phyname	dN	dNse	dS	dSse	dNdS	genea1	genea1mvld
Mvsl_MvDv_A1pair_9169.results.txt	1.20123	0.88937	0.67619	1.13139	1.77647	MvSl-1064-A1-R4_MC13g11365	MvSlatifolia-1318-D-TG7-PbcR_C13g09008
Mvsl_MvDv_A1pair_917.results.txt	16.73883	2355.71225	16.42603	2630.44901	1.01904	MvSl-1064-A1-R4_A1g01279	MvSlatifolia-1318-D-TG7-PbcR_C14g09284
Mvsl_MvDv_A1pair_9170.results.txt	0.82559	0.30984	31.55681	152.28429	0.026162	MvSl-1064-A1-R4_MC13g11366	MvSlatifolia-1318-D-TG7-PbcR_C13g09007
Mvsl_MvDv_A1pair_9173.results.txt	6.59058	11.83601	46.64646	122.49537	0.141288	MvSl-1064-A1-R4_MC13g11370	MvSlatifolia-1318-D-TG7-PbcR_C13g09003
Mvsl_MvDv_A1pair_9174.results.txt	0.00000	0.00021	0.00001	0.00644	0	MvSl-1064-A1-R4_MC13g11371	MvSlatifolia-1318-D-TG7-PbcR_C13g09002
Mvsl_MvDv_A1pair_9175.results.txt	3.00703	1.30385	0.66382	0.48902	4.52989	MvSl-1064-A1-R4_MC13g11372	MvSlatifolia-1318-D-TG7-PbcR_C13g09001
Mvsl_MvDv_A1pair_9176.results.txt	0.28054	0.17365	20.51210	0.00000	0.0136768	MvSl-1064-A1-R4_MC13g11373	MvSlatifolia-1318-D-TG7-PbcR_C13g09000
Mvsl_MvDv_A1pair_9177.results.txt	0.05121	0.03757	0.00052	0.00344	98.4806	MvSl-1064-A1-R4_MC13g11374	MvSlatifolia-1318-D-TG7-PbcR_C13g08999
Mvsl_MvDv_A1pair_9179.results.txt	0.28349	0.36498	0.00286	0.00000	99.1223	MvSl-1064-A1-R4_MC13g11376	MvSlatifolia-1318-D-TG7-PbcR_C13g08997
Mvsl_MvDv_A1pair_9181.results.txt	6.37854	4.05717	0.84235	1.19613	7.57232	MvSl-1064-A1-R4_MC13g11378	MvSlatifolia-1318-D-TG7-PbcR_C13g08995
Mvsl_MvDv_A1pair_9182.results.txt	1.57417	0.76719	2.11745	1.69091	0.743427	MvSl-1064-A1-R4_MC13g11379	MvSlatifolia-1318-D-TG7-PbcR_C13g08994
Mvsl_MvDv_A1pair_9184.results.txt	5.52274	9.31705	3.74288	5.60042	1.47553	MvSl-1064-A1-R4_MC13g11381	MvSlatifolia-1318-D-TG7-PbcR_C13g08992
Mvsl_MvDv_A1pair_9186.results.txt	0.00001	0.00000	0.00000	0.00000	10000	MvSl-1064-A1-R4_MC13g11383	MvSlatifolia-1318-D-TG7-PbcR_C13g08990
Mvsl_MvDv_A1pair_9187.results.txt	1.27091	0.00000	2.18178	1.74239	0.582511	MvSl-1064-A1-R4_MC13g11384	MvSlatifolia-1318-D-TG7-PbcR_C13g08989
Mvsl_MvDv_A1pair_9188.results.txt	0.49665	0.26210	85.76148	349.79890	0.00579106	MvSl-1064-A1-R4_MC13g11385	MvSlatifolia-1318-D-TG7-PbcR_C13g08988
Mvsl_MvDv_A1pair_919.results.txt	1.48472	0.94846	62.45819	323.57657	0.0237714	MvSl-1064-A1-R4_A1g01283	MvSlatifolia-1318-D-TG7-PbcR_C14g09287
Mvsl_MvDv_A1pair_9190.results.txt	5.42897	20.39661	3.29044	8.57348	1.64992	MvSl-1064-A1-R4_MC13g11387	MvSlatifolia-1318-D-TG7-PbcR_C13g08986
Mvsl_MvDv_A1pair_9191.results.txt	0.00000	0.00000	0.00001	0.00000	0	MvSl-1064-A1-R4_MC13g11388	MvSlatifolia-1318-D-TG7-PbcR_C13g08985
Mvsl_MvDv_A1pair_9194.results.txt	0.00000	0.00000	0.00000	0.00000	0	MvSl-1064-A1-R4_MC13g11391	MvSlatifolia-1318-D-TG7-PbcR_C13g08982
Mvsl_MvDv_A1pair_9195.results.txt	1.45714	0.86499	3.51486	2.50712	0.414566	MvSl-1064-A1-R4_MC13g11392	MvSlatifolia-1318-D-TG7-PbcR_C13g08981
Mvsl_MvDv_A1pair_9198.results.txt	1.23853	0.35256	86.10076	194.46270	0.0143847	MvSl-1064-A1-R4_MC13g11395	MvSlatifolia-1318-D-TG7-PbcR_C13g08978
Mvsl_MvDv_A1pair_9199.results.txt	4.87054	2.94144	0.04920	0.21166	98.9947	MvSl-1064-A1-R4_MC13g11396	MvSlatifolia-1318-D-TG7-PbcR_C13g08977
Mvsl_MvDv_A1pair_9200.results.txt	18.61980	29.97102	8.91539	64.26012	2.0885	MvSl-1064-A1-R4_MC13g11397	MvSlatifolia-1318-D-TG7-PbcR_C13g08976
Mvsl_MvDv_A1pair_9201.results.txt	14.22659	88.78541	28.75150	0.00000	0.494812	MvSl-1064-A1-R4_MC13g11398	MvSlatifolia-1318-D-TG7-PbcR_C13g08975
Mvsl_MvDv_A1pair_9202.results.txt	0.46814	0.23290	0.36125	0.25310	1.29589	MvSl-1064-A1-R4_MC13g11399	MvSlatifolia-1318-D-TG7-PbcR_C13g08974
Mvsl_MvDv_A1pair_9203.results.txt	0.38173	0.16702	8.96980	24.92176	0.0425572	MvSl-1064-A1-R4_MC13g11400	MvSlatifolia-1318-D-TG7-PbcR_C13g08973
Mvsl_MvDv_A1pair_9204.results.txt	2.00929	1.13254	0.85935	0.59342	2.33815	MvSl-1064-A1-R4_MC13g11401	MvSlatifolia-1318-D-TG7-PbcR_C13g08972
Mvsl_MvDv_A1pair_9207.results.txt	2.32111	1.33369	84.95281	349.25315	0.0273223	MvSl-1064-A1-R4_MC13g11404	MvSlatifolia-1318-D-TG7-PbcR_C13g08968
Mvsl_MvDv_A1pair_9208.results.txt	0.81416	0.25690	8.02064	11.22185	0.101508	MvSl-1064-A1-R4_MC13g11405	MvSlatifolia-1318-D-TG7-PbcR_C13g08967
Mvsl_MvDv_A1pair_9209.results.txt	0.72482	0.00000	1.08446	0.32850	0.66837	MvSl-1064-A1-R4_MC13g11406	MvSlatifolia-1318-D-TG7-PbcR_C13g08966
Mvsl_MvDv_A1pair_921.results.txt	0.58023	0.30745	1.85666	2.18257	0.312513	MvSl-1064-A1-R4_A1g01285	MvSlatifolia-1318-D-TG7-PbcR_C14g09289
Mvsl_MvDv_A1pair_9210.results.txt	0.00000	0.00006	0.00001	0.00457	0	MvSl-1064-A1-R4_MC13g11407	MvSlatifolia-1318-D-TG7-PbcR_C13g08965
Mvsl_MvDv_A1pair_9211.results.txt	24.47462	54.45933	2.77625	4.72947	8.81571	MvSl-1064-A1-R4_MC13g11408	MvSlatifolia-1318-D-TG7-PbcR_C13g08964
Mvsl_MvDv_A1pair_9212.results.txt	0.00000	0.00000	0.00000	0.00000	0	MvSl-1064-A1-R4_MC13g11409	MvSlatifolia-1318-D-TG7-PbcR_C13g08963
Mvsl_MvDv_A1pair_9213.results.txt	1.62303	0.73584	5.44305	8.36576	0.298184	MvSl-1064-A1-R4_MC13g11410	MvSlatifolia-1318-D-TG7-PbcR_C13g08962
Mvsl_MvDv_A1pair_9214.results.txt	4.27235	7.25204	24.49483	316.37492	0.174418	MvSl-1064-A1-R4_MC13g11411	MvSlatifolia-1318-D-TG7-PbcR_C13g08961
Mvsl_MvDv_A1pair_9215.results.txt	1.09555	0.00000	108.57090	741.76975	0.0100906	MvSl-1064-A1-R4_MC13g11412	MvSlatifolia-1318-D-TG7-PbcR_C13g08960
Mvsl_MvDv_A1pair_9218.results.txt	1.42222	0.70869	2.58795	2.20551	0.549555	MvSl-1064-A1-R4_MC13g11415	MvSlatifolia-1318-D-TG7-PbcR_C13g08957
Mvsl_MvDv_A1pair_9219.results.txt	0.48021	0.31946	108.25003	230.51419	0.00443612	MvSl-1064-A1-R4_MC13g11418	MvSlatifolia-1318-D-TG7-PbcR_C13g08956
Mvsl_MvDv_A1pair_9220.results.txt	0.91479	0.35756	1.94714	1.33862	0.469812	MvSl-1064-A1-R4_MC13g11419	MvSlatifolia-1318-D-TG7-PbcR_C13g08955
Mvsl_MvDv_A1pair_9221.results.txt	0.62815	0.20336	56.11118	671.94862	0.0111947	MvSl-1064-A1-R4_MC13g11420	MvSlatifolia-1318-D-TG7-PbcR_C13g08954
Mvsl_MvDv_A1pair_9222.results.txt	1.42539	0.56798	7.37483	21.72227	0.193278	MvSl-1064-A1-R4_MC13g11421	MvSlatifolia-1318-D-TG7-PbcR_C13g08953
Mvsl_MvDv_A1pair_9223.results.txt	1.33689	0.54778	9.89330	17.47001	0.135131	MvSl-1064-A1-R4_MC13g11422	MvSlatifolia-1318-D-TG7-PbcR_C13g08952
Mvsl_MvDv_A1pair_9224.results.txt	0.00000	0.00000	0.00001	0.00000	0	MvSl-1064-A1-R4_MC13g11423	MvSlatifolia-1318-D-TG7-PbcR_C13g08951
Mvsl_MvDv_A1pair_9225.results.txt	1.21443	1.03163	3.21945	5.28759	0.377217	MvSl-1064-A1-R4_MC13g11424	MvSlatifolia-1318-D-TG7-PbcR_C13g08950
Mvsl_MvDv_A1pair_9226.results.txt	0.00000	0.02082	0.00000	0.01098	0	MvSl-1064-A1-R4_MC13g11425	MvSlatifolia-1318-D-TG7-PbcR_C13g08949
Mvsl_MvDv_A1pair_9228.results.txt	0.00000	0.00822	0.00001	0.01788	0	MvSl-1064-A1-R4_MC13g11427	MvSlatifolia-1318-D-TG7-PbcR_C13g08947
Mvsl_MvDv_A1pair_923.results.txt	0.34603	0.14645	1.55414	1.79906	0.22265	MvSl-1064-A1-R4_A1g01287	MvSlatifolia-1318-D-TG7-PbcR_C14g09291
Mvsl_MvDv_A1pair_9233.results.txt	2.05433	1.35990	57.93689	234.71950	0.0354581	MvSl-1064-A1-R4_MC13g11433	MvSlatifolia-1318-D-TG7-PbcR_C13g08941
Mvsl_MvDv_A1pair_9235.results.txt	1.75850	0.75914	6.84623	16.67562	0.256857	MvSl-1064-A1-R4_MC13g11436	MvSlatifolia-1318-D-TG7-PbcR_C13g08936
Mvsl_MvDv_A1pair_9236.results.txt	1.83638	1.45596	6.54525	7.44905	0.280567	MvSl-1064-A1-R4_MC13g11437	MvSlatifolia-1318-D-TG7-PbcR_C13g08935
Mvsl_MvDv_A1pair_9237.results.txt	0.80633	0.32745	21.73211	47.08004	0.0371032	MvSl-1064-A1-R4_MC13g11438	MvSlatifolia-1318-D-TG7-PbcR_C13g08934
Mvsl_MvDv_A1pair_9238.results.txt	0.89808	0.40999	63.97801	386.27134	0.0140373	MvSl-1064-A1-R4_MC13g11439	MvSlatifolia-1318-D-TG7-PbcR_C13g08933
Mvsl_MvDv_A1pair_924.results.txt	0.00000	0.00000	0.00001	0.00000	0	MvSl-1064-A1-R4_A1g01288	MvSlatifolia-1318-D-TG7-PbcR_C14g09292
Mvsl_MvDv_A1pair_9240.results.txt	0.02580	0.02585	0.00026	0.00277	99.2304	MvSl-1064-A1-R4_MC13g11441	MvSlatifolia-1318-D-TG7-PbcR_C13g08931
Mvsl_MvDv_A1pair_9241.results.txt	0.00000	0.00000	0.00001	0.00000	0	MvSl-1064-A1-R4_MC13g11442	MvSlatifolia-1318-D-TG7-PbcR_C13g08930
Mvsl_MvDv_A1pair_9242.results.txt	0.91492	0.37651	12.00131	79.47710	0.076235	MvSl-1064-A1-R4_MC13g11443	MvSlatifolia-1318-D-TG7-PbcR_C13g08929
Mvsl_MvDv_A1pair_9243.results.txt	16.25202	78.33653	17.44557	74.94576	0.931584	MvSl-1064-A1-R4_MC13g11444	MvSlatifolia-1318-D-TG7-PbcR_C13g08928
Mvsl_MvDv_A1pair_9244.results.txt	1.04937	0.36805	10.16358	30.25875	0.103248	MvSl-1064-A1-R4_MC13g11445	MvSlatifolia-1318-D-TG7-PbcR_C13g08927
Mvsl_MvDv_A1pair_9245.results.txt	2.08421	1.09953	53.55370	354.75114	0.0389181	MvSl-1064-A1-R4_MC13g11446	MvSlatifolia-1318-D-TG7-PbcR_C13g08926
Mvsl_MvDv_A1pair_9247.results.txt	1.12075	0.82999	4.23709	5.83430	0.264509	MvSl-1064-A1-R4_MC13g11448	MvSlatifolia-1318-D-TG7-PbcR_C13g08924
Mvsl_MvDv_A1pair_9248.results.txt	0.00000	0.00005	0.00001	0.00028	0	MvSl-1064-A1-R4_MC13g11449	MvSlatifolia-1318-D-TG7-PbcR_C13g08923
Mvsl_MvDv_A1pair_9249.results.txt	0.00000	0.00000	0.00001	0.00000	0	MvSl-1064-A1-R4_MC13g11450	MvSlatifolia-1318-D-TG7-PbcR_C13g08922
Mvsl_MvDv_A1pair_925.results.txt	2.60878	2.12305	0.72408	0.83869	3.60289	MvSl-1064-A1-R4_A1g01289	MvSlatifolia-1318-D-TG7-PbcR_C14g09293
Mvsl_MvDv_A1pair_9250.results.txt	1.24857	0.51672	2.89599	3.24189	0.431138	MvSl-1064-A1-R4_MC13g11451	MvSlatifolia-1318-D-TG7-PbcR_C13g08921
Mvsl_MvDv_A1pair_9251.results.txt	0.00000	0.00000	0.00001	0.00000	0	MvSl-1064-A1-R4_MC13g11452	MvSlatifolia-1318-D-TG7-PbcR_C13g08920
Mvsl_MvDv_A1pair_9252.results.txt	0.00000	0.00000	0.00000	0.00000	0	MvSl-1064-A1-R4_MC13g11453	MvSlatifolia-1318-D-TG7-PbcR_C13g08919
Mvsl_MvDv_A1pair_9254.results.txt	1.25400	0.65668	64.17461	132.83482	0.0195404	MvSl-1064-A1-R4_MC13g11455	MvSlatifolia-1318-D-TG7-PbcR_C13g08917
Mvsl_MvDv_A1pair_9255.results.txt	9.93107	89.01137	14.69978	125.97559	0.675593	MvSl-1064-A1-R4_MC13g11456	MvSlatifolia-1318-D-TG7-PbcR_C13g08916
Mvsl_MvDv_A1pair_9257.results.txt	0.42344	0.15742	1.25225	0.82315	0.338143	MvSl-1064-A1-R4_MC13g11458	MvSlatifolia-1318-D-TG7-PbcR_C13g08914
Mvsl_MvDv_A1pair_9258.results.txt	0.00000	0.00000	0.00001	0.00000	0	MvSl-1064-A1-R4_MC13g11459	MvSlatifolia-1318-D-TG7-PbcR_C13g08913
Mvsl_MvDv_A1pair_9259.results.txt	0.00000	0.00000	0.00001	0.00000	0	MvSl-1064-A1-R4_MC13g11460	MvSlatifolia-1318-D-TG7-PbcR_C13g08912
Mvsl_MvDv_A1pair_926.results.txt	0.96633	0.45796	45.17137	88.72322	0.0213925	MvSl-1064-A1-R4_A1g01290	MvSlatifolia-1318-D-TG7-PbcR_C14g09294
Mvsl_MvDv_A1pair_9260.results.txt	1.42243	0.49836	43.27687	103.11436	0.0328681	MvSl-1064-A1-R4_MC13g11461	MvSlatifolia-1318-D-TG7-PbcR_C13g08911
Mvsl_MvDv_A1pair_9263.results.txt	0.54341	0.35257	61.49606	231.72334	0.0088365	MvSl-1064-A1-R4_MC13g11464	MvSlatifolia-1318-D-TG7-PbcR_C13g08908
Mvsl_MvDv_A1pair_9265.results.txt	13.50953	37.68560	1.86358	3.01754	7.24924	MvSl-1064-A1-R4_MC13g11466	MvSlatifolia-1318-D-TG7-PbcR_C13g08906
Mvsl_MvDv_A1pair_9266.results.txt	0.00000	0.00000	0.00001	0.00000	0	MvSl-1064-A1-R4_MC13g11467	MvSlatifolia-1318-D-TG7-PbcR_C13g08905
Mvsl_MvDv_A1pair_9267.results.txt	2.29016	0.85360	1.04754	0.70503	2.18623	MvSl-1064-A1-R4_MC13g11468	MvSlatifolia-1318-D-TG7-PbcR_C13g08904
Mvsl_MvDv_A1pair_9268.results.txt	0.00000	0.00000	0.00000	0.00000	0	MvSl-1064-A1-R4_MC13g11469	MvSlatifolia-1318-D-TG7-PbcR_C13g08903
Mvsl_MvDv_A1pair_9269.results.txt	0.78678	1.48335	74.24577	304.25215	0.010597	MvSl-1064-A1-R4_MC13g11470	MvSlatifolia-1318-D-TG7-PbcR_C13g08902
Mvsl_MvDv_A1pair_927.results.txt	0.61846	0.24875	40.82375	231.36384	0.0151495	MvSl-1064-A1-R4_A1g01291	MvSlatifolia-1318-D-TG7-PbcR_C14g09295
Mvsl_MvDv_A1pair_9270.results.txt	1.62588	0.60561	108.29160	338.32523	0.0150139	MvSl-1064-A1-R4_MC13g11471	MvSlatifolia-1318-D-TG7-PbcR_C13g08901
Mvsl_MvDv_A1pair_9271.results.txt	0.00000	0.00000	0.00000	0.00000	0	MvSl-1064-A1-R4_MC13g11472	MvSlatifolia-1318-D-TG7-PbcR_C13g08900
Mvsl_MvDv_A1pair_9273.results.txt	1.68914	1.25958	13.24609	46.87254	0.12752	MvSl-1064-A1-R4_MC13g11474	MvSlatifolia-1318-D-TG7-PbcR_C13g08898
Mvsl_MvDv_A1pair_9274.results.txt	20.99843	25.60487	6.68454	9.16163	3.14134	MvSl-1064-A1-R4_MC13g11475	MvSlatifolia-1318-D-TG7-PbcR_C13g08897
Mvsl_MvDv_A1pair_9275.results.txt	0.87680	0.36162	2.30871	0.00000	0.379779	MvSl-1064-A1-R4_MC13g11476	MvSlatifolia-1318-D-TG7-PbcR_C13g08896
Mvsl_MvDv_A1pair_9276.results.txt	0.67450	0.23750	56.92966	412.41545	0.011848	MvSl-1064-A1-R4_MC13g11477	MvSlatifolia-1318-D-TG7-PbcR_C13g08895
Mvsl_MvDv_A1pair_9277.results.txt	0.68348	0.24313	91.87179	235.79448	0.0074395	MvSl-1064-A1-R4_MC13g11478	MvSlatifolia-1318-D-TG7-PbcR_C13g08894
Mvsl_MvDv_A1pair_9278.results.txt	0.86349	0.37561	2.10596	1.60205	0.410022	MvSl-1064-A1-R4_MC13g11479	MvSlatifolia-1318-D-TG7-PbcR_C13g08893
Mvsl_MvDv_A1pair_9279.results.txt	21.28679	25.74277	3.51778	5.84298	6.0512	MvSl-1064-A1-R4_MC13g11480	MvSlatifolia-1318-D-TG7-PbcR_C13g08892
Mvsl_MvDv_A1pair_928.results.txt	0.59519	0.24617	50.96607	88.52601	0.0116782	MvSl-1064-A1-R4_A1g01292	MvSlatifolia-1318-D-TG7-PbcR_C14g09296
Mvsl_MvDv_A1pair_9280.results.txt	0.00000	0.00006	0.00001	0.01406	0	MvSl-1064-A1-R4_MC13g11481	MvSlatifolia-1318-D-TG7-PbcR_C13g08891
Mvsl_MvDv_A1pair_9281.results.txt	11.59304	32.47728	27.44352	179.85694	0.422433	MvSl-1064-A1-R4_MC13g11490	MvSlatifolia-1318-D-TG7-PbcR_C13g08886
Mvsl_MvDv_A1pair_9283.results.txt	0.00000	0.00000	0.00001	0.00000	0	MvSl-1064-A1-R4_MC13g11492	MvSlatifolia-1318-D-TG7-PbcR_C13g08884
Mvsl_MvDv_A1pair_9284.results.txt	1.73916	1.20236	105.14120	0.00000	0.0165412	MvSl-1064-A1-R4_MC13g11493	MvSlatifolia-1318-D-TG7-PbcR_C13g08882
Mvsl_MvDv_A1pair_9285.results.txt	3.83962	4.39080	1.27007	1.39049	3.02316	MvSl-1064-A1-R4_MC13g11494	MvSlatifolia-1318-D-TG7-PbcR_C13g08881
Mvsl_MvDv_A1pair_9287.results.txt	0.84522	0.41819	1.44285	2.94974	0.585799	MvSl-1064-A1-R4_MC13g11496	MvSlatifolia-1318-D-TG7-PbcR_C13g08879
Mvsl_MvDv_A1pair_9288.results.txt	0.00000	0.00909	0.00001	0.01998	0	MvSl-1064-A1-R4_MC13g11497	MvSlatifolia-1318-D-TG7-PbcR_C13g08878
Mvsl_MvDv_A1pair_9289.results.txt	0.00000	0.00000	0.00001	0.00000	0	MvSl-1064-A1-R4_MC13g11498	MvSlatifolia-1318-D-TG7-PbcR_C13g08877
Mvsl_MvDv_A1pair_9290.results.txt	0.00000	0.00944	0.00000	0.01999	0	MvSl-1064-A1-R4_MC13g11499	MvSlatifolia-1318-D-TG7-PbcR_C13g08876
Mvsl_MvDv_A1pair_9292.results.txt	0.00000	0.00000	0.00000	0.00000	0	MvSl-1064-A1-R4_MC13g11501	MvSlatifolia-1318-D-TG7-PbcR_C13g08874
Mvsl_MvDv_A1pair_9294.results.txt	0.94608	0.41710	2.83307	2.72513	0.333942	MvSl-1064-A1-R4_MC13g11503	MvSlatifolia-1318-D-TG7-PbcR_C13g08872
Mvsl_MvDv_A1pair_9295.results.txt	2.89435	2.55414	2.83797	4.68738	1.01987	MvSl-1064-A1-R4_MC13g11507	MvSlatifolia-1318-D-TG7-PbcR_C13g08871
Mvsl_MvDv_A1pair_9296.results.txt	1.47043	0.94045	54.36835	113.55517	0.0270457	MvSl-1064-A1-R4_MC13g11508	MvSlatifolia-1318-D-TG7-PbcR_C13g08870
Mvsl_MvDv_A1pair_9297.results.txt	0.96749	0.36656	47.75227	293.84124	0.0202606	MvSl-1064-A1-R4_MC13g11509	MvSlatifolia-1318-D-TG7-PbcR_C13g08869
Mvsl_MvDv_A1pair_9298.results.txt	0.23910	0.18986	1.36766	3.03883	0.174824	MvSl-1064-A1-R4_MC13g11510	MvSlatifolia-1318-D-TG7-PbcR_C13g08868
Mvsl_MvDv_A1pair_9300.results.txt	1.16655	0.54050	1.44605	1.32527	0.806715	MvSl-1064-A1-R4_MC13g11512	MvSlatifolia-1318-D-TG7-PbcR_C13g08866
Mvsl_MvDv_A1pair_9301.results.txt	1.90457	1.01405	1.06014	1.11278	1.79653	MvSl-1064-A1-R4_MC13g11513	MvSlatifolia-1318-D-TG7-PbcR_C13g08865
Mvsl_MvDv_A1pair_9303.results.txt	2.84390	4.60050	47.88239	79.55705	0.0593934	MvSl-1064-A1-R4_MC13g11515	MvSlatifolia-1318-D-TG7-PbcR_C13g08863
Mvsl_MvDv_A1pair_9304.results.txt	8.40844	4.28256	0.08493	0.18617	99.0044	MvSl-1064-A1-R4_MC13g11516	MvSlatifolia-1318-D-TG7-PbcR_C13g08862
Mvsl_MvDv_A1pair_9305.results.txt	3.04076	6.68759	0.87951	1.74447	3.45733	MvSl-1064-A1-R4_MC13g11517	MvSlatifolia-1318-D-TG7-PbcR_C13g08861
Mvsl_MvDv_A1pair_9306.results.txt	1.26098	0.46433	1.33187	0.74210	0.946774	MvSl-1064-A1-R4_MC13g11518	MvSlatifolia-1318-D-TG7-PbcR_C13g08860
Mvsl_MvDv_A1pair_9307.results.txt	0.00005	0.00000	0.05225	0.00923	0.000956938	MvSl-1064-A1-R4_MC13g11519	MvSlatifolia-1318-D-TG7-PbcR_C13g08859
Mvsl_MvDv_A1pair_9308.results.txt	0.00000	0.00283	0.00001	0.00558	0	MvSl-1064-A1-R4_MC13g11520	MvSlatifolia-1318-D-TG7-PbcR_C13g08858
Mvsl_MvDv_A1pair_9309.results.txt	0.00000	0.00001	0.00003	0.00134	0	MvSl-1064-A1-R4_MC13g11521	MvSlatifolia-1318-D-TG7-PbcR_C13g08857
Mvsl_MvDv_A1pair_931.results.txt	0.00000	0.00000	0.00002	0.00000	0	MvSl-1064-A1-R4_A1g01296	MvSlatifolia-1318-D-TG7-PbcR_C14g09300
Mvsl_MvDv_A1pair_9310.results.txt	17.26700	29.89611	14.50616	32.60086	1.19032	MvSl-1064-A1-R4_MC13g11522	MvSlatifolia-1318-D-TG7-PbcR_C13g08856
Mvsl_MvDv_A1pair_9311.results.txt	0.00000	0.00000	0.00000	0.00000	0	MvSl-1064-A1-R4_MC13g11523	MvSlatifolia-1318-D-TG7-PbcR_C13g08855
Mvsl_MvDv_A1pair_9312.results.txt	0.96402	0.45893	1.63503	1.25385	0.589604	MvSl-1064-A1-R4_MC13g11524	MvSlatifolia-1318-D-TG7-PbcR_C13g08854
Mvsl_MvDv_A1pair_9313.results.txt	0.51268	0.18581	80.46985	405.87277	0.00637108	MvSl-1064-A1-R4_MC13g11525	MvSlatifolia-1318-D-TG7-PbcR_C13g08853
Mvsl_MvDv_A1pair_9314.results.txt	0.00000	0.03416	0.00001	0.08308	0	MvSl-1064-A1-R4_MC13g11526	MvSlatifolia-1318-D-TG7-PbcR_C13g08852
Mvsl_MvDv_A1pair_9315.results.txt	0.65128	0.36190	59.49245	401.20191	0.0109473	MvSl-1064-A1-R4_MC13g11527	MvSlatifolia-1318-D-TG7-PbcR_C13g08851
Mvsl_MvDv_A1pair_9316.results.txt	0.42866	0.23185	62.87266	140.24227	0.00681791	MvSl-1064-A1-R4_MC13g11528	MvSlatifolia-1318-D-TG7-PbcR_C13g08850
Mvsl_MvDv_A1pair_9317.results.txt	1.02853	0.19898	1.57568	1.15770	0.652753	MvSl-1064-A1-R4_MC13g11529	MvSlatifolia-1318-D-TG7-PbcR_C13g08849
Mvsl_MvDv_A1pair_9318.results.txt	0.00000	0.00019	0.00001	0.00000	0	MvSl-1064-A1-R4_MC13g11530	MvSlatifolia-1318-D-TG7-PbcR_C13g08848
Mvsl_MvDv_A1pair_9319.results.txt	0.00000	0.00007	0.00001	0.00000	0	MvSl-1064-A1-R4_MC13g11531	MvSlatifolia-1318-D-TG7-PbcR_C13g08847
Mvsl_MvDv_A1pair_932.results.txt	0.79179	0.38580	14.27498	21.27761	0.055467	MvSl-1064-A1-R4_A1g01297	MvSlatifolia-1318-D-TG7-PbcR_C14g09301
Mvsl_MvDv_A1pair_9321.results.txt	0.00000	0.00000	0.00001	0.00000	0	MvSl-1064-A1-R4_MC13g11533	MvSlatifolia-1318-D-TG7-PbcR_C13g08845
Mvsl_MvDv_A1pair_9322.results.txt	20.33243	70.94971	6.14664	69.34858	3.30789	MvSl-1064-A1-R4_MC13g11534	MvSlatifolia-1318-D-TG7-PbcR_C13g08844
Mvsl_MvDv_A1pair_9323.results.txt	0.77368	0.40748	55.29694	165.11168	0.0139914	MvSl-1064-A1-R4_MC13g11535	MvSlatifolia-1318-D-TG7-PbcR_C13g08843
Mvsl_MvDv_A1pair_9324.results.txt	0.85610	0.45600	55.62078	120.15066	0.0153917	MvSl-1064-A1-R4_MC13g11536	MvSlatifolia-1318-D-TG7-PbcR_C13g08842
Mvsl_MvDv_A1pair_9325.results.txt	0.00000	0.00006	0.00001	0.00000	0	MvSl-1064-A1-R4_MC13g11537	MvSlatifolia-1318-D-TG7-PbcR_C13g08841
Mvsl_MvDv_A1pair_9327.results.txt	1.36091	0.77163	4.14057	5.46207	0.328677	MvSl-1064-A1-R4_MC13g11539	MvSlatifolia-1318-D-TG7-PbcR_C13g08839
Mvsl_MvDv_A1pair_9329.results.txt	19.91509	50.11074	7.82618	18.97297	2.54468	MvSl-1064-A1-R4_MC13g11542	MvSlatifolia-1318-D-TG7-PbcR_C13g08837
Mvsl_MvDv_A1pair_933.results.txt	0.00000	0.00007	0.00002	0.00000	0	MvSl-1064-A1-R4_A1g01298	MvSlatifolia-1318-D-TG7-PbcR_C14g09302
Mvsl_MvDv_A1pair_9330.results.txt	0.68639	0.35460	6.29615	15.25999	0.109017	MvSl-1064-A1-R4_MC13g11543	MvSlatifolia-1318-D-TG7-PbcR_C13g08836
Mvsl_MvDv_A1pair_9331.results.txt	1.66839	1.72123	0.51476	0.54613	3.2411	MvSl-1064-A1-R4_MC13g11544	MvSlatifolia-1318-D-TG7-PbcR_C13g08835
Mvsl_MvDv_A1pair_9332.results.txt	0.00000	0.00000	0.00001	0.00000	0	MvSl-1064-A1-R4_MC13g11545	MvSlatifolia-1318-D-TG7-PbcR_C13g08834
Mvsl_MvDv_A1pair_9334.results.txt	0.00000	0.00000	0.00000	0.00000	0	MvSl-1064-A1-R4_MC13g11547	MvSlatifolia-1318-D-TG7-PbcR_C13g08832
Mvsl_MvDv_A1pair_9335.results.txt	0.00000	0.00000	0.00000	0.00031	0	MvSl-1064-A1-R4_MC13g11548	MvSlatifolia-1318-D-TG7-PbcR_C13g08831
Mvsl_MvDv_A1pair_9336.results.txt	0.00000	0.00004	0.00001	0.00361	0	MvSl-1064-A1-R4_MC13g11549	MvSlatifolia-1318-D-TG7-PbcR_C13g08830
Mvsl_MvDv_A1pair_9337.results.txt	11.44638	7.73887	0.11562	0.00000	99	MvSl-1064-A1-R4_MC13g11550	MvSlatifolia-1318-D-TG7-PbcR_C07g05472
