gid	A1_1	A1_2	A2_1	A2_2
MvSl-1064-A1-R4_MC09-2g09412	1201	1235	1636	1735
MvSl-1064-A1-R4_MC09-2g09413	1569	1892	1692	1981
MvSl-1064-A1-R4_MC09-2g09414	644	1030	663	779
MvSl-1064-A1-R4_MC09-2g09415	305	363	384	361
MvSl-1064-A1-R4_MC09-2g09416	645	614	693	652
MvSl-1064-A1-R4_MC09-2g09417	1838	1598	2448	1996
MvSl-1064-A1-R4_MC09-2g09418	1156	874	1527	1002
MvSl-1064-A1-R4_MC09-2g09419	404	282	317	340
MvSl-1064-A1-R4_MC09-2g09420	448	968	513	1022
MvSl-1064-A1-R4_MC09-2g09421	1008	1002	1291	1239
MvSl-1064-A1-R4_MC09-2g09422	243	258	284	304
MvSl-1064-A1-R4_MC09-2g09423	5464	6439	5604	6806
MvSl-1064-A1-R4_MC09-2g09424	3249	2580	3548	3502
MvSl-1064-A1-R4_MC09-2g09425	20	13	48	24
MvSl-1064-A1-R4_MC09-2g09426	1617	1444	2150	2146
MvSl-1064-A1-R4_MC09-2g09427	1295	1519	1539	1566
MvSl-1064-A1-R4_MC09-2g09428	628	699	786	762
MvSl-1064-A1-R4_MC09-2g09429	1381	1475	1618	1592
MvSl-1064-A1-R4_MC09-2g09430	120	110	143	153
MvSl-1064-A1-R4_MC09-2g09431	5416	4145	5183	4286
MvSl-1064-A1-R4_MC09-2g09432	2212	2930	2687	3779
MvSl-1064-A1-R4_MC09-2g09433	6552	5414	7799	6000
MvSl-1064-A1-R4_MC09-2g09434	4552	3815	4930	4096
MvSl-1064-A1-R4_MC09-2g09435	839	831	1001	1084
MvSl-1064-A1-R4_MC09-2g09436	266	288	337	329
MvSl-1064-A1-R4_MC09-2g09437	247	254	377	328
MvSl-1064-A1-R4_MC09-2g09438	220	181	333	241
MvSl-1064-A1-R4_MC09-2g09439	3095	2933	2588	2536
MvSl-1064-A1-R4_MC09-2g09440	2637	2323	2972	3102
MvSl-1064-A1-R4_MC09-2g09441	1438	1722	1658	1714
MvSl-1064-A1-R4_MC09-2g09442	442	482	383	473
MvSl-1064-A1-R4_MC09-2g09443	637.67	1006.33	598.793	793.14
MvSl-1064-A1-R4_MC09-2g09444	1872	2126	2216	2194
MvSl-1064-A1-R4_MC09-2g09445	93	99	85	107
MvSl-1064-A1-R4_MC09-2g09446	1890	2361	2336	2678
MvSl-1064-A1-R4_MC09-2g09447	787	944	918	1049
MvSl-1064-A1-R4_MC09-2g09448	722	611	874	939
MvSl-1064-A1-R4_MC09-2g09449	811	903	919	1074
MvSl-1064-A1-R4_MC09-2g09450	1503	1413	1359	1657
MvSl-1064-A1-R4_MC09-2g09451	10.0442	12.0696	12.1341	11.1325
MvSl-1064-A1-R4_MC09-2g09452	1	0	1	0
MvSl-1064-A1-R4_MC09-2g09453	0	1	0	0
MvSl-1064-A1-R4_MC09-2g09454	2023	2385	2138	2537
MvSl-1064-A1-R4_MC09-2g09455	31	18	34	18
MvSl-1064-A1-R4_MC09-2g09456	644	704	647	640
MvSl-1064-A1-R4_MC09-2g09457	650	667	599	613
MvSl-1064-A1-R4_MC09-2g09458	494	700	471	445
MvSl-1064-A1-R4_MC09-2g09459	4097	5573	4299	5532
MvSl-1064-A1-R4_MC09-2g09460	779	1166	873	1202
MvSl-1064-A1-R4_MC09-2g09461	723	954	841	977
MvSl-1064-A1-R4_MC09-2g09462	411	408	475	527
MvSl-1064-A1-R4_MC09-2g09463	1050	1325	975	1115
MvSl-1064-A1-R4_MC09-2g09464	353	470	351	352
MvSl-1064-A1-R4_MC09-2g09465	873	1072	941	1063
MvSl-1064-A1-R4_MC09-2g09466	392	368.371	962.7	725.472
MvSl-1064-A1-R4_MC09-2g09469	1217	1269	1513	1487
MvSl-1064-A1-R4_MC09-2g09470	569	575.254	630.231	665.174
MvSl-1064-A1-R4_MC09-2g09471	1331	1528	1186	1299
MvSl-1064-A1-R4_MC09-2g09472	2381	2328	2044	1987
MvSl-1064-A1-R4_MC09-2g09473	644	497	807	587
MvSl-1064-A1-R4_MC09-2g09474	4057	4226	5138	5072
MvSl-1064-A1-R4_MC09-2g09475	15	8.83435	38.3941	21
MvSl-1064-A1-R4_MC09-2g09477	26	34	44	33
MvSl-1064-A1-R4_MC09-2g09478	131.911	94.1392	478.861	393.704
MvSl-1064-A1-R4_MC09-2g09479	22166.8	9535.32	31303.6	16782.4
MvSl-1064-A1-R4_MC09-2g09480	186	117	452	256
MvSl-1064-A1-R4_MC09-2g09481	0	3.16565	8.60593	0
MvSl-1064-A1-R4_MC09-2g09482	4841.16	2545.68	5341.39	3665.64
MvSl-1064-A1-R4_MC09-2g09483	2076	2023	2074	2361
MvSl-1064-A1-R4_MC09-2g09484	2926	3100	3148	3199
MvSl-1064-A1-R4_MC09-2g09485	668	800	672	969
MvSl-1064-A1-R4_MC09-2g09488	374	477	296	532
MvSl-1064-A1-R4_MC09-2g09490	102.027	137.856	311.454	348.598
MvSl-1064-A1-R4_MC09-2g09491	105.973	137.144	105.546	202.402
MvSl-1064-A1-R4_MC09-2g09492	244	296	315	298
MvSl-1064-A1-R4_MC09-2g09493	1636	2060	1825	2231
MvSl-1064-A1-R4_MC09-2g09494	273	237	390	303
MvSl-1064-A1-R4_MC09-2g09495	98	81	102	58
MvSl-1064-A1-R4_MC09-2g09496	847	977	980	951
MvSl-1064-A1-R4_MC09-2g09497	5939	5022	6346	5598
MvSl-1064-A1-R4_MC09-2g09498	2513.26	2682.49	2155.33	2500.59
MvSl-1064-A1-R4_MC09-2g09499	2	0	3	6
MvSl-1064-A1-R4_MC09-2g09500	219	160	337	168
MvSl-1064-A1-R4_MC09-2g09501	6088	4806	7833	6084
MvSl-1064-A1-R4_MC09-2g09502	2489	2434	2940	2668
MvSl-1064-A1-R4_MC09-2g09503	1011	978.177	1234.18	1272.13
MvSl-1064-A1-R4_MC09-2g09504	8	7	24	17
MvSl-1064-A1-R4_MC09-2g09505	34	31	52	52
MvSl-1064-A1-R4_MC09-2g09506	150	159	430	313
MvSl-1064-A1-R4_MC09-2g09508	1444	2724	1450	2344
MvSl-1064-A1-R4_MC09-2g09509	2276	2559	2593	2929
MvSl-1064-A1-R4_MC09-2g09510	1690	1897	1879	1986
MvSl-1064-A1-R4_MC09-2g09511	363	378	382	379
MvSl-1064-A1-R4_MC09-2g09512	9076	8647	10918	12132
MvSl-1064-A1-R4_MC09-2g09513	2853	3210	3298	2988
MvSl-1064-A1-R4_MC09-2g09514	1806	2771	1612	1895
MvSl-1064-A1-R4_MC09-2g09515	1241	1268	1591	1328
MvSl-1064-A1-R4_MC09-2g09516	384	529	468	550
MvSl-1064-A1-R4_MC09-2g09517	1571	2131	1549	1692
MvSl-1064-A1-R4_MC09-2g09518	1003	1053	1312	1252
MvSl-1064-A1-R4_MC09-2g09519	1721	1892	2267	2459
MvSl-1064-A1-R4_MC09-2g09520	388.038	498.467	404.988	419.593
MvSl-1064-A1-R4_MC09-2g09521	4988	16746	5351	12313
MvSl-1064-A1-R4_MC09-2g09522	1040	4071	1102	3213
MvSl-1064-A1-R4_MC09-2g09523	33	54	79	82
MvSl-1064-A1-R4_MC09-2g09524	2934	2547	4890	4759
MvSl-1064-A1-R4_MC09-2g09525	1548	1730	1704	1887
MvSl-1064-A1-R4_MC09-2g09526	31	13	19	22
MvSl-1064-A1-R4_MC09-2g09527	1332	1229	2583	2061
MvSl-1064-A1-R4_MC09-2g09528	660	864	899	939
MvSl-1064-A1-R4_MC09-2g09529	724	956	853	906
MvSl-1064-A1-R4_MC09-2g09530	2519	1907	2772	2492
MvSl-1064-A1-R4_MC09-2g09531	9940.32	7474.94	14634.4	12451.7
MvSl-1064-A1-R4_MC09-2g09532	429	386	449	454
MvSl-1064-A1-R4_MC09-2g09533	685	773	1043	979
MvSl-1064-A1-R4_MC09-2g09534	1513	1756	1626	1887
MvSl-1064-A1-R4_MC09-2g09535	1	0	3	1
MvSl-1064-A1-R4_MC09-2g09536	96.1615	100.655	159.133	122.72
MvSl-1064-A1-R4_MC09-2g09537	98.0306	100.468	156.84	162.776
MvSl-1064-A1-R4_MC09-2g09539	283.563	326.651	312.588	339.594
MvSl-1064-A1-R4_MC09-2g09540	3287.5	4186.3	4412.86	4828.32
MvSl-1064-A1-R4_MC09-2g09541	473.353	470.743	639.881	618.997
MvSl-1064-A1-R4_MC09-2g09542	970.594	786.3	1156.69	790.658
MvSl-1064-A1-R4_MC09-2g09543	180.819	184.037	224.798	194.794
MvSl-1064-A1-R4_MC09-2g09545	672.528	597.103	1595.12	1329.18
MvSl-1064-A1-R4_MC09-2g09546	168	147	170	203
MvSl-1064-A1-R4_MC09-2g09547	899	933	1124	1214
MvSl-1064-A1-R4_MC09-2g09549	344	286	607	496
MvSl-1064-A1-R4_MC09-2g09550	508	371	496	418
MvSl-1064-A1-R4_MC09-2g09551	1151	1384	1263	1439
MvSl-1064-A1-R4_MC09-2g09552	623	482	572	677
MvSl-1064-A1-R4_MC09-2g09553	2101	2278	2306	2507
MvSl-1064-A1-R4_MC09-2g09554	244	347	376	444
MvSl-1064-A1-R4_MC09-2g09555	168	170	209	202
MvSl-1064-A1-R4_MC09-2g09556	1082	1096	971	988
MvSl-1064-A1-R4_MC09-2g09557	3252	3599	3616	3992
MvSl-1064-A1-R4_MC09-2g09558	1583	1726	1798	2042
MvSl-1064-A1-R4_MC09-2g09559	911	1064	1062	1362
MvSl-1064-A1-R4_MC09-2g09560	2566	3528	2664	3412
MvSl-1064-A1-R4_MC09-2g09561	859	671	1278	956
MvSl-1064-A1-R4_MC09-2g09562	3236	3402	3041	3196
MvSl-1064-A1-R4_MC09-2g09563	141	212	171	212
MvSl-1064-A1-R4_MC09-2g09564	1993	2295	2367	2592
MvSl-1064-A1-R4_MC09-2g09565	502.814	455.697	908.722	490.665
MvSl-1064-A1-R4_MC09-2g09566	6	17	450	155
MvSl-1064-A1-R4_MC09-2g09569	548.568	674.123	628.334	629.912
MvSl-1064-A1-R4_MC10-1g09587	778.988	725.636	848.252	779.08
MvSl-1064-A1-R4_MC10-1g09590	273.6	304.88	338.842	445.723
MvSl-1064-A1-R4_MC10-1g09591	431.969	455.046	436.145	508.766
MvSl-1064-A1-R4_MC10-1g09593	39	22.9559	52.9257	27.8386
MvSl-1064-A1-R4_MC10-1g09594	12	13	15	8
MvSl-1064-A1-R4_MC10-1g09595	500.166	437	538	513.221
MvSl-1064-A1-R4_MC10-1g09596	133.215	83.1954	149.551	130.877
MvSl-1064-A1-R4_MC10-1g09597	1821.96	1777.96	2545.98	2176.98
MvSl-1064-A1-R4_MC10-1g09598	338.838	377.299	507.635	426.853
MvSl-1064-A1-R4_MC10-1g09599	1.00726	1.00773	1.00516	1.01066
MvSl-1064-A1-R4_MC10-1g09600	1677	1699	2137	2068
MvSl-1064-A1-R4_MC10-1g09601	1357	1631	1481	1576
MvSl-1064-A1-R4_MC10-1g09602	5294	6338	6650	7319
MvSl-1064-A1-R4_MC10-1g09603	2527	2575	2579	2690
MvSl-1064-A1-R4_MC10-1g09604	1671	1661	1619	1513
MvSl-1064-A1-R4_MC10-1g09605	54	109	102	110
MvSl-1064-A1-R4_MC10-1g09606	3502	4018	4068	4206
MvSl-1064-A1-R4_MC10-1g09607	767	910	1075	1307
MvSl-1064-A1-R4_MC10-1g09608	909	1186	1052	1134
MvSl-1064-A1-R4_MC10-1g09609	4612	4484	4780	4644
MvSl-1064-A1-R4_MC10-1g09610	1465	1072	1769	951
MvSl-1064-A1-R4_MC10-1g09611	217	226	265	216
MvSl-1064-A1-R4_MC10-1g09612	1482	1476	1811	2040
MvSl-1064-A1-R4_MC10-1g09613	4523	5442	4887	5975
MvSl-1064-A1-R4_MC10-1g09615	403.418	354.537	504.802	483.779
MvSl-1064-A1-R4_MC10-1g09617	23.3654	25.9335	36.3493	20.3865
MvSl-1064-A1-R4_MC10-1g09618	12425	12395.2	17138.2	18289
MvSl-1064-A1-R4_MC10-1g09620	213	264	116	133
MvSl-1064-A1-R4_MC10-1g09621	950	1747	1438	2361
MvSl-1064-A1-R4_MC10-1g09627	1758	1957	2135	2154
MvSl-1064-A1-R4_MC10-1g09628	1711	1112	1793	1151
MvSl-1064-A1-R4_MC10-1g09629	1067	1138	1329	1440
MvSl-1064-A1-R4_MC10-1g09630	3408	2858	3550	2550
MvSl-1064-A1-R4_MC10-1g09631	367	381	333	358
MvSl-1064-A1-R4_MC10-1g09632	2261	2208	2310	2365
MvSl-1064-A1-R4_MC10-1g09633	5308	8291	4928	5941
MvSl-1064-A1-R4_MC10-1g09634	442	393	608	563
MvSl-1064-A1-R4_MC10-1g09635	546	452	573	572
MvSl-1064-A1-R4_MC10-1g09636	394	159	367	212
MvSl-1064-A1-R4_MC10-1g09637	59	40	107	76
MvSl-1064-A1-R4_MC10-1g09638	227	239	239	274
MvSl-1064-A1-R4_MC10-1g09639	972	983	1080	1177
MvSl-1064-A1-R4_MC10-1g09640	4525	6319	3811	4300
MvSl-1064-A1-R4_MC10-1g09641	903	1129	1179	1218
MvSl-1064-A1-R4_MC10-1g09642	483	566	395	534
MvSl-1064-A1-R4_MC10-1g09643	601	895	744	1003
MvSl-1064-A1-R4_MC10-1g09644	911	1248	1094	1398
MvSl-1064-A1-R4_MC10-1g09645	1869	2667	1788	2533
MvSl-1064-A1-R4_MC10-1g09646	1633	2091	1894	2333
MvSl-1064-A1-R4_MC10-1g09647	14524	18054	16406	19248
MvSl-1064-A1-R4_MC10-1g09648	2433	1987	2566	2083
MvSl-1064-A1-R4_MC10-1g09649	1073	1461	1347	1584
MvSl-1064-A1-R4_MC10-1g09650	110	139	153	105
MvSl-1064-A1-R4_MC10-1g09651	45	88	47	41
MvSl-1064-A1-R4_MC10-1g09652	84	151	116	129
MvSl-1064-A1-R4_MC10-1g09655	4751	4127	6059	4988
MvSl-1064-A1-R4_MC10-1g09656	894	699	987	1071
MvSl-1064-A1-R4_MC10-1g09657	3886	3895	4088	3970
MvSl-1064-A1-R4_MC10-1g09658	4809	5462	5410	6320
MvSl-1064-A1-R4_MC10-1g09659	8714	7570	11521	7739
MvSl-1064-A1-R4_MC10-1g09660	10433	10987	13673	12439
MvSl-1064-A1-R4_MC10-1g09661	3551	3287	4232	3823
MvSl-1064-A1-R4_MC10-1g09662	1277	1204	1129	1149
MvSl-1064-A1-R4_MC10-1g09663	2080	1834	2537	2272
MvSl-1064-A1-R4_MC10-1g09664	548	604	673	807
MvSl-1064-A1-R4_MC10-1g09665	4501	4247	5008	5311
MvSl-1064-A1-R4_MC10-1g09666	549	323	742	420
MvSl-1064-A1-R4_MC10-1g09667	3173	3260	3846	3942
MvSl-1064-A1-R4_MC10-1g09668	122	81	120	77
MvSl-1064-A1-R4_MC10-1g09669	625	690	747	822
MvSl-1064-A1-R4_MC10-1g09670	3237	3512	3230	3280
MvSl-1064-A1-R4_MC10-1g09671	6653	9338	10216	10592
MvSl-1064-A1-R4_MC10-1g09672	0	4	6	1
MvSl-1064-A1-R4_MC10-1g09673	407	491	707	703
MvSl-1064-A1-R4_MC10-1g09674	110	91	165	123
MvSl-1064-A1-R4_MC10-1g09675	228	182	255	231
MvSl-1064-A1-R4_MC10-1g09676	28	28	57	51
MvSl-1064-A1-R4_MC10-1g09677	2220	2390	2419	2488
MvSl-1064-A1-R4_MC10-1g09678	14.202	8.13891	18	11
MvSl-1064-A1-R4_MC10-1g09679	467.461	353	607.924	412.614
MvSl-1064-A1-R4_MC10-1g09680	118.141	95	187.168	120.14
MvSl-1064-A1-R4_MC10-1g09681	58	123	56	103
MvSl-1064-A1-R4_MC10-1g09682	0	1	0	0
MvSl-1064-A1-R4_MC10-1g09683	4348	3978	5509	4261
MvSl-1064-A1-R4_MC10-1g09684	1039	1095	1234	1109
MvSl-1064-A1-R4_MC10-1g09685	399	579	548	661
MvSl-1064-A1-R4_MC10-1g09686	2118	3891	2142	2765
MvSl-1064-A1-R4_MC10-1g09687	2567	3490	2064	2509
MvSl-1064-A1-R4_MC10-1g09688	13	4	11	11
MvSl-1064-A1-R4_MC10-1g09689	2032	1471	1905	1750
MvSl-1064-A1-R4_MC10-1g09690	1585	1753	1763	1831
MvSl-1064-A1-R4_MC10-1g09691	391	345	446	462
MvSl-1064-A1-R4_MC10-1g09692	5175.73	6564.11	5954.89	7429.22
MvSl-1064-A1-R4_MC10-1g09693	18802	18585	26599	24659
MvSl-1064-A1-R4_MC10-1g09694	1299	1527	1773	2017
MvSl-1064-A1-R4_MC10-1g09695	4294	4154	5517	4288
MvSl-1064-A1-R4_MC10-1g09696	1600	1866	1927	2229
MvSl-1064-A1-R4_MC10-1g09697	912	520	1335	971
MvSl-1064-A1-R4_MC10-1g09698	10311	6643	14890	12071
MvSl-1064-A1-R4_MC10-1g09699	3214	2805	3496	4366
MvSl-1064-A1-R4_MC10-1g09700	402	317	475	377
MvSl-1064-A1-R4_MC10-1g09701	1810	1804	2498	3015
MvSl-1064-A1-R4_MC10-1g09702	2412	2599	2942	3288
MvSl-1064-A1-R4_MC10-1g09703	1563	1861	2077	2297
MvSl-1064-A1-R4_MC10-1g09704	1096	1092	1310	1122
MvSl-1064-A1-R4_MC10-1g09705	1315	1313	1447	1320
MvSl-1064-A1-R4_MC10-1g09706	6471	4687	7623	6180
MvSl-1064-A1-R4_MC10-1g09707	5	13	10	7
MvSl-1064-A1-R4_MC10-1g09708	0	0	0	0
MvSl-1064-A1-R4_MC10-1g09709	2954	2594	3831	3097
MvSl-1064-A1-R4_MC10-1g09710	2991	2751	3312	3209
MvSl-1064-A1-R4_MC10-1g09711	3592	4011	4114	4213
MvSl-1064-A1-R4_MC10-1g09712	319	492	415	509
MvSl-1064-A1-R4_MC10-1g09713	4411	6923	4485	5410
MvSl-1064-A1-R4_MC10-1g09714	2903	3278	2803	3368
MvSl-1064-A1-R4_MC10-1g09715	24	20	13	11
MvSl-1064-A1-R4_MC10-1g09716	1043	1075	1519	1939
MvSl-1064-A1-R4_MC10-1g09717	177	137	132	158
MvSl-1064-A1-R4_MC10-1g09718	2350	3551	1683	2237
MvSl-1064-A1-R4_MC10-1g09719	1005	966	1061	1283
MvSl-1064-A1-R4_MC10-1g09720	762	747	950	854
MvSl-1064-A1-R4_MC10-1g09721	2175	1979	2264	2423
MvSl-1064-A1-R4_MC10-1g09722	4331	4587	4350	4600
MvSl-1064-A1-R4_MC10-1g09723	2037	2417	2660	2803
MvSl-1064-A1-R4_MC10-1g09724	61	67	79	90
MvSl-1064-A1-R4_MC10-1g09725	1036	1017	1242	1253
MvSl-1064-A1-R4_MC10-1g09726	883.867	1036.29	2089.83	1685.51
MvSl-1064-A1-R4_MC10-1g09728	256	209	541	450
MvSl-1064-A1-R4_MC10-1g09729	111	111	256	243
MvSl-1064-A1-R4_MC10-1g09730	209.826	197.553	2915.33	2457.09
MvSl-1064-A1-R4_MC10-1g09731	128.215	99.5049	215.151	200.375
MvSl-1064-A1-R4_MC10-1g09732	272	330	905	618
MvSl-1064-A1-R4_MC10-1g09734	5200.78	7616.57	6048.43	6181.03
MvSl-1064-A1-R4_MC10-1g09735	18	18	11	8
MvSl-1064-A1-R4_MC10-1g09736	17	49	11	14
MvSl-1064-A1-R4_MC10-1g09737	471	597	533	625
MvSl-1064-A1-R4_MC10-1g09738	3687	5666	4383	6386
MvSl-1064-A1-R4_MC10-1g09739	8926	9146	8618	8771
MvSl-1064-A1-R4_MC10-1g09740	20	15	20	16
MvSl-1064-A1-R4_MC10-1g09741	947	1031	1084	1103
MvSl-1064-A1-R4_MC10-1g09742	1277	1382	1506	1475
MvSl-1064-A1-R4_MC10-1g09743	2570	3478	3333	3682
MvSl-1064-A1-R4_MC10-1g09744	9	15	8	10
MvSl-1064-A1-R4_MC10-1g09745	1913	1721	2314	2227
MvSl-1064-A1-R4_MC10-1g09746	2230	3016	2327	2882
MvSl-1064-A1-R4_MC10-1g09747	881	911	900	922
MvSl-1064-A1-R4_MC10-1g09748	1467	1847	2058	2573
MvSl-1064-A1-R4_MC10-1g09749	803	807	1083	991
MvSl-1064-A1-R4_MC10-1g09750	746	820	950	1259
MvSl-1064-A1-R4_MC10-1g09751	1288	1924	1686	2132
MvSl-1064-A1-R4_MC10-1g09752	3	7	3	12
MvSl-1064-A1-R4_MC10-1g09753	2451	3025	2491	3073
MvSl-1064-A1-R4_MC10-1g09754	55	48	95	75
MvSl-1064-A1-R4_MC10-1g09755	7655	7607	8264	7758
MvSl-1064-A1-R4_MC10-1g09756	1618	1650	1683	2126
MvSl-1064-A1-R4_MC10-1g09757	2450	2334	3232	2700
MvSl-1064-A1-R4_MC10-1g09758	1938	2458	1835	2292
MvSl-1064-A1-R4_MC10-1g09759	887	1325	1022	1107
MvSl-1064-A1-R4_MC10-1g09760	1272	1505	1182	1300
MvSl-1064-A1-R4_MC10-1g09761	3145	6426	2476	4456
MvSl-1064-A1-R4_MC10-1g09762	1261	1333	1342	1310
MvSl-1064-A1-R4_MC10-1g09763	644	859	737	874
MvSl-1064-A1-R4_MC10-1g09765	115	83	170	128
MvSl-1064-A1-R4_MC10-1g09766	3414	6009	3519	5267
MvSl-1064-A1-R4_MC10-1g09767	440	474	517	562
MvSl-1064-A1-R4_MC10-1g09768	3001	4450	3048	4447
MvSl-1064-A1-R4_MC10-1g09769	6844	6732	7785	6977
MvSl-1064-A1-R4_MC10-1g09770	2601	3064	3002	2899
MvSl-1064-A1-R4_MC10-1g09772	2641.68	2216.63	3793.75	3233.03
MvSl-1064-A1-R4_MC10-1g09774	2747	2366	2463	2136
MvSl-1064-A1-R4_MC10-1g09775	0	0	0	2.01944
MvSl-1064-A1-R4_MC10-1g09776	1043.99	1082.13	1540.21	1405.61
MvSl-1064-A1-R4_MC10-1g09777	2565	2577	3164	2976
MvSl-1064-A1-R4_MC10-1g09778	5687	8524	6301	7830
MvSl-1064-A1-R4_MC10-1g09779	3.05196	1.44685	2.35795	0
MvSl-1064-A1-R4_MC10-1g09782	29978	23915	44242	32244
MvSl-1064-A1-R4_MC10-1g09783	3033	3457	3131	4033
MvSl-1064-A1-R4_MC10-1g09784	1109.44	1029.23	1317.15	1154.83
MvSl-1064-A1-R4_MC10-1g09785	190.473	55.8265	52.0825	48.6705
MvSl-1064-A1-R4_MC10-1g09786	5	2	7.25911	8
MvSl-1064-A1-R4_MC10-1g09788	2293	2665	2644	2862
MvSl-1064-A1-R4_MC10-1g09789	1050.22	1159.05	1362.59	1202.29
MvSl-1064-A1-R4_MC10-1g09790	2838.97	3790.96	1952.77	2853.84
MvSl-1064-A1-R4_MC10-1g09791	2438	2959	2624	3368
MvSl-1064-A1-R4_MC10-1g09792	4682	4772	5835	6111
MvSl-1064-A1-R4_MC10-1g09793	1701.52	1645.15	1866.66	1778.25
MvSl-1064-A1-R4_MC10-1g09794	321.406	432.966	1897.8	2183.33
MvSl-1064-A1-R4_MC10-1g09795	966	1528	1046	1372
MvSl-1064-A1-R4_MC10-1g09796	299.941	306.169	780.65	836.314
MvSl-1064-A1-R4_MC10-1g09797	2284	2544	2831.65	2994
MvSl-1064-A1-R4_MC10-1g09798	2463	2359	2637	2875
MvSl-1064-A1-R4_MC10-1g09802	552	335	497	415
MvSl-1064-A1-R4_MC10-1g09803	40.8017	14.5122	229.005	228.171
MvSl-1064-A1-R4_MC10-1g09804	258	309	256.856	188
MvSl-1064-A1-R4_MC10-1g09806	694.149	573.86	1086.3	687.046
MvSl-1064-A1-R4_MC10-1g09808	1242	1209	1581	1345
MvSl-1064-A1-R4_MC10-1g09809	734.476	690.098	1724.99	1564.6
MvSl-1064-A1-R4_MC10-1g09811	3873	4468	4456	4693
MvSl-1064-A1-R4_MC10-1g09812	2476	2890	2843	2753
MvSl-1064-A1-R4_MC10-1g09813	1341.58	2229.87	3669.96	3199.45
MvSl-1064-A1-R4_MC10-1g09814	5075.04	10061.3	3149.87	3410.13
MvSl-1064-A1-R4_MC10-1g09815	5.40298	3.32984	10.29	9.28302
MvSl-1064-A1-R4_MC10-1g09817	152.533	165.929	230.511	193.744
MvSl-1064-A1-R4_MC10-1g09818	1882	1852	1957	2074
MvSl-1064-A1-R4_MC10-1g09819	1589.17	1408.33	143.508	110.502
MvSl-1064-A1-R4_MC10-1g09820	83.4951	78.5744	11	17
MvSl-1064-A1-R4_MC10-1g09821	9.37068	5.13836	23.2892	19.3141
MvSl-1064-A1-R4_MC10-1g09822	2	6	46.2623	50.2048
MvSl-1064-A1-R4_MC10-1g09823	29	22	156	87
MvSl-1064-A1-R4_MC10-1g09824	3	0	9	6
MvSl-1064-A1-R4_MC10-1g09827	10.5125	4.46476	54.5919	64.4224
MvSl-1064-A1-R4_MC10-1g09828	3.0061	1.00103	2	1
MvSl-1064-A1-R4_MC10-1g09829	50.1686	36.4549	37.512	47.5855
MvSl-1064-A1-R4_MC10-1g09830	0	0	0	0
MvSl-1064-A1-R4_MC10-1g09832	24	20.0145	23.6581	27.1992
MvSl-1064-A1-R4_MC10-1g09833	740.844	880.556	2698.01	2650.63
MvSl-1064-A1-R4_MC10-1g09834	323.798	416.765	408.872	406.631
MvSl-1064-A1-R4_MC10-1g09838	0	8.62671	4.64018	3.05049
MvSl-1064-A1-R4_MC10-1g09839	16.2845	27.543	32.8036	44.8114
MvSl-1064-A1-R4_MC10-1g09840	39.3709	51.8563	50.0998	45.3255
MvSl-1064-A1-R4_MC10-1g09841	7.34224	11.9406	10.4256	4.35903
MvSl-1064-A1-R4_MC10-1g09842	19.7081	21.9704	35.6583	22.4212
MvSl-1064-A1-R4_MC10-1g09843	1693	2124	773	788
MvSl-1064-A1-R4_MC10-1g09845	80.332	136.2	46.2247	66.5394
MvSl-1064-A1-R4_MC10-1g09846	44.9151	52.6966	47.5251	42.0839
MvSl-1064-A1-R4_MC10-1g09847	118.206	198.195	223.565	254.229
MvSl-1064-A1-R4_MC10-1g09850	309.786	252.338	473.779	452.147
MvSl-1064-A1-R4_MC10-1g09854	98.0324	150.389	39.3229	61.7299
MvSl-1064-A1-R4_MC10-2g09858	580.874	641.593	1029.14	780.036
MvSl-1064-A1-R4_MC10-2g09860	0.598687	0	0	0
MvSl-1064-A1-R4_MC10-2g09863	38.8579	64.0322	34.2653	62.2417
MvSl-1064-A1-R4_MC10-2g09864	195.147	256.364	154.608	157.856
MvSl-1064-A1-R4_MC10-2g09869	16.5998	17.6294	15.6632	11.4771
MvSl-1064-A1-R4_MC10-2g09873	2759.3	3091.23	4632.38	4283.87
MvSl-1064-A1-R4_MC10-2g09875	1294.16	1262.93	2137.54	1720.73
MvSl-1064-A1-R4_MC10-2g09876	84	93.5239	131.396	123.258
MvSl-1064-A1-R4_MC10-2g09879	484.457	402.476	591.779	561.858
MvSl-1064-A1-R4_MC10-2g09881	4774	4711	5881	4710
MvSl-1064-A1-R4_MC10-2g09882	1797	1836	2038	1949
MvSl-1064-A1-R4_MC10-2g09883	2324	2397	2536	2883
MvSl-1064-A1-R4_MC10-2g09884	860	975	917	1073
MvSl-1064-A1-R4_MC10-2g09885	826	845	1029	1015
MvSl-1064-A1-R4_MC10-2g09886	2220.98	2045.91	2970.57	2796.46
MvSl-1064-A1-R4_MC10-2g09887	1422	1501	1640	1596
MvSl-1064-A1-R4_MC10-2g09888	56	58	79	91
MvSl-1064-A1-R4_MC10-2g09889	253.483	202.474	637.725	605.134
MvSl-1064-A1-R4_MC10-2g09890	305.132	342.424	494.562	457.393
MvSl-1064-A1-R4_MC10-2g09891	5770	5577	6754	6048
MvSl-1064-A1-R4_MC10-2g09892	6356	6665	7877	7334
MvSl-1064-A1-R4_MC10-2g09893	2140	2561	2796	2808
MvSl-1064-A1-R4_MC10-2g09894	2211	1962	2725	2318
MvSl-1064-A1-R4_MC10-2g09895	22959	15151	26556	15877
