target_id	a1s1	a1s2
MvSl-1064-A1-R4_MC10-1g09597	1777.97	1820.96
MvSl-1064-A1-R4_MC10-1g09598	371.05	329.197
MvSl-1064-A1-R4_MC10-1g09599	1.00778	1.00756
MvSl-1064-A1-R4_MC10-1g09600	1468	1490
MvSl-1064-A1-R4_MC10-1g09601	1631	1357
MvSl-1064-A1-R4_MC10-1g09602	6338	5294
MvSl-1064-A1-R4_MC10-1g09603	2575	2527
MvSl-1064-A1-R4_MC10-1g09604	1661	1671
MvSl-1064-A1-R4_MC10-1g09605	109	54
MvSl-1064-A1-R4_MC10-1g09606	4017	3502
MvSl-1064-A1-R4_MC10-1g09607	910	767
MvSl-1064-A1-R4_MC10-1g09608	1186	909
MvSl-1064-A1-R4_MC10-1g09609	4483	4612
MvSl-1064-A1-R4_MC10-1g09610	1072	1465
MvSl-1064-A1-R4_MC10-1g09611	226	217
MvSl-1064-A1-R4_MC10-1g09612	1476	1482
MvSl-1064-A1-R4_MC10-1g09613	5440	4522
MvSl-1064-A1-R4_MC10-1g09614	120.43	134.316
MvSl-1064-A1-R4_MC10-1g09615	352.588	400.536
MvSl-1064-A1-R4_MC10-1g09617	19.073	16.6938
MvSl-1064-A1-R4_MC10-1g09618	10888.8	10923.8
MvSl-1064-A1-R4_MC10-1g09619	100.61	146.723
MvSl-1064-A1-R4_MC10-1g09620	264	213
MvSl-1064-A1-R4_MC10-1g09621	1747	950
MvSl-1064-A1-R4_MC10-1g09622	352.474	389.607
MvSl-1064-A1-R4_MC10-1g09625	190.197	142.254
MvSl-1064-A1-R4_MC10-1g09627	1957	1758
MvSl-1064-A1-R4_MC10-1g09628	1112	1711
MvSl-1064-A1-R4_MC10-1g09629	1138	1067
MvSl-1064-A1-R4_MC10-1g09630	2858	3407
MvSl-1064-A1-R4_MC10-1g09631	381	367
MvSl-1064-A1-R4_MC10-1g09632	2208	2261
MvSl-1064-A1-R4_MC10-1g09633	8291	5308
MvSl-1064-A1-R4_MC10-1g09634	393	442
MvSl-1064-A1-R4_MC10-1g09635	452	546
MvSl-1064-A1-R4_MC10-1g09636	159	394
MvSl-1064-A1-R4_MC10-1g09637	40	59
MvSl-1064-A1-R4_MC10-1g09638	239	227
MvSl-1064-A1-R4_MC10-1g09639	983	972
MvSl-1064-A1-R4_MC10-1g09640	6319	4524
MvSl-1064-A1-R4_MC10-1g09641	1129	903
MvSl-1064-A1-R4_MC10-1g09642	566	483
MvSl-1064-A1-R4_MC10-1g09643	895	601
MvSl-1064-A1-R4_MC10-1g09644	1248	911
MvSl-1064-A1-R4_MC10-1g09645	2667	1869
MvSl-1064-A1-R4_MC10-1g09646	2091	1633
MvSl-1064-A1-R4_MC10-1g09647	18054	14522
MvSl-1064-A1-R4_MC10-1g09648	1987	2432
MvSl-1064-A1-R4_MC10-1g09649	1461	1073
MvSl-1064-A1-R4_MC10-1g09650	139	110
MvSl-1064-A1-R4_MC10-1g09651	88	45
MvSl-1064-A1-R4_MC10-1g09652	151	84
MvSl-1064-A1-R4_MC10-1g09653	7.53272	7.46219
MvSl-1064-A1-R4_MC10-1g09654	28	24.6871
MvSl-1064-A1-R4_MC10-1g09655	4127	4751
MvSl-1064-A1-R4_MC10-1g09656	699	894
MvSl-1064-A1-R4_MC10-1g09657	3895	3886
MvSl-1064-A1-R4_MC10-1g09658	5462	4809
MvSl-1064-A1-R4_MC10-1g09659	7570	8713
MvSl-1064-A1-R4_MC10-1g09660	10987	10433
MvSl-1064-A1-R4_MC10-1g09661	3286	3549
MvSl-1064-A1-R4_MC10-1g09662	1204	1277
MvSl-1064-A1-R4_MC10-1g09663	1834	2080
MvSl-1064-A1-R4_MC10-1g09664	604	548
MvSl-1064-A1-R4_MC10-1g09665	4247	4501
MvSl-1064-A1-R4_MC10-1g09666	323	549
MvSl-1064-A1-R4_MC10-1g09667	3260	3173
MvSl-1064-A1-R4_MC10-1g09668	81	122
MvSl-1064-A1-R4_MC10-1g09669	690	625
MvSl-1064-A1-R4_MC10-1g09670	3512	3237
MvSl-1064-A1-R4_MC10-1g09671	9338	6653
MvSl-1064-A1-R4_MC10-1g09672	4	0
MvSl-1064-A1-R4_MC10-1g09673	491	406
MvSl-1064-A1-R4_MC10-1g09674	91	110
MvSl-1064-A1-R4_MC10-1g09675	182	228
MvSl-1064-A1-R4_MC10-1g09676	28	28
MvSl-1064-A1-R4_MC10-1g09677	2390	2220
MvSl-1064-A1-R4_MC10-1g09678	8.15553	14.2214
MvSl-1064-A1-R4_MC10-1g09679	353	466.446
MvSl-1064-A1-R4_MC10-1g09680	95	118.131
MvSl-1064-A1-R4_MC10-1g09681	5	1
MvSl-1064-A1-R4_MC10-1g09682	1	0
MvSl-1064-A1-R4_MC10-1g09683	3978	4348
MvSl-1064-A1-R4_MC10-1g09684	1095	1039
MvSl-1064-A1-R4_MC10-1g09685	579	399
MvSl-1064-A1-R4_MC10-1g09686	3891	2118
MvSl-1064-A1-R4_MC10-1g09687	3490	2567
MvSl-1064-A1-R4_MC10-1g09688	4	13
MvSl-1064-A1-R4_MC10-1g09689	1471	2032
MvSl-1064-A1-R4_MC10-1g09690	1753	1585
MvSl-1064-A1-R4_MC10-1g09691	345	391
MvSl-1064-A1-R4_MC10-1g09692	6560.91	5171.98
MvSl-1064-A1-R4_MC10-1g09693	18584	18801
MvSl-1064-A1-R4_MC10-1g09694	1527	1299
MvSl-1064-A1-R4_MC10-1g09695	4154	4291
MvSl-1064-A1-R4_MC10-1g09696	1866	1600
MvSl-1064-A1-R4_MC10-1g09697	520	912
MvSl-1064-A1-R4_MC10-1g09698	6643	10311
MvSl-1064-A1-R4_MC10-1g09699	2805	3214
MvSl-1064-A1-R4_MC10-1g09700	317	402
MvSl-1064-A1-R4_MC10-1g09701	1804	1810
MvSl-1064-A1-R4_MC10-1g09702	2599	2412
MvSl-1064-A1-R4_MC10-1g09703	1860	1563
MvSl-1064-A1-R4_MC10-1g09704	1092	1096
MvSl-1064-A1-R4_MC10-1g09705	1313	1315
MvSl-1064-A1-R4_MC10-1g09706	4687	6470
MvSl-1064-A1-R4_MC10-1g09707	13	5
MvSl-1064-A1-R4_MC10-1g09708	0	0
MvSl-1064-A1-R4_MC10-1g09709	2594	2954
MvSl-1064-A1-R4_MC10-1g09710	2751	2991
MvSl-1064-A1-R4_MC10-1g09711	4010	3591
MvSl-1064-A1-R4_MC10-1g09712	492	319
MvSl-1064-A1-R4_MC10-1g09713	6923	4411
MvSl-1064-A1-R4_MC10-1g09714	3278	2902
MvSl-1064-A1-R4_MC10-1g09715	20	24
MvSl-1064-A1-R4_MC10-1g09716	1075	1043
MvSl-1064-A1-R4_MC10-1g09717	137	177
MvSl-1064-A1-R4_MC10-1g09718	3551	2350
MvSl-1064-A1-R4_MC10-1g09719	966	1005
MvSl-1064-A1-R4_MC10-1g09720	747	762
MvSl-1064-A1-R4_MC10-1g09721	1979	2175
MvSl-1064-A1-R4_MC10-1g09722	4587	4331
MvSl-1064-A1-R4_MC10-1g09723	2417	2037
MvSl-1064-A1-R4_MC10-1g09724	67	61
MvSl-1064-A1-R4_MC10-1g09725	1017	1036
MvSl-1064-A1-R4_MC10-1g09726	999.228	854.083
MvSl-1064-A1-R4_MC10-1g09727	435	484
MvSl-1064-A1-R4_MC10-1g09728	149	187
MvSl-1064-A1-R4_MC10-1g09729	101	98
MvSl-1064-A1-R4_MC10-1g09730	76.1337	77.8642
MvSl-1064-A1-R4_MC10-1g09731	88.1197	114.92
MvSl-1064-A1-R4_MC10-1g09732	330	271
MvSl-1064-A1-R4_MC10-1g09733	1244.38	971.716
MvSl-1064-A1-R4_MC10-1g09734	6593.25	4476.26
MvSl-1064-A1-R4_MC10-1g09735	18	18
MvSl-1064-A1-R4_MC10-1g09736	49	17
MvSl-1064-A1-R4_MC10-1g09737	597	471
MvSl-1064-A1-R4_MC10-1g09738	5666	3687
MvSl-1064-A1-R4_MC10-1g09739	9146	8925
MvSl-1064-A1-R4_MC10-1g09740	15	20
MvSl-1064-A1-R4_MC10-1g09741	1031	947
MvSl-1064-A1-R4_MC10-1g09742	1382	1277
MvSl-1064-A1-R4_MC10-1g09743	3477	2570
MvSl-1064-A1-R4_MC10-1g09744	15	9
MvSl-1064-A1-R4_MC10-1g09745	1721	1913
MvSl-1064-A1-R4_MC10-1g09746	3016	2230
MvSl-1064-A1-R4_MC10-1g09747	911	881
MvSl-1064-A1-R4_MC10-1g09748	1847	1467
MvSl-1064-A1-R4_MC10-1g09749	807	803
MvSl-1064-A1-R4_MC10-1g09750	820	746
MvSl-1064-A1-R4_MC10-1g09751	1924	1288
MvSl-1064-A1-R4_MC10-1g09752	7	3
MvSl-1064-A1-R4_MC10-1g09753	3025	2451
MvSl-1064-A1-R4_MC10-1g09754	48	55
MvSl-1064-A1-R4_MC10-1g09755	7607	7655
MvSl-1064-A1-R4_MC10-1g09756	1650	1618
MvSl-1064-A1-R4_MC10-1g09757	2334	2450
MvSl-1064-A1-R4_MC10-1g09758	2458	1938
MvSl-1064-A1-R4_MC10-1g09759	1325	887
MvSl-1064-A1-R4_MC10-1g09760	1505	1272
MvSl-1064-A1-R4_MC10-1g09761	6426	3145
MvSl-1064-A1-R4_MC10-1g09762	1333	1261
MvSl-1064-A1-R4_MC10-1g09763	859	644
MvSl-1064-A1-R4_MC10-1g09764	6186	6300
MvSl-1064-A1-R4_MC10-1g09765	83	115
MvSl-1064-A1-R4_MC10-1g09766	6009	3414
MvSl-1064-A1-R4_MC10-1g09767	474	440
MvSl-1064-A1-R4_MC10-1g09768	4450	3001
MvSl-1064-A1-R4_MC10-1g09769	6732	6844
MvSl-1064-A1-R4_MC10-1g09770	3064	2601
MvSl-1064-A1-R4_MC10-1g09771	218	245
MvSl-1064-A1-R4_MC10-1g09772	1663.67	2009.49
MvSl-1064-A1-R4_MC10-1g09774	2357	2745
MvSl-1064-A1-R4_MC10-1g09775	0	0
MvSl-1064-A1-R4_MC10-1g09776	918.81	853.495
MvSl-1064-A1-R4_MC10-1g09777	2577	2564
MvSl-1064-A1-R4_MC10-1g09778	8524	5686
MvSl-1064-A1-R4_MC10-1g09779	1.44685	3.05196
MvSl-1064-A1-R4_MC10-1g09781	16256	15370
MvSl-1064-A1-R4_MC10-1g09782	22901	28710
MvSl-1064-A1-R4_MC10-1g09783	3457	3033
MvSl-1064-A1-R4_MC10-1g09784	1019.53	1098.02
MvSl-1064-A1-R4_MC10-1g09785	54.9901	187.701
MvSl-1064-A1-R4_MC10-1g09786	1	5
MvSl-1064-A1-R4_MC10-1g09787	193.295	132.317
MvSl-1064-A1-R4_MC10-1g09788	2665	2293
MvSl-1064-A1-R4_MC10-1g09789	1145.59	1038.51
MvSl-1064-A1-R4_MC10-1g09790	3772.99	2817.98
MvSl-1064-A1-R4_MC10-1g09791	2959	2438
MvSl-1064-A1-R4_MC10-1g09792	4772	4682
MvSl-1064-A1-R4_MC10-1g09793	1604.71	1652.91
MvSl-1064-A1-R4_MC10-1g09794	306.592	253.455
MvSl-1064-A1-R4_MC10-1g09795	1527	966
MvSl-1064-A1-R4_MC10-1g09796	306.249	299.953
MvSl-1064-A1-R4_MC10-1g09797	2544	2283
MvSl-1064-A1-R4_MC10-1g09798	2359	2463
MvSl-1064-A1-R4_MC10-1g09799	1731	1449
MvSl-1064-A1-R4_MC10-1g09800	1228	1261
MvSl-1064-A1-R4_MC10-1g09801	226	317
MvSl-1064-A1-R4_MC10-1g09802	330	533
MvSl-1064-A1-R4_MC10-1g09803	14.629	40.8908
MvSl-1064-A1-R4_MC10-1g09804	281	231
MvSl-1064-A1-R4_MC10-1g09805	1.01435	7.16588
MvSl-1064-A1-R4_MC10-1g09806	582.933	703.823
MvSl-1064-A1-R4_MC10-1g09808	1208	1242
MvSl-1064-A1-R4_MC10-1g09809	663	700
MvSl-1064-A1-R4_MC10-1g09810	0	0
MvSl-1064-A1-R4_MC10-1g09811	4468	3873
MvSl-1064-A1-R4_MC10-1g09812	2890	2476
MvSl-1064-A1-R4_MC10-1g09813	323.194	285.883
MvSl-1064-A1-R4_MC10-1g09814	9919.93	4989.29
MvSl-1064-A1-R4_MC10-1g09815	3.30098	5.33045
MvSl-1064-A1-R4_MC10-1g09816	2	2
MvSl-1064-A1-R4_MC10-1g09817	165.871	152.47
MvSl-1064-A1-R4_MC10-1g09818	1851	1882
MvSl-1064-A1-R4_MC10-1g09819	1329.54	1540.47
MvSl-1064-A1-R4_MC10-1g09820	78.7596	83.6068
MvSl-1064-A1-R4_MC10-1g09821	5.03647	8.10197
MvSl-1064-A1-R4_MC10-1g09822	6	2
MvSl-1064-A1-R4_MC10-1g09823	22	29
MvSl-1064-A1-R4_MC10-1g09824	0	3
MvSl-1064-A1-R4_MC10-1g09825	3	2
MvSl-1064-A1-R4_MC10-1g09826	13.1166	5.30852
MvSl-1064-A1-R4_MC10-1g09827	2.91376	10.2576
MvSl-1064-A1-R4_MC10-1g09828	1.0015	3.00665
MvSl-1064-A1-R4_MC10-1g09829	36.4642	49.598
MvSl-1064-A1-R4_MC10-1g09830	0	0
MvSl-1064-A1-R4_MC10-1g09831	0	0
MvSl-1064-A1-R4_MC10-1g09832	10.0075	12
MvSl-1064-A1-R4_MC10-1g09833	530.433	425.675
MvSl-1064-A1-R4_MC10-1g09834	1.10399	5.61572
MvSl-1064-A1-R4_MC10-1g09835	0	0
MvSl-1064-A1-R4_MC10-1g09836	0	0
MvSl-1064-A1-R4_MC10-1g09837	0	0
MvSl-1064-A1-R4_MC10-1g09838	8.3549	0
MvSl-1064-A1-R4_MC10-1g09839	8.01789	3.19618
MvSl-1064-A1-R4_MC10-1g09840	1.35946	2.24936
MvSl-1064-A1-R4_MC10-1g09841	5.58055	2.39473
MvSl-1064-A1-R4_MC10-1g09842	23.7636	21.3315
MvSl-1064-A1-R4_MC10-1g09843	109.703	87.8331
MvSl-1064-A1-R4_MC10-1g09844	0	0
MvSl-1064-A1-R4_MC10-1g09845	0	1.15224
MvSl-1064-A1-R4_MC10-1g09846	6.81023	0
MvSl-1064-A1-R4_MC10-1g09847	15.9198	17.6003
MvSl-1064-A1-R4_MC10-1g09848	8.43796	3.93955
MvSl-1064-A1-R4_MC10-1g09849	0	0
MvSl-1064-A1-R4_MC10-1g09850	90.9043	131.521
MvSl-1064-A1-R4_MC10-1g09851	0	0
MvSl-1064-A1-R4_MC10-1g09852	0	1.38101
MvSl-1064-A1-R4_MC10-1g09854	129.674	88.4585
MvSl-1064-A1-R4_MC10-2g09858	687.583	598.265
MvSl-1064-A1-R4_MC10-2g09859	6.6745	1.98797
MvSl-1064-A1-R4_MC10-2g09860	0	0.921234
MvSl-1064-A1-R4_MC10-2g09861	0	0
MvSl-1064-A1-R4_MC10-2g09863	46.6692	29.5189
MvSl-1064-A1-R4_MC10-2g09864	2.41426	3.42995
MvSl-1064-A1-R4_MC10-2g09865	7.16959	1.14563
MvSl-1064-A1-R4_MC10-2g09867	0	0
MvSl-1064-A1-R4_MC10-2g09868	47.1015	45.6417
MvSl-1064-A1-R4_MC10-2g09869	14.2426	5.09798
MvSl-1064-A1-R4_MC10-2g09870	4.07084	0
MvSl-1064-A1-R4_MC10-2g09871	10.5595	18.0665
MvSl-1064-A1-R4_MC10-2g09873	1385.92	1290.13
MvSl-1064-A1-R4_MC10-2g09874	8	11
MvSl-1064-A1-R4_MC10-2g09875	1275.23	1304.66
MvSl-1064-A1-R4_MC10-2g09876	87.458	80
MvSl-1064-A1-R4_MC10-2g09877	1610.01	925.901
MvSl-1064-A1-R4_MC10-2g09878	583.966	322
MvSl-1064-A1-R4_MC10-2g09879	402.721	483.495
MvSl-1064-A1-R4_MC10-2g09880	2	4
MvSl-1064-A1-R4_MC10-2g09881	4711	4774
MvSl-1064-A1-R4_MC10-2g09882	1836	1797
MvSl-1064-A1-R4_MC10-2g09883	2397	2324
MvSl-1064-A1-R4_MC10-2g09884	975	860
MvSl-1064-A1-R4_MC10-2g09885	750.141	750.475
MvSl-1064-A1-R4_MC10-2g09886	2007.94	2191.98
MvSl-1064-A1-R4_MC10-2g09887	1501	1422
MvSl-1064-A1-R4_MC10-2g09888	57	54
MvSl-1064-A1-R4_MC10-2g09889	202.537	252.359
MvSl-1064-A1-R4_MC10-2g09890	331.093	297.773
MvSl-1064-A1-R4_MC10-2g09891	5577	5770
MvSl-1064-A1-R4_MC10-2g09892	6665	6356
MvSl-1064-A1-R4_MC10-2g09893	2561	2140
MvSl-1064-A1-R4_MC10-2g09894	1962	2211
MvSl-1064-A1-R4_MC10-2g09895	15150	22958
MvSl-1064-A1-R4_MC10-2g09896	669	671
MvSl-1064-A1-R4_MC10-2g09897	1018	847
MvSl-1064-A1-R4_MC10-2g09898	1828	1959
MvSl-1064-A1-R4_MC10-2g09899	1.13502	0
MvSl-1064-A1-R4_MC10-2g09901	354.164	187.374
MvSl-1064-A1-R4_MC10-2g09902	3057.99	3249.78
MvSl-1064-A1-R4_MC10-2g09903	2437	2336
MvSl-1064-A1-R4_MC10-2g09904	1113	1173
MvSl-1064-A1-R4_MC10-2g09905	6197	4677
MvSl-1064-A1-R4_MC10-2g09906	3185	1792
MvSl-1064-A1-R4_MC10-2g09907	2403	2268
MvSl-1064-A1-R4_MC10-2g09908	85.9102	97.34
MvSl-1064-A1-R4_MC10-2g09909	8	15
MvSl-1064-A1-R4_MC10-2g09910	38.4426	44.8444
MvSl-1064-A1-R4_MC10-2g09911	7.60539	1.94E-08
MvSl-1064-A1-R4_MC10-2g09913	382.455	205.261
MvSl-1064-A1-R4_MC10-2g09914	2950	3593
MvSl-1064-A1-R4_MC10-2g09915	24579	18539
MvSl-1064-A1-R4_MC10-2g09916	1491	1477
MvSl-1064-A1-R4_MC10-2g09917	7686	6812
MvSl-1064-A1-R4_MC10-2g09918	2	1
MvSl-1064-A1-R4_MC10-2g09920	12	9
MvSl-1064-A1-R4_MC10-2g09921	85	35
MvSl-1064-A1-R4_MC10-2g09922	92	60
MvSl-1064-A1-R4_MC10-2g09923	6.4597	11.0103
MvSl-1064-A1-R4_MC10-2g09924	216	344
MvSl-1064-A1-R4_MC10-2g09925	5164	7953
MvSl-1064-A1-R4_MC10-2g09926	7	14
MvSl-1064-A1-R4_MC10-2g09927	152	211
MvSl-1064-A1-R4_MC10-2g09928	3458	2183
MvSl-1064-A1-R4_MC10-2g09929	4484	3904
MvSl-1064-A1-R4_MC10-2g09930	1363	948
MvSl-1064-A1-R4_MC10-2g09931	2797	3145
MvSl-1064-A1-R4_MC10-2g09932	605.194	495.056
MvSl-1064-A1-R4_MC10-2g09933	374.478	304.783
MvSl-1064-A1-R4_MC10-2g09934	907	721
MvSl-1064-A1-R4_MC10-2g09935	5546	4667
MvSl-1064-A1-R4_MC10-2g09936	525	623
MvSl-1064-A1-R4_MC10-2g09937	2663	2678
MvSl-1064-A1-R4_MC10-2g09938	703.955	753.052
MvSl-1064-A1-R4_MC10-2g09939	30	24
MvSl-1064-A1-R4_MC10-2g09940	102.505	70.2828
MvSl-1064-A1-R4_MC10-2g09941	278.981	218.646
MvSl-1064-A1-R4_MC10-2g09942	893.122	844.891
MvSl-1064-A1-R4_MC10-2g09943	1	0
MvSl-1064-A1-R4_MC10-2g09944	198.035	223.454
MvSl-1064-A1-R4_MC10-2g09945	701	655
MvSl-1064-A1-R4_MC10-2g09946	21	18
MvSl-1064-A1-R4_MC10-2g09947	140.717	149.761
MvSl-1064-A1-R4_MC10-2g09948	1180.57	1111.54
MvSl-1064-A1-R4_MC10-2g09949	2761.63	2407.51
MvSl-1064-A1-R4_MC10-2g09950	684	439
MvSl-1064-A1-R4_MC10-2g09951	1266	1205
MvSl-1064-A1-R4_MC10-2g09952	516	576
MvSl-1064-A1-R4_MC10-2g09953	2423	2565
MvSl-1064-A1-R4_MC10-2g09954	8769	4921
MvSl-1064-A1-R4_MC10-2g09955	5584	5585
MvSl-1064-A1-R4_MC10-2g09956	4602	5219
MvSl-1064-A1-R4_MC10-2g09957	1835	1812
MvSl-1064-A1-R4_MC10-2g09958	139222	106332
MvSl-1064-A1-R4_MC10-2g09959	708	539
MvSl-1064-A1-R4_MC10-2g09960	1061	988
MvSl-1064-A1-R4_MC10-2g09961	285	443
MvSl-1064-A1-R4_MC10-2g09962	98	91
MvSl-1064-A1-R4_MC10-2g09963	119	162
MvSl-1064-A1-R4_MC10-2g09964	16	26
MvSl-1064-A1-R4_MC10-2g09965	68	71
MvSl-1064-A1-R4_MC10-2g09966	1388	1476
MvSl-1064-A1-R4_MC10-2g09967	1243	1810
MvSl-1064-A1-R4_MC10-2g09968	1152	2010
MvSl-1064-A1-R4_MC10-2g09969	1262	1519
MvSl-1064-A1-R4_MC10-2g09970	22	24
MvSl-1064-A1-R4_MC10-2g09971	83.4605	91.0408
MvSl-1064-A1-R4_MC10-2g09972	65.6248	75.3715
MvSl-1064-A1-R4_MC10-2g09973	4.20435	3.06572
MvSl-1064-A1-R4_MC10-2g09974	3.9649	0
MvSl-1064-A1-R4_MC10-2g09975	0	0
MvSl-1064-A1-R4_MC10-2g09976	1399	1483
MvSl-1064-A1-R4_MC10-2g09977	2259	2256
MvSl-1064-A1-R4_MC10-2g09978	3566	3139
MvSl-1064-A1-R4_MC10-2g09979	105	160
MvSl-1064-A1-R4_MC10-2g09980	126	135
MvSl-1064-A1-R4_MC10-2g09981	1241	1429
MvSl-1064-A1-R4_MC10-2g09982	2	1
MvSl-1064-A1-R4_MC10-2g09983	1038	916
MvSl-1064-A1-R4_MC10-2g09984	863	924
MvSl-1064-A1-R4_MC10-2g09985	776	545
MvSl-1064-A1-R4_MC10-2g09986	2072	1267
MvSl-1064-A1-R4_MC10-2g09987	18353	19798
MvSl-1064-A1-R4_MC10-2g09988	638	503
MvSl-1064-A1-R4_MC10-2g09989	547	512
MvSl-1064-A1-R4_MC10-2g09990	3573	2492
MvSl-1064-A1-R4_MC10-2g09991	3.89572	1.58561
MvSl-1064-A1-R4_MC10-2g09992	869.401	1000.59
MvSl-1064-A1-R4_MC10-2g09993	1305	1083
MvSl-1064-A1-R4_MC10-2g09994	9	20
MvSl-1064-A1-R4_MC10-2g09995	301	315
MvSl-1064-A1-R4_MC10-2g09996	59	17
MvSl-1064-A1-R4_MC10-2g09997	1458	1575
MvSl-1064-A1-R4_MC10-2g09998	6235	5293
MvSl-1064-A1-R4_MC10-2g09999	544	320
MvSl-1064-A1-R4_MC10-2g10000	804.598	501.9
MvSl-1064-A1-R4_MC10-2g10001	25.2523	22.7133
MvSl-1064-A1-R4_MC10-2g10002	78.9307	48.605
MvSl-1064-A1-R4_MC10-2g10003	4853	5205
MvSl-1064-A1-R4_MC10-2g10004	1367	1255
MvSl-1064-A1-R4_MC10-2g10005	3829	4422
MvSl-1064-A1-R4_MC10-2g10006	2840	1349
MvSl-1064-A1-R4_MC10-2g10007	6257	3870
MvSl-1064-A1-R4_MC10-2g10008	3190	3180
MvSl-1064-A1-R4_MC10-2g10009	3088	3036
MvSl-1064-A1-R4_MC10-2g10010	31	37
MvSl-1064-A1-R4_MC10-2g10011	12610	12383
MvSl-1064-A1-R4_MC10-2g10012	7120	4578
MvSl-1064-A1-R4_MC10-2g10013	843	808
MvSl-1064-A1-R4_MC10-2g10014	216	651
MvSl-1064-A1-R4_MC10-2g10015	2793	3201
MvSl-1064-A1-R4_MC10-2g10016	925	929
MvSl-1064-A1-R4_MC10-2g10017	184	263
MvSl-1064-A1-R4_MC10-2g10018	649	668
MvSl-1064-A1-R4_MC10-2g10019	1399	1779
MvSl-1064-A1-R4_MC10-2g10020	4	2
MvSl-1064-A1-R4_MC10-2g10021	1177	1031
MvSl-1064-A1-R4_MC10-2g10022	1230	992
MvSl-1064-A1-R4_MC10-2g10023	0	2
MvSl-1064-A1-R4_MC10-2g10024	0	4
MvSl-1064-A1-R4_MC10-2g10025	1166	1169
MvSl-1064-A1-R4_MC10-2g10026	2888	2470
MvSl-1064-A1-R4_MC10-2g10027	1064	814
MvSl-1064-A1-R4_MC10-2g10028	226	273
MvSl-1064-A1-R4_MC10-2g10029	2067	2311
MvSl-1064-A1-R4_MC10-2g10030	2102	2597
MvSl-1064-A1-R4_MC10-2g10031	249	286
MvSl-1064-A1-R4_MC10-2g10032	241	303
MvSl-1064-A1-R4_MC10-2g10033	1382	1178
MvSl-1064-A1-R4_MC10-2g10034	292	227
MvSl-1064-A1-R4_MC10-2g10035	1842	1913
MvSl-1064-A1-R4_MC10-2g10036	769	552
MvSl-1064-A1-R4_MC10-2g10037	932	1076
MvSl-1064-A1-R4_MC10-2g10038	2442	2013
MvSl-1064-A1-R4_MC10-2g10039	1318	1424
MvSl-1064-A1-R4_MC10-2g10040	998	799
MvSl-1064-A1-R4_MC10-2g10041	2474	2155
MvSl-1064-A1-R4_MC10-2g10042	285	299
MvSl-1064-A1-R4_MC10-2g10043	203	312
MvSl-1064-A1-R4_MC10-2g10044	1046	828
MvSl-1064-A1-R4_MC10-2g10045	16268	27005
MvSl-1064-A1-R4_MC10-2g10046	162.676	155.941
MvSl-1064-A1-R4_MC10-2g10047	28.9637	15.6041
MvSl-1064-A1-R4_MC10-2g10048	886	771
MvSl-1064-A1-R4_MC10-2g10049	1446	2110
MvSl-1064-A1-R4_MC10-2g10050	1855	2360
MvSl-1064-A1-R4_MC10-2g10051	16	14
MvSl-1064-A1-R4_MC10-2g10052	4071	3934
MvSl-1064-A1-R4_MC10-2g10053	5127	5170
MvSl-1064-A1-R4_MC10-2g10054	2834.7	2632.6
MvSl-1064-A1-R4_MC10-2g10055	46.0001	26.0888
MvSl-1064-A1-R4_MC10-2g10056	8.15459	8.92335
MvSl-1064-A1-R4_MC10-2g10057	2888.18	2093.11
MvSl-1064-A1-R4_MC10-2g10058	0	0
MvSl-1064-A1-R4_MC10-2g10059	728	458
MvSl-1064-A1-R4_MC10-2g10060	1409	1355
MvSl-1064-A1-R4_MC10-2g10061	7497	8507
MvSl-1064-A1-R4_MC10-2g10062	84	34
MvSl-1064-A1-R4_MC10-2g10063	375	370
MvSl-1064-A1-R4_MC10-2g10064	1786	1582
MvSl-1064-A1-R4_MC10-2g10065	910	746
MvSl-1064-A1-R4_MC10-2g10066	26	15
MvSl-1064-A1-R4_MC10-2g10067	9588.21	9444.89
MvSl-1064-A1-R4_MC10-2g10068	2101.79	2997.11
MvSl-1064-A1-R4_MC10-2g10069	10770	8444
MvSl-1064-A1-R4_MC10-2g10070	2493	2320
MvSl-1064-A1-R4_MC10-2g10071	1212	773
MvSl-1064-A1-R4_MC10-2g10072	1083	585
MvSl-1064-A1-R4_MC10-2g10073	916	631
MvSl-1064-A1-R4_MC10-2g10074	1247	606
MvSl-1064-A1-R4_MC10-2g10075	13	16
MvSl-1064-A1-R4_MC10-2g10076	5756	7167
MvSl-1064-A1-R4_MC10-2g10077	1299.63	1450.01
MvSl-1064-A1-R4_MC10-2g10078	1759.55	1507.15
MvSl-1064-A1-R4_MC10-2g10079	529.292	433.604
MvSl-1064-A1-R4_MC10-2g10080	2069	1242
MvSl-1064-A1-R4_MC10-2g10081	2564.3	2589.4
MvSl-1064-A1-R4_MC10-2g10082	9513	8599
MvSl-1064-A1-R4_MC10-2g10083	1332	1060
MvSl-1064-A1-R4_MC10-2g10084	10476	7966
MvSl-1064-A1-R4_MC10-2g10085	2381	3085
MvSl-1064-A1-R4_MC10-2g10086	127	154
MvSl-1064-A1-R4_MC10-2g10087	1499	1634
MvSl-1064-A1-R4_MC10-2g10088	144	178
MvSl-1064-A1-R4_MC10-2g10089	121	119
MvSl-1064-A1-R4_MC10-2g10090	125	51
MvSl-1064-A1-R4_MC10-2g10091	1470	1248
MvSl-1064-A1-R4_MC10-2g10092	23	44
MvSl-1064-A1-R4_MC10-2g10093	2339	2389
