gene	bPARts	youngold	dn	dnse	ds	dsse	dnds	start	end	logCPM	logFC.A1.A2	FDR.A1.A2	A1_1	A1_2	A2_1	A2_2	DE
MvSl-1064-A1-R4_MC07g07589	Auto	Auto	0	0	0	0	0	154396	155601	1.52650833	0.212567389	0.999948201	1.820910787	1.408352334	1.095444864	1.689386051	NON
MvSl-1064-A1-R4_MC07g07602	Auto	Auto	0	0	0	0	0	184795	185996	5.56235394	-0.159482508	0.999948201	5.095681809	5.783519574	5.968298527	5.213062749	NON
MvSl-1064-A1-R4_MC07g07603	Auto	Auto	0	0	0	0	0	186081	187166	7.328574177	-0.064822202	0.999948201	7.303317061	7.288237908	7.367623365	7.353503077	NON
MvSl-1064-A1-R4_MC07g07610	Auto	Auto	0	0	0	0	0	198832	205062	4.65158257	-0.045735876	0.999948201	4.502703853	4.743990032	4.724348817	4.622036145	NON
MvSl-1064-A1-R4_MC07g07611	Auto	Auto	0	0	0	0	0	208172	210787	5.870173883	-0.033418338	0.999948201	5.779180816	5.92383443	6.006439007	5.756198623	NON
MvSl-1064-A1-R4_MC07g07615	Auto	Auto	0	0	0	0	0	217326	220609	6.503170195	0.019081532	0.999948201	6.60300785	6.416399896	6.329559522	6.640897714	NON
MvSl-1064-A1-R4_MC07g07616	Auto	Auto	0	0	0	0	0	221002	223033	5.01682371	0.065071921	0.999948201	4.955238406	5.136901427	4.971571595	4.996576357	NON
MvSl-1064-A1-R4_MC07g07617	Auto	Auto	0	0	0	0	0	223317	226094	5.267703834	0.031205641	0.999948201	5.297267434	5.269076863	5.313316174	5.188161603	NON
MvSl-1064-A1-R4_MC07g07620	Auto	Auto	0	0	0	0	0	231839	232282	6.080952062	-0.023128168	0.999948201	6.082425523	6.056146758	6.18063753	5.99848398	NON
MvSl-1064-A1-R4_MC07g07621	Auto	Auto	0	0	0	0	0	232441	233457	8.052065978	-0.122039164	0.999948201	8.086780962	7.885751747	8.017987306	8.199785971	NON
MvSl-1064-A1-R4_MC07g07623	Auto	Auto	0	0	0	0	0	235864	236563	5.906186904	0.139509687	0.999948201	5.999025089	5.949137192	5.831435911	5.838517124	NON
MvSl-1064-A1-R4_MC07g07625	Auto	Auto	0	0	0	0	0	240154	242668	7.730969319	0.094692439	0.999948201	7.805159364	7.749398886	7.749803681	7.612723757	NON
MvSl-1064-A1-R4_MC07g07626	Auto	Auto	0	0	0	0	0	243237	244221	8.409317482	-0.068652934	0.999948201	8.526583197	8.204688079	8.340009407	8.539527971	NON
MvSl-1064-A1-R4_MC07g07627	Auto	Auto	0	0	0	0	0	244377	244736	8.18975818	-0.209740628	0.999948201	8.364568599	7.727978626	8.093196701	8.464482815	NON
MvSl-1064-A1-R4_MC07g07628	Auto	Auto	0	0	0	0	0	245158	247351	5.563489226	0.032017176	0.999948201	5.455109816	5.693701485	5.658368731	5.427336727	NON
MvSl-1064-A1-R4_MC07g07629	Auto	Auto	0	0	0	0	0	248184	250428	9.040519854	-0.112914642	0.999948201	8.978786523	8.98711357	9.157466104	9.031487407	NON
MvSl-1064-A1-R4_MC07g07630	Auto	Auto	0	0	0	0	0	250562	251414	5.440530447	0.103828738	0.999948201	5.376511488	5.597918143	5.555048562	5.198886194	NON
MvSl-1064-A1-R4_MC07g07631	Auto	Auto	0	0	0	0	0	252436	252968	6.515395246	0.066994578	0.999948201	6.667450875	6.418989403	6.523308379	6.438588928	NON
MvSl-1064-A1-R4_MC07g07632	Auto	Auto	0	0	0	0	0	253030	254768	7.560446265	-0.116882862	0.999948201	7.673876914	7.304200754	7.37866907	7.822595388	NON
MvSl-1064-A1-R4_MC07g07633	Auto	Auto	0	0	0	0	0	255171	255520	7.617061211	0.0462382	0.999948201	7.629889277	7.650032072	7.631440525	7.555112419	NON
MvSl-1064-A1-R4_MC07g07634	Auto	Auto	0	0	0	0	0	256470	258199	3.426921128	-0.172481834	0.999948201	3.140689803	3.511072517	3.702253113	3.285974288	NON
MvSl-1064-A1-R4_MC07g07635	Auto	Auto	0	0	0	0	0	258676	261216	4.817520684	0.085798683	0.999948201	4.794146685	4.92248932	4.898901893	4.637886129	NON
MvSl-1064-A1-R4_MC07g07649	Auto	Auto	0	0	0	0	0	289391	289669	5.741678198	0.048207203	0.999948201	5.848324183	5.677932506	5.819904777	5.607169047	NON
MvSl-1064-A1-R4_MC07g07651	Auto	Auto	0	0	0	0	0	291117	291918	7.204156208	0.156490031	0.999948201	7.322979586	7.236328054	7.154188199	7.092957181	NON
MvSl-1064-A1-R4_MC07g07652	Auto	Auto	0	0	0	0	0	292344	293058	6.125028312	-0.046255752	0.999948201	6.066581925	6.135963747	6.177026586	6.11819398	NON
MvSl-1064-A1-R4_MC07g07653	Auto	Auto	0	0	0	0	0	293266	295231	6.029448057	0.138068778	0.999948201	6.200166457	5.985696095	6.012530034	5.90333628	NON
MvSl-1064-A1-R4_MC07g07656	Auto	Auto	0	0	0	0	0	301491	303777	5.184831383	-0.086045758	0.999948201	5.052669351	5.224377358	5.32641475	5.120204507	NON
MvSl-1064-A1-R4_MC07g07662	Auto	Auto	0	0	0	0	0	310081	310846	7.670430856	0.06135596	0.999948201	7.840859518	7.545683304	7.350093135	7.88036599	NON
MvSl-1064-A1-R4_MC07g07668	Auto	Auto	0	0	0	0	0	323311	324875	2.320283349	0.285479901	0.999948201	2.059151574	2.764990284	2.319812815	2.014811714	NON
MvSl-1064-A1-R4_MC07g07670	Auto	Auto	0	0	0	0	0	327582	329757	6.810937999	-0.150709983	0.999948201	6.752668473	6.714302521	6.728418469	7.024773391	NON
MvSl-1064-A1-R4_MC07g07682	Auto	Auto	0	0	0	0	0	353035	353361	4.019106217	0.020387676	0.999948201	3.927519054	4.124038157	4.060756661	3.955293599	NON
MvSl-1064-A1-R4_MC07g07684	Auto	Auto	0	0	0	0	0	354496	355045	7.26806356	0.052114515	0.999948201	7.37306629	7.210153927	7.29243714	7.189322819	NON
MvSl-1064-A1-R4_MC07g07691	Auto	Auto	0	0	0	0	0	369705	371510	6.699099974	0.126582383	0.999948201	6.726259553	6.794932672	6.697245916	6.569004588	NON
MvSl-1064-A1-R4_MC07g07695	Auto	Auto	0	0	0	0	0	379762	382386	6.13347316	0.089601012	0.999948201	6.133290939	6.220529185	6.201226874	5.965367952	NON
MvSl-1064-A1-R4_MC07g07697	Auto	Auto	0	0	0	0	0	385185	385855	6.05948584	0.093534119	0.999948201	5.883630594	6.29759943	6.16977747	5.835083869	NON
MvSl-1064-A1-R4_MC07g07705	Auto	Auto	0	0	0	0	0	403514	404884	7.396371667	0.14050068	0.999948201	7.198177397	7.689889123	7.55837941	7.045222377	NON
MvSl-1064-A1-R4_MC07g07707	Auto	Auto	0	0	0	0	0	406123	408388	5.1197106	-0.015896347	0.999948201	4.991651652	5.222402128	5.15712873	5.097458659	NON
MvSl-1064-A1-R4_MC07g07708	Auto	Auto	0	0	0	0	0	409298	411378	3.326310957	0.121043797	0.999948201	3.199987288	3.549394397	3.299119394	3.231303813	NON
MvSl-1064-A1-R4_MC07g07709	Auto	Auto	0	0	0	0	0	412315	415308	6.818313236	0.126327334	0.999948201	6.807487326	6.949200551	6.802938983	6.703113586	NON
MvSl-1064-A1-R4_MC07g07714	Auto	Auto	0	0	0	0	0	420395	423090	7.020142639	-0.070707169	0.999948201	7.171443871	6.769455656	6.929585367	7.170376142	NON
MvSl-1064-A1-R4_MC07g07716	Auto	Auto	0	0	0	0	0	428611	430161	5.943324349	-0.114804012	0.999948201	5.968900886	5.795526605	6.150573405	5.830493449	NON
MvSl-1064-A1-R4_MC07g07720	Auto	Auto	0	0	0	0	0	437663	438559	6.43462968	0.059683351	0.999948201	6.650090009	6.250884405	6.397850984	6.411182681	NON
MvSl-1064-A1-R4_MC07g07721	Auto	Auto	0	0	0	0	0	438823	439412	5.326623426	0.093604625	0.999948201	5.432329924	5.310574748	5.408773954	5.137031601	NON
MvSl-1064-A1-R4_MC07g07726	Auto	Auto	0	0	0	0	0	456983	464301	7.463303717	0.15080503	0.999948201	7.575749976	7.496676923	7.467815279	7.2993035	NON
MvSl-1064-A1-R4_MC07g07732	Auto	Auto	0	0	0	0	0	473896	474123	7.097785617	-0.132743211	0.999948201	7.182511852	6.859268318	7.256105265	7.062452397	NON
MvSl-1064-A1-R4_MC07g07735	Auto	Auto	0	0	0	0	0	477430	477760	9.667086344	0.029667167	0.999948201	9.670558698	9.693041167	9.67582041	9.628146088	NON
MvSl-1064-A1-R4_MC07g07736	Auto	Auto	0	0	0	0	0	478539	478997	4.654974708	-0.085962504	0.999948201	4.661810692	4.559150043	4.629776847	4.761196044	NON
MvSl-1064-A1-R4_MC07g07737	Auto	Auto	0	0	0	0	0	479055	479219	7.727581651	0.044254553	0.999948201	7.596783593	7.887622586	7.855239338	7.537969083	NON
MvSl-1064-A1-R4_MC07g07738	Auto	Auto	0	0	0	0	0	480040	481605	7.869955285	-0.113101985	0.999948201	7.846835024	7.776912661	7.984809511	7.863332584	NON
MvSl-1064-A1-R4_MC07g07741	Auto	Auto	0	0	0	0	0	489971	492263	9.171633117	0.104621726	0.999948201	9.166741029	9.277138478	9.080672838	9.155151168	NON
MvSl-1064-A1-R4_MC07g07742	Auto	Auto	0	0	0	0	0	493370	497968	8.613489217	0.181603192	0.999948201	8.889781279	8.484800681	8.31968409	8.695653724	NON
MvSl-1064-A1-R4_MC07g07755	Auto	Auto	0	0	0	0	0	526995	529365	6.08436373	-0.1333678	0.999948201	6.115801293	5.909173935	6.076918584	6.218223189	NON
MvSl-1064-A1-R4_MC07g07756	Auto	Auto	0	0	0	0	0	529735	532374	10.39553554	0.205889575	0.999948201	10.61514268	10.36353017	10.32073731	10.25642127	NON
MvSl-1064-A1-R4_MC07g07759	Auto	Auto	0	0	0	0	0	538079	538969	5.906100761	0.023303676	0.999948201	5.781955677	6.041657202	6.110434686	5.640331743	NON
MvSl-1064-A1-R4_MC07g07760	Auto	Auto	0	0	0	0	0	539457	539606	6.210506605	-0.145591987	0.999948201	6.076787048	6.192551557	6.38538794	6.169075351	NON
MvSl-1064-A1-R4_MC07g07761	Auto	Auto	0	0	0	0	0	543617	543820	5.740474126	0.059345058	0.999948201	5.776400607	5.763283082	5.737724325	5.682970861	NON
MvSl-1064-A1-R4_MC07g07762	Auto	Auto	0	0	0	0	0	543876	544169	7.118359695	0.113878994	0.999948201	7.156553228	7.191595811	7.171984619	6.939416713	NON
MvSl-1064-A1-R4_MC07g07764	Auto	Auto	0	0	0	0	0	545109	547789	7.116677712	-0.039978136	0.999948201	7.093730336	7.099357578	7.214437803	7.054109228	NON
MvSl-1064-A1-R4_MC07g07765	Auto	Auto	0	0	0	0	0	549031	550769	6.101494593	0.161597051	0.999948201	6.023852211	6.320863297	6.153332543	5.870172889	NON
MvSl-1064-A1-R4_MC07g07766	Auto	Auto	0	0	0	0	0	551359	553171	4.572087106	-0.182945108	0.999948201	4.281338543	4.650126608	4.867881524	4.416866496	NON
MvSl-1064-A1-R4_MC07g07769	Auto	Auto	0	0	0	0	0	561628	561969	6.746154574	-0.080305882	0.999948201	6.786223757	6.619922616	6.697876014	6.868418037	NON
MvSl-1064-A1-R4_MC07g07770	Auto	Auto	0	0	0	0	0	562142	563793	5.904547238	0.021301344	0.999948201	5.685963312	6.112692157	5.977669164	5.804981688	NON
MvSl-1064-A1-R4_MC07g07773	Auto	Auto	0	0	0	0	0	566443	566757	6.739362379	0.002648394	0.999948201	6.674187792	6.804206677	6.773351933	6.701857505	NON
MvSl-1064-A1-R4_MC07g07779	Auto	Auto	0	0	0	0	0	574877	576951	3.679187425	0.139090191	0.999948201	3.498770642	3.958283092	3.845620088	3.325659117	NON
MvSl-1064-A1-R4_MC07g07781	Auto	Auto	0	0	0	0	0	578542	581526	3.974388034	-0.032999716	0.999948201	3.957283534	3.958283092	4.016991507	3.963702488	NON
MvSl-1064-A1-R4_MC07g07782	Auto	Auto	0	0	0	0	0	581824	587799	5.150366361	-0.021288329	0.999948201	5.291437039	4.970352712	4.967396746	5.331502585	NON
MvSl-1064-A1-R4_MC07g07784	Auto	Auto	0	0	0	0	0	593022	593918	5.113069871	0.042812162	0.999948201	5.285582987	4.965637201	4.963209782	5.209531648	NON
MvSl-1064-A1-R4_MC07g07789	Auto	Auto	0	0	0	0	0	602696	604573	3.119809656	-0.028602354	0.999948201	3.464635747	2.628456855	2.795336621	3.408071744	NON
MvSl-1064-A1-R4_MC07g07795	Auto	Auto	0	0	0	0	0	618478	618858	5.289097482	0.004503993	0.999948201	5.27183044	5.310574748	5.32151671	5.251344922	NON
MvSl-1064-A1-R4_MC07g07796	Auto	Auto	0	0	0	0	0	618946	621628	4.900384577	-0.078787038	0.999948201	4.749480442	4.963273653	5.079954521	4.782742189	NON
MvSl-1064-A1-R4_MC07g07797	Auto	Auto	0	0	0	0	0	622079	626160	7.108105303	0.039883395	0.999948201	7.120285461	7.135494678	7.072971591	7.102983773	NON
MvSl-1064-A1-R4_MC07g07798	Auto	Auto	0	0	0	0	0	626681	627714	6.562335196	-0.025014388	0.999948201	6.862267133	6.150579849	6.226775424	6.854919757	NON
MvSl-1064-A1-R4_MC07g07799	Auto	Auto	0	0	0	0	0	627994	629257	4.830179032	-0.128177028	0.999948201	4.845451998	4.67922041	5.018733615	4.75394189	NON
MvSl-1064-A1-R4_MC07g07800	Auto	Auto	0	0	0	0	0	629685	630832	4.60594759	0.192579818	0.999948201	4.915357107	4.445209437	4.56217663	4.450163032	NON
MvSl-1064-A1-R4_MC07g07801	Auto	Auto	0	0	0	0	0	630893	633004	6.965531851	0.109794832	0.999948201	6.717589626	7.268750685	7.157856687	6.609758773	NON
MvSl-1064-A1-R4_MC07g07803	Auto	Auto	0	0	0	0	0	639375	639871	6.364753082	-0.025214163	0.999948201	6.479389516	6.212590787	6.28580404	6.463262016	NON
MvSl-1064-A1-R4_MC07g07805	Auto	Auto	0	0	0	0	0	645233	649481	5.913784813	-0.009412102	0.999948201	6.014444569	5.795526605	5.888852449	5.947460918	NON
MvSl-1064-A1-R4_MC07g07812	Auto	Auto	0	0	0	0	0	662890	664797	5.435748234	0.048982968	0.999948201	5.814844272	4.989062124	4.858894658	5.809653871	NON
MvSl-1064-A1-R4_MC07g07813	Auto	Auto	0	0	0	0	0	665264	667433	7.018219481	0.117479877	0.999948201	7.152270376	6.995043543	6.978635576	6.937817058	NON
MvSl-1064-A1-R4_MC07g07815	Auto	Auto	0	0	0	0	0	670672	671849	4.666197252	-0.104290757	0.999948201	4.472103455	4.741233608	4.668866992	4.763606013	NON
MvSl-1064-A1-R4_MC07g07817	Auto	Auto	0	0	0	0	0	676740	678945	5.990983651	0.076983348	0.999948201	5.920613929	6.129654087	6.03664019	5.862323827	NON
MvSl-1064-A1-R4_MC07g07823	Auto	Auto	0	0	0	0	0	688747	696414	5.684873047	0.072996128	0.999948201	5.486068927	5.922618397	5.721702938	5.570475828	NON
MvSl-1064-A1-R4_MC07g07826	Auto	Auto	0	0	0	0	0	704636	706650	7.463828872	-0.034878132	0.999948201	7.337198898	7.547656682	7.632100022	7.312531224	NON
MvSl-1064-A1-R4_MC07g07827	Auto	Auto	0	0	0	0	0	706937	709351	6.987284972	-0.005638982	0.999948201	6.953087258	7.015149964	7.019030692	6.960577676	NON
MvSl-1064-A1-R4_MC07g07828	Auto	Auto	0	0	0	0	0	709534	712504	4.923840115	0.003999547	0.999948201	5.043448353	4.798040613	4.847581776	4.992472757	NON
MvSl-1064-A1-R4_MC07g07831	Auto	Auto	0	0	0	0	0	721162	722167	5.229763408	0.091463796	0.999948201	5.111210732	5.421482935	5.257991139	5.105080524	NON
MvSl-1064-A1-R4_MC07g07834	Auto	Auto	0	0	0	0	0	730444	737610	5.572871809	0.163849872	0.999948201	5.75254998	5.545162557	5.621648174	5.342828855	NON
MvSl-1064-A1-R4_MC07g07837	Auto	Auto	0	0	0	0	0	740104	743065	7.450818951	0.151341966	0.999948201	7.472177643	7.575004253	7.433042084	7.310884376	NON
MvSl-1064-A1-R4_MC07g07838	Auto	Auto	0	0	0	0	0	743304	745005	6.856601932	0.101427018	0.999948201	6.903622142	6.909239073	6.85753564	6.75065952	NON
MvSl-1064-A1-R4_MC07g07841	Auto	Auto	0	0	0	0	0	751022	752056	4.338078408	0.14037694	0.999948201	4.171352488	4.608383698	4.209567422	4.321946559	NON
MvSl-1064-A1-R4_MC07g07842	Auto	Auto	0	0	0	0	0	752109	754135	6.807740836	0.122310338	0.999948201	7.024536298	6.691637035	6.679490514	6.808407493	NON
MvSl-1064-A1-R4_MC07g07843	Auto	Auto	0	0	0	0	0	754716	755892	5.935590969	0.158733897	0.999948201	5.822950593	6.180393036	5.974552376	5.723148175	NON
MvSl-1064-A1-R4_MC07g07846	Auto	Auto	0	0	0	0	0	759962	761360	7.224560537	0.08177499	0.999948201	7.270103398	7.259629985	7.281969545	7.077058952	NON
MvSl-1064-A1-R4_MC07g07857	Auto	Auto	0	0	0	0	0	781747	782519	6.891447915	-0.02467539	0.999948201	6.920089761	6.836849796	6.862040305	6.944205064	NON
MvSl-1064-A1-R4_MC07g07858	Auto	Auto	0	0	0	0	0	782755	784377	7.794449576	0.019697423	0.999948201	7.808905447	7.799612267	7.852412262	7.713392149	NON
MvSl-1064-A1-R4_MC07g07860	Auto	Auto	0	0	0	0	0	786702	788328	6.211045603	0.005303606	0.999948201	6.054010161	6.357322388	6.335240591	6.069353755	NON
MvSl-1064-A1-R4_MC07g07864	Auto	Auto	0	0	0	0	0	795076	799656	5.99108239	0.128779775	0.999948201	6.059738184	6.048362776	5.954654797	5.895666062	NON
MvSl-1064-A1-R4_MC07g07865	Auto	Auto	0	0	0	0	0	799987	802411	5.384594961	-0.042919786	0.999948201	5.439377509	5.282410661	5.531204995	5.268415674	NON
MvSl-1064-A1-R4_MC07g07866	Auto	Auto	0	0	0	0	0	803187	804691	5.299789476	0.025852865	0.999948201	5.43409505	5.180285081	5.308373385	5.265017645	NON
MvSl-1064-A1-R4_MC07g07872	Auto	Auto	0	0	0	0	0	818064	818600	5.187240776	0.021848265	0.999948201	5.091214099	5.297499898	5.24079833	5.108876409	NON
MvSl-1064-A1-R4_MC07g07873	Auto	Auto	0	0	0	0	0	818674	819091	5.596000636	-0.039911931	0.999948201	5.369149209	5.756474011	5.71673727	5.507167157	NON
MvSl-1064-A1-R4_MC07g07874	Auto	Auto	0	0	0	0	0	819146	823037	6.469323229	0.098226968	0.999948201	6.346991201	6.670059793	6.543079983	6.284333229	NON
MvSl-1064-A1-R4_MC07g07875	Auto	Auto	0	0	0	0	0	823459	825940	6.761738392	0.132310579	0.999948201	6.822389706	6.830379993	6.722856889	6.664947124	NON
MvSl-1064-A1-R4_MC07g07877	Auto	Auto	0	0	0	0	0	827784	828873	5.549410744	-0.085877334	0.999948201	5.287536978	5.695126518	5.600237588	5.582810887	NON
MvSl-1064-A1-R4_MC07g07879	Auto	Auto	0	0	0	0	0	832064	834270	7.251111039	0.067632662	0.999948201	7.035623537	7.496676923	7.405147448	7.000458897	NON
MvSl-1064-A1-R4_MC07g07880	Auto	Auto	0	0	0	0	0	834587	837041	7.540129955	-0.006048519	0.999948201	7.608945618	7.461521735	7.395080662	7.677418649	NON
MvSl-1064-A1-R4_MC07g07881	Auto	Auto	0	0	0	0	0	839204	840039	5.980611202	0.133590211	0.999948201	5.626997553	6.369868468	6.07885491	5.724385864	NON
MvSl-1064-A1-R4_MC07g07884	Auto	Auto	0	0	0	0	0	844773	846827	6.339956758	-0.057169664	0.999948201	6.35726065	6.263426354	6.303300182	6.430269896	NON
MvSl-1064-A1-R4_MC07g07887	Auto	Auto	0	0	0	0	0	850323	853298	2.541668869	-0.319548834	0.999948201	2.147870734	2.567520039	3.099945399	2.108794187	NON
MvSl-1064-A1-R4_MC07g07890	Auto	Auto	0	0	0	0	0	861919	864297	4.295319837	0.12090573	0.999948201	4.379871767	4.32885514	4.133358108	4.328472585	NON
MvSl-1064-A1-R4_MC07g07891	Auto	Auto	0	0	0	0	0	865377	865852	4.857578959	0.031181813	0.999948201	4.558791398	5.130595876	4.760989918	4.918703222	NON
MvSl-1064-A1-R4_MC07g07892	Auto	Auto	0	0	0	0	0	867590	870198	5.410602324	0.073031193	0.999948201	5.267876941	5.60551614	5.474968585	5.265017645	NON
MvSl-1064-A1-R4_MC07g07895	Auto	Auto	0	0	0	0	0	874116	875942	2.974564376	0.319153686	0.999948201	2.340876153	3.629089769	3.099945399	2.445397364	NON
MvSl-1064-A1-R4_MC07g07896	Auto	Auto	0	0	0	0	0	876388	881459	5.028661385	0.047911986	0.999948201	5.175932634	4.917614472	5.026780607	4.982162396	NON
MvSl-1064-A1-R4_MC07g07898	Auto	Auto	0	0	0	0	0	885494	887265	5.428784401	-0.060963756	0.999948201	5.410978218	5.384864074	5.49540914	5.421243848	NON
MvSl-1064-A1-R4_MC07g07899	Auto	Auto	0	0	0	0	0	888149	890806	5.94845071	0.031945569	0.999948201	5.966463556	5.962216007	5.943008459	5.921795916	NON
MvSl-1064-A1-R4_MC07g07900	Auto	Auto	0	0	0	0	0	891161	895892	5.519642813	-0.060748551	0.999948201	5.423471751	5.551470162	5.557827955	5.541277139	NON
MvSl-1064-A1-R4_MC07g07901	Auto	Auto	0	0	0	0	0	896245	898313	5.306120466	0.051767697	0.999948201	5.239894875	5.418035196	5.254568929	5.305275117	NON
MvSl-1064-A1-R4_MC07g07903	Auto	Auto	0	0	0	0	0	901840	904078	7.896582072	0.158457258	0.999948201	7.845509271	8.091291525	7.821232405	7.809242748	NON
MvSl-1064-A1-R4_MC07g07907	Auto	Auto	0	0	0	0	0	912259	913875	6.224272012	0.175709485	0.999948201	6.127848166	6.470659075	6.369656189	5.85216902	NON
MvSl-1064-A1-R4_MC07g07908	Auto	Auto	0	0	0	0	0	915157	915423	3.962288042	0.180075595	0.999948201	3.76311731	4.287887248	3.988433421	3.742104036	NON
MvSl-1064-A1-R4_MC07g07909	Auto	Auto	0	0	0	0	0	917308	919602	5.791079532	0.093138112	0.999948201	5.75254998	5.916522805	5.801261087	5.684243486	NON
MvSl-1064-A1-R4_MC07g07911	Auto	Auto	0	0	0	0	0	920735	921767	5.654937436	0.004666534	0.999948201	5.487769552	5.808751586	5.78237331	5.510040661	NON
MvSl-1064-A1-R4_MC07g07913	Auto	Auto	0	0	0	0	0	931384	931596	6.8649742	0.017483735	0.999948201	7.357803608	6.140154908	6.493133445	7.146106558	NON
MvSl-1064-A1-R4_MC07g07915	Auto	Auto	0	0	0	0	0	939067	943280	9.597398762	0.122053295	0.999948201	9.767110081	9.538092087	9.544047577	9.526093913	NON
MvSl-1064-A1-R4_MC07g07916	Auto	Auto	0	0	0	0	0	945445	947418	5.803439738	0.102928784	0.999948201	6.185570829	5.423203719	5.382362663	6.044794755	NON
MvSl-1064-A1-R4_MC07g07917	Auto	Auto	0	0	0	0	0	947638	948402	7.113774031	0.126814555	0.999948201	7.129029649	7.221076364	7.109896479	6.985567816	NON
MvSl-1064-A1-R4_MC07g07919	Auto	Auto	0	0	0	0	0	950842	951627	6.374554599	0.142452848	0.999948201	5.918093568	6.828433381	6.476337667	6.103048795	NON
MvSl-1064-A1-R4_MC07g07920	Auto	Auto	0	0	0	0	0	952050	955355	6.53679126	-0.097626603	0.999948201	6.538835875	6.433576125	6.446653628	6.710627194	NON
MvSl-1064-A1-R4_MC07g07921	Auto	Auto	0	0	0	0	0	955640	956622	5.078613525	-0.072997192	0.999948201	5.130933984	4.946619499	5.29843671	4.903485619	NON
MvSl-1064-A1-R4_MC07g07922	Auto	Auto	0	0	0	0	0	956997	959036	5.764009398	0.03883061	0.999948201	5.639291152	5.914077339	5.790667156	5.696908378	NON
MvSl-1064-A1-R4_MC07g07923	Auto	Auto	0	0	0	0	0	959553	961968	7.190676519	0.083163495	0.999948201	7.401312164	7.039474581	7.067618604	7.225174763	NON
MvSl-1064-A1-R4_MC07g07924	Auto	Auto	0	0	0	0	0	962077	964530	5.464806363	-0.072800375	0.999948201	5.442888433	5.41284809	5.414918733	5.581445521	NON
MvSl-1064-A1-R4_MC07g07926	Auto	Auto	0	0	0	0	0	964836	966846	7.370520858	-0.109623062	0.999948201	7.372606149	7.254323104	7.451094168	7.396840724	NON
MvSl-1064-A1-R4_MC07g07927	Auto	Auto	0	0	0	0	0	967216	969886	4.894318349	0.065832941	0.999948201	4.876939822	4.975052861	4.856639167	4.865846229	NON
MvSl-1064-A1-R4_MC07g07928	Auto	Auto	0	0	0	0	0	971263	971829	4.644340823	-0.110783159	0.999948201	4.62210091	4.552875999	4.663715765	4.731957974	NON
MvSl-1064-A1-R4_MC07g07934	Auto	Auto	0	0	0	0	0	984746	985273	5.934334919	-0.098143856	0.999948201	5.786107988	5.976349867	6.130176859	5.81779396	NON
MvSl-1064-A1-R4_MC07g07936	Auto	Auto	0	0	0	0	0	991601	991876	6.245800111	0.080064373	0.999948201	6.269032019	6.30134695	6.237216308	6.172706747	NON
MvSl-1064-A1-R4_MC07g07939	Auto	Auto	0	0	0	0	0	998903	1000767	8.196816169	-0.028483821	0.999948201	8.116214355	8.245865691	8.280048468	8.138435109	NON
MvSl-1064-A1-R4_MC07g07940	Auto	Auto	0	0	0	0	0	1001153	1002298	6.443910514	-0.019218467	0.999948201	6.226886984	6.615413941	6.583875138	6.310116575	NON
MvSl-1064-A1-R4_MC07g07942	Auto	Auto	0	0	0	0	0	1002824	1004446	6.594996323	-0.121148785	0.999948201	6.553525466	6.512481773	6.583875138	6.72120493	NON
MvSl-1064-A1-R4_MC07g07943	Auto	Auto	0	0	0	0	0	1004549	1006442	7.595605573	0.105269048	0.999948201	7.41120343	7.850056806	7.732072184	7.323190157	NON
MvSl-1064-A1-R4_MC07g07944	Auto	Auto	0	0	0	0	0	1006803	1009033	4.802851774	-0.042190263	0.999948201	4.969914175	4.56539692	4.658546078	4.971777822	NON
MvSl-1064-A1-R4_MC07g07946	Auto	Auto	0	0	0	0	0	1010537	1010815	7.152135684	0.020076025	0.999948201	7.266640532	7.04953645	7.173344524	7.110103199	NON
MvSl-1064-A1-R4_MC07g07947	Auto	Auto	0	0	0	0	0	1011907	1012674	7.56203865	0.062227658	0.999948201	7.572147572	7.613194296	7.651746039	7.39839237	NON
MvSl-1064-A1-R4_MC07g07949	Auto	Auto	0	0	0	0	0	1013482	1013850	7.01765942	0.15188549	0.999948201	6.965345596	7.20765998	6.906329868	6.972606146	NON
MvSl-1064-A1-R4_MC07g07950	Auto	Auto	0	0	0	0	0	1014501	1019481	5.99892653	-0.029651232	0.999948201	5.948051132	6.019077479	6.182439618	5.8224249	NON
MvSl-1064-A1-R4_MC07g07953	Auto	Auto	0	0	0	0	0	1027350	1030206	6.161948784	-0.123183092	0.999948201	6.168707273	6.02588858	6.44214787	5.962223995	NON
MvSl-1064-A1-R4_MC07g07959	Auto	Auto	0	0	0	0	0	1041931	1044954	3.70559804	-0.115546349	0.999948201	3.845007498	3.417485748	3.741898668	3.780689237	NON
MvSl-1064-A1-R4_MC07g07967	Auto	Auto	0	0	0	0	0	1059554	1061790	5.794754549	0.003268887	0.999948201	5.801231689	5.791535354	5.888852449	5.69058983	NON
