gene	bPARts	youngold	dn	dnse	ds	dsse	dnds	start	end	logCPM	logFC.A1.A2	FDR.A1.A2	A1_1	A1_2	A2_1	A2_2	DE	haploid 
MvSl-1064-A1-R4_MC01-1g01927	Auto	Auto	0.00191	0.00111	0.00299	0.00213	0.638774623	299483	300632	5.47350738	-0.05939295	0.999948201	5.609920961	5.25561868	5.342622483	5.646873778	NON	A1
MvSl-1064-A1-R4_MC01-2g03052	Auto	Auto	0.29998	0.05421	0.46983	0.12724	0.638486125	2784647	2788183	5.452276896	0.152059639	0.999948201	5.1906256	5.798181317	5.464638668	5.278562004	NON	A1
MvSl-1064-A1-R4_MC08g08379	Auto	Auto	0.91536	0.13435	1.43385	0.41703	0.638393093	366642	367076	5.947833416	0.073293066	0.999948201	5.78748944	6.156798846	5.998277428	5.81779396	NON	A1
MvSl-1064-A1-R4_MC10-2g09995	Auto	Auto	0.00149	0.00148	0.00234	0.00232	0.636724926	532278	533633	3.990339496	0.041139818	0.999948201	4.0660099	3.953527899	3.912292338	4.025253829	NON	A1
MvSl-1064-A1-R4_MC04-1g05467	Auto	Auto	0.00536	0.00539	0.00842	0.0085	0.636572012	431614	432616	3.644901852	0.231619279	0.999948201	3.564709037	3.924662828	3.559785462	3.491855798	NON	A1
MvSl-1064-A1-R4_MC03g05059	Auto	Auto	0.00119	0.00069	0.00187	0.00112	0.636329608	1972903	1974431	8.046818725	-0.239452663	0.999948201	8.252497171	7.492994901	7.747675201	8.482699283	NON	A1
MvSl-1064-A1-R4_A1g00049	PAR	PAR	0.0078	0.00228	0.01226	0.00361	0.636210145	94248	95819	5.324951972	0.016508379	0.999948201	5.333655961	5.332716729	5.164441519	5.454440663	NON	A1
MvSl-1064-A1-R4_MC02g04186	Auto	Auto	0.0184	0.00592	0.02893	0.0095	0.636015776	2440702	2442987	6.196191526	0.159760175	0.988213125	6.299367914	6.24797456	6.081754534	6.146169665	NON	A1
MvSl-1064-A1-R4_MC01-1g02638	Auto	Auto	0.16337	0.02562	0.2569	0.06746	0.635928129	1764671	1765577	4.993194244	-0.101685165	0.999948201	4.796892937	5.072570302	5.07025422	5.014899471	NON	A1
MvSl-1064-A1-R4_MC05-3g06654	Auto	Auto	0.00129	0.00092	0.00203	0.00148	0.635436678	463784	466439	6.469997249	0.226369988	0.859982526	6.459594811	6.688778647	6.344123031	6.361136663	NON	A1
MvSl-1064-A1-R4_MC05-3g06630	Auto	Auto	0.00129	0.00091	0.00203	0.00204	0.635436678	436076	439384	6.11054488	0.162524709	0.994591453	6.083550579	6.288187819	6.005421331	6.048752398	NON	A1
MvSl-1064-A1-R4_MC06g07360	Auto	Auto	0.00777	0.00387	0.01224	0.00704	0.634798735	1334176	1336713	5.722581424	-0.343284534	0.614078747	5.537877881	5.543581338	5.929122284	5.836229195	NON	A1
MvSl-1064-A1-R4_MC05-3g06592	Auto	Auto	0.00554	0.00211	0.00873	0.00433	0.634586087	401727	405711	6.919710898	-0.161504285	0.999948201	6.897877733	6.772833711	6.788812902	7.180782511	NON	A1
MvSl-1064-A1-R4_MC03g04301	Auto	Auto	0.00505	0.00242	0.00797	0.00515	0.633618148	140182	142859	5.887904018	-0.116322591	0.999948201	5.841690068	5.815318891	6.037636088	5.84535922	NON	A1
MvSl-1064-A1-R4_MC02g04006	Auto	Auto	0.49552	0.06285	0.78433	0.16834	0.63177481	1990863	1991048	5.552183733	0.1467514	0.999948201	5.573548537	5.672155328	5.598888817	5.344439659	NON	A1
MvSl-1064-A1-R4_MC03g04472	Auto	Auto	0.00752	0.00535	0.01192	0.01203	0.630867191	552698	554124	5.311944382	-0.317091368	0.740880032	5.215470551	5.070375734	5.498305721	5.422769482	NON	A1
MvSl-1064-A1-R4_MC04-1g06012	Auto	Auto	0.00294	0.00137	0.00467	0.00228	0.629536841	1729744	1732635	6.289206612	0.172817074	0.963569455	6.391276507	6.354619688	6.254451603	6.144321402	NON	A1
MvSl-1064-A1-R4_MC01-1g02660	Auto	Auto	0.00942	0.00312	0.01497	0.00496	0.629254314	1815265	1816564	5.41190715	-0.258589784	0.850717879	5.249950888	5.303117921	5.509834235	5.559422087	NON	A1
MvSl-1064-A1-R4_MC01-1g02165	Auto	Auto	0.00506	0.00293	0.00805	0.0057	0.62856362	645837	649926	6.34830445	0.069323933	0.999948201	6.456992754	6.304151216	6.373605238	6.250368647	NON	A1
MvSl-1064-A1-R4_MC01-2g03132	Auto	Auto	0.79097	0.09171	1.2605	0.2813	0.627504909	2973575	2973982	7.595358225	-0.0015916	0.999948201	7.60933624	7.579640795	7.590630198	7.601653496	NON	A1
MvSl-1064-A1-R4_MC08g08702	Auto	Auto	0.01009	0.00455	0.01608	0.0094	0.62748366	1146974	1148401	4.547125474	-0.271461256	0.920496092	4.539243819	4.257344306	4.648150796	4.702115079	NON	A1
MvSl-1064-A1-R4_MC08g08430	Auto	Auto	0.08566	0.03298	0.13652	0.08001	0.627453393	486839	487021	6.490662765	0.279262435	0.802534941	6.374828409	6.835558155	6.420169433	6.264901409	NON	A1
MvSl-1064-A1-R4_MC13g11508	Auto	Auto	0.00345	0.00173	0.0055	0.0039	0.627261323	542000	543821	5.218929712	0.082605729	0.999948201	5.318446191	5.198486004	5.19689797	5.157335034	NON	A1
MvSl-1064-A1-R4_MC12g10880	Auto	Auto	0.02229	0.00848	0.0356	0.01373	0.626121837	361760	363454	6.326872835	0.047454084	0.999948201	6.487061937	6.199596993	6.240679879	6.362727166	NON	A1
MvSl-1064-A1-R4_MC08g08489	Auto	Auto	0.69235	0.11727	1.10581	0.40268	0.626102077	633403	633941	4.763705289	-0.137922886	0.999948201	4.526063389	4.84244326	4.990210336	4.650962715	NON	A1
MvSl-1064-A1-R4_MC14g11890	Auto	Auto	0.01485	0.00563	0.02373	0.00925	0.625787502	395025	396943	8.411697263	-0.005710296	0.999948201	8.340300786	8.474257027	8.451255435	8.376882671	NON	A1
MvSl-1064-A1-R4_A1g01219	Black	OldStrata	0.00114	0.00109	0.00183	0.00174	0.622916781	2519820	2520678	11.2369457	0.902355628	0.242085842	11.50517961	11.72393958	10.97805031	10.39650318	NON	A1
MvSl-1064-A1-R4_MC05-2g06434	Auto	Auto	0.86849	0.11272	1.39488	0.43625	0.622626991	280089	280440	5.243062182	0.089408716	0.999948201	4.887284872	5.599440947	5.401055992	4.961317956	NON	A1
MvSl-1064-A1-R4_MC14g11769	Auto	Auto	0.00202	0.00144	0.00325	0.0033	0.621519338	112403	113420	7.204416957	0.009373796	0.999948201	7.412099282	6.972891688	7.055869957	7.330523556	NON	A1
MvSl-1064-A1-R4_MC04-1g05831	Auto	Auto	0.00875	0.00623	0.01409	0.01429	0.6210034	1320676	1322102	4.856673871	0.323821699	0.824539881	4.807825967	5.186377604	4.80844058	4.554053564	NON	A1
MvSl-1064-A1-R4_MC08g08739	Auto	Auto	0.08929	0.01634	0.14381	0.03558	0.620888241	1254288	1255224	4.577776539	0.07252407	0.999948201	4.50941669	4.710560182	4.595020254	4.485630994	NON	A1
MvSl-1064-A1-R4_MC05-3g06580	Auto	Auto	0.00776	0.0047	0.01251	0.00851	0.620298799	390272	393020	4.984206298	0.202154225	0.989961059	4.93543556	5.214474057	4.952688897	4.803971279	NON	A1
MvSl-1064-A1-R4_MC01-1g02205	Auto	Auto	0.00248	0.00172	0.004	0.00386	0.6199845	730760	735050	8.142454751	-0.222012532	0.963569455	8.137766523	7.907428685	8.03554119	8.435114007	NON	A1
MvSl-1064-A1-R4_MC05-3g06552	Auto	Auto	0.29129	0.04807	0.47002	0.1241	0.619739454	371133	373285	7.115935771	0.038345119	0.999948201	6.92260664	7.319988908	7.246231507	6.929792069	NON	A1
MvSl-1064-A1-R4_MC02g03606	Auto	Auto	0.00117	0.00058	0.00189	0.00132	0.619014867	1085380	1085925	7.564074806	-1.571640477	1.30E-11	6.644764531	6.500306332	8.257786298	8.022728391	Down	A1
MvSl-1064-A1-R4_MC12g11121	Auto	Auto	0.84448	0.17108	1.36722	0.62704	0.617662072	973887	974090	8.990689531	0.129750579	0.999948201	8.733893267	9.315979113	9.100823649	8.723309657	NON	A1
MvSl-1064-A1-R4_MC12g11256	Auto	Auto	0.0055	0.0019	0.00891	0.00316	0.617277023	1299930	1304181	4.57412511	0.307167891	0.859178202	4.506064176	4.905354796	4.461876878	4.363847403	NON	A1
MvSl-1064-A1-R4_MC13g11665	Auto	Auto	0.002	0.00199	0.00324	0.00324	0.617264899	900518	902290	5.828917187	0.263316073	0.824539881	5.914304752	5.99382467	5.777612474	5.60044404	NON	A1
MvSl-1064-A1-R4_MC02g03553	Auto	Auto	0.03808	0.01092	0.06188	0.02154	0.615383621	936515	936733	4.855170582	-0.277178407	0.930520733	4.799633972	4.614421428	4.686752812	5.234069758	NON	A1
MvSl-1064-A1-R4_MC01-1g02658	Auto	Auto	0.00337	0.0033	0.00548	0.00537	0.614952282	1812599	1813134	2.824326974	-0.007662926	0.999948201	2.822717879	2.818274036	2.538200779	3.069311503	NON	A1
MvSl-1064-A1-R4_MC05-1g06162	Auto	Auto	0.00174	0.00124	0.00283	0.00285	0.614819264	60392	64986	4.071491258	0.461427206	0.750772678	3.796433219	4.647184696	3.955088025	3.68221946	NON	A1
MvSl-1064-A1-R4_MC09-2g09389	Auto	Auto	0.01848	0.00484	0.03006	0.00819	0.614768414	1194199	1195350	7.221599827	0.454389999	0.754253557	6.858328628	7.839785944	7.333969582	6.501304253	NON	A1
MvSl-1064-A1-R4_MC06g06933	Auto	Auto	0.01557	0.00644	0.02538	0.01036	0.61347276	222330	228153	4.654274865	0.541499789	0.300139316	4.802369809	4.991383832	4.360461224	4.360667114	NON	A1
MvSl-1064-A1-R4_MC04-1g05275	Auto	Auto	0.00641	0.00371	0.01045	0.00742	0.613391259	17983	18463	4.200113054	-0.138185023	0.999948201	4.05228433	4.202287022	4.376293012	4.148393663	NON	A1
MvSl-1064-A1-R4_MC06g07390	Auto	Auto	0.0095	0.00456	0.01549	0.008	0.613294943	1405617	1407734	6.171948396	0.207348175	0.917055362	6.204309657	6.336471131	6.093295102	6.035850164	NON	A1
MvSl-1064-A1-R4_MC10-1g09769	Auto	Auto	0.00401	0.00284	0.00654	0.00656	0.613140472	242635	248594	8.427036174	0.07641096	0.999948201	8.500286508	8.428298671	8.30714355	8.46522331	NON	A1
MvSl-1064-A1-R4_MC06g07535	Auto	Auto	0.00781	0.00554	0.01274	0.0128	0.613025016	21011	22622	3.157284523	-0.3439357	0.936577408	3.216491211	2.686923783	3.069107025	3.526325405	NON	A1
MvSl-1064-A1-R4_MC04-1g05751	Auto	Auto	0.80463	0.09127	1.31293	0.2804	0.6128506	1122454	1123974	6.563651089	-0.028512985	0.999948201	6.363757897	6.713599588	6.721618065	6.418083205	NON	A1
MvSl-1064-A1-R4_MC06g06979	Auto	Auto	0.05539	0.01302	0.0904	0.02918	0.612720561	351468	352019	7.449066053	-0.06388044	0.999948201	7.523235656	7.301864325	7.431906294	7.52772623	NON	A1
MvSl-1064-A1-R4_MC12g11101	Auto	Auto	0.0049	0.00493	0.008	0.00806	0.612492344	915947	916859	2.013144302	0.16657945	0.999948201	2.399870721	1.708465553	1.709324701	2.123879492	NON	A1
MvSl-1064-A1-R4_MC10-1g09834	Auto	Auto	0.0129	0.00291	0.02108	0.00616	0.611951556	323622	328619	0.777127188	0.34725226	0.999948201	0.838770079	1.028955571	0.629920812	0.587221014	NON	A1
MvSl-1064-A1-R4_MC01-1g02063	Auto	Auto	0.69363	0.10564	1.1336	0.3549	0.611882444	467538	471837	5.346005791	-0.406717346	0.517185129	5.243925695	5.002936658	5.574392799	5.492713153	NON	A1
MvSl-1064-A1-R4_MC04-1g05451	Auto	Auto	1.07936	0.16127	1.76489	0.61653	0.611573491	403248	403613	5.604545345	0.294212434	0.805460938	5.616154043	5.861741078	5.628274339	5.247906398	NON	A1
MvSl-1064-A1-R4_MC12g11264	Auto	Auto	0.32243	0.04037	0.52768	0.09817	0.611033086	1324292	1325184	7.206502699	-0.069384421	0.999948201	7.205430176	7.136543951	7.172438063	7.305932523	NON	A1
MvSl-1064-A1-R4_MC06g06966	Auto	Auto	0.00399	0.00401	0.00653	0.00658	0.611016677	318795	320847	6.206083506	0.124185109	0.999948201	6.216668341	6.315314086	6.091378074	6.192517659	NON	A1
MvSl-1064-A1-R4_MC01-2g03131	Auto	Auto	0.00646	0.00459	0.01059	0.01074	0.610003683	2968589	2973348	3.145859377	0.001784694	0.999948201	3.408282241	2.828698637	3.013500968	3.265714861	NON	A1
MvSl-1064-A1-R4_MC04-1g05602	Auto	Auto	0.29833	0.03289	0.48945	0.08629	0.609520766	731894	733981	7.487187595	-0.008362669	0.999948201	7.375824059	7.582723565	7.613185197	7.35829458	NON	A1
MvSl-1064-A1-R4_MC01-1g02567	Auto	Auto	0.19457	0.04223	0.31927	0.10374	0.609421302	1611284	1616899	3.281428597	0.376374437	0.868040744	3.166402013	3.698941113	3.152375506	3.013705352	NON	A1
MvSl-1064-A1-R4_MC09-2g09519	Auto	Auto	0.00497	0.00286	0.00816	0.00576	0.609061163	1518121	1518436	6.653300563	-0.189514447	0.932340445	6.51151023	6.597998965	6.801767078	6.685428144	NON	A1
MvSl-1064-A1-R4_MC02g03970	Auto	Auto	0.00109	0.00076	0.00179	0.00171	0.60890453	1903228	1905518	5.131313445	-0.293903252	0.833757388	5.024827643	4.927347751	5.427130327	5.093632573	NON	A1
MvSl-1064-A1-R4_A1g00391	Red	ColorStrata	0.00353	0.00354	0.00582	0.00585	0.606518788	868641	869275	6.979069336	-0.025828722	0.999948201	7.01513313	6.915365452	7.012967107	6.970521429	NON	A1
MvSl-1064-A1-R4_MC01-1g02674	Auto	Auto	0.00151	0.0015	0.00249	0.00249	0.606401349	1840545	1842389	6.674485905	0.229542045	0.855046773	6.709596161	6.856086922	6.677575124	6.421902616	NON	A1
MvSl-1064-A1-R4_MC06g07033	Auto	Auto	0.02196	0.00482	0.03629	0	0.605123711	8410	9148	2.469290325	2.935186014	1.30E-11	3.538694196	3.013670828	0.401436635	0.497407017	Up	A1
MvSl-1064-A1-R4_MC12g11168	Auto	Auto	0.00156	0.00091	0.00258	0.00152	0.604627728	1071694	1072805	8.269092561	0.218765939	0.951364463	8.402702727	8.34541929	8.097262225	8.211749169	NON	A1
MvSl-1064-A1-R4_MC12g11188	Auto	Auto	0.89834	0.11917	1.48781	0.39772	0.603800176	1111463	1114020	5.631956212	0.254128448	0.899706432	5.54115736	5.938347445	5.659663049	5.320086692	NON	A1
MvSl-1064-A1-R4_MC05-3g06588	Auto	Auto	0.00998	0.00578	0.01653	0.01176	0.603747104	397319	397685	5.696370971	0.049823292	0.999948201	6.120193622	5.1680223	5.211091954	6.019810437	NON	A1
MvSl-1064-A1-R4_MC01-2g03138	Auto	Auto	0.00862	0.00499	0.01429	0.00816	0.603214813	2985681	2993090	7.38336821	0.339402312	0.662451123	7.329632709	7.729022445	7.25353601	7.152557175	NON	A1
MvSl-1064-A1-R4_MC01-1g01744	Auto	Auto	0.01027	0.00365	0.01704	0.00606	0.602695994	65118	68396	7.797221984	-0.078421658	0.999948201	7.810265251	7.702697685	7.864810168	7.806323574	NON	A1
MvSl-1064-A1-R4_MC02g03838	Auto	Auto	0.00226	0.00227	0.00375	0.00375	0.602650596	1614866	1616106	4.942248169	0.02368049	0.999948201	4.842796726	5.057137759	4.969485681	4.890312971	NON	A1
MvSl-1064-A1-R4_A1g01462	PAR	PAR	0.00361	0.00256	0.006	0.00606	0.601656639	3263169	3264801	7.448702728	0.261086392	0.824539881	7.521991357	7.622960307	7.415144477	7.201817098	NON	A1
MvSl-1064-A1-R4_MC12g11255	Auto	Auto	0.57106	0.09304	0.95058	0.28644	0.600748953	1294632	1299753	6.177704772	0.165346054	0.994856412	6.140876489	6.366294993	6.219772619	5.953806458	NON	A1
MvSl-1064-A1-R4_MC04-1g05663	Auto	Auto	0.38436	0.05892	0.6401	0.15666	0.600468583	891325	891748	5.168310204	-0.012567301	0.999948201	5.259937292	5.057137759	5.235600279	5.110770613	NON	A1
MvSl-1064-A1-R4_MC03g04962	Auto	Auto	0.64186	0.08612	1.0699	0.30804	0.599925171	1736922	1738386	5.559463962	-0.033100568	0.999948201	5.23382745	5.796854572	5.629595928	5.520053093	NON	A1
MvSl-1064-A1-R4_MC04-1g05477	Auto	Auto	0.78308	0.10513	1.30988	0.35079	0.597825709	451670	452704	4.470274456	-0.013233512	0.999948201	3.942478052	4.845013105	4.648150796	4.282158053	NON	A1
MvSl-1064-A1-R4_MC01-1g02193	Auto	Auto	0.00981	0.00402	0.01644	0.00674	0.596711699	710392	711813	6.437575983	-0.002584587	0.999948201	6.475966411	6.395514793	6.48439483	6.391839547	NON	A1
MvSl-1064-A1-R4_MC14g11776	Auto	Auto	0.00527	0.00374	0.00885	0.0089	0.595473497	121412	122671	6.815870788	-0.068639019	0.999948201	6.802029885	6.759954803	6.889880204	6.808407493	NON	A1
MvSl-1064-A1-R4_MC05-3g06589	Auto	Auto	0.00789	0.00457	0.01325	0.00941	0.595467204	397879	402225	4.973432546	-0.157939865	0.999948201	5.225697651	4.458696009	4.931414122	5.15916671	NON	A1
MvSl-1064-A1-R4_MC11g10389	Auto	Auto	0.00549	0.00318	0.00922	0.00655	0.595438227	587212	588114	5.507120771	0.196861067	0.966333693	5.497931416	5.699393192	5.488142143	5.318448451	NON	A1
MvSl-1064-A1-R4_MC01-1g02405	Auto	Auto	0.92902	0.13157	1.56082	0.57242	0.595212735	1183989	1186702	2.634023723	0.212371717	0.999948201	2.563628825	2.889712255	2.667351609	2.371483155	NON	A1
MvSl-1064-A1-R4_MC03g04448	Auto	Auto	0.00297	0.00133	0.005	0.00289	0.59398812	488802	490444	7.451075282	-0.141448618	0.999948201	7.441354593	7.313044835	7.491267477	7.548139726	NON	A1
MvSl-1064-A1-R4_MC03g04389	Auto	Auto	0.00811	0.00425	0.01367	0.00828	0.593265594	342992	344919	5.051306439	0.056644768	0.999948201	5.137448934	5.018956751	4.931414122	5.108876409	NON	A1
MvSl-1064-A1-R4_MC03g04665	Auto	Auto	0.02464	0.0117	0.04155	0.03586	0.59301903	1006611	1008073	6.301077538	-0.015516557	0.999948201	6.384902288	6.195575243	6.200337769	6.409644738	NON	A1
MvSl-1064-A1-R4_MC08g08835	Auto	Auto	0.01713	0.00444	0.02893	0.00835	0.592116861	1479228	1480033	0.54195836	-1.553529433	0.046189041	-0.451579696	-0.298739211	0.751441924	1.32180469	Down	A1
MvSl-1064-A1-R4_MC05-2g06356	Auto	Auto	0.18085	0.03281	0.30577	0.0843	0.591457438	223835	226310	6.537685093	0.258415059	0.767854584	6.714688033	6.605596537	6.433093918	6.372233539	NON	A1
MvSl-1064-A1-R4_MC17g12224	Auto	Auto	0.0072	0.0051	0.01219	0.00867	0.590643227	25191	27421	2.661849528	-0.451407008	0.919843127	2.865205491	1.774662005	2.469013956	3.17447974	NON	A1
MvSl-1064-A1-R4_MC05-1g06241	Auto	Auto	0.00116	0.00067	0.00197	0.00138	0.588802599	128026	128839	4.815828914	0.341373338	0.962085862	5.449884753	4.268873817	4.22713419	4.955005441	NON	A1
MvSl-1064-A1-R4_MC12g11077	Auto	Auto	0.98783	0.1679	1.67856	0.73695	0.58849844	871549	873116	5.092641117	0.189324358	0.999948201	4.965038821	5.374228524	5.046703881	4.942296939	NON	A1
MvSl-1064-A1-R4_MC09-2g09024	Auto	Auto	0.7923	0.09197	1.34767	0.31795	0.587903523	257636	258455	6.246781263	0.002525692	0.999948201	6.248113392	6.24797456	6.39318995	6.08099521	NON	A1
MvSl-1064-A1-R4_MC12g10867	Auto	Auto	0.01478	0.00648	0.02516	0.01232	0.587438047	327317	330593	6.128785511	0.074858998	0.999948201	5.950519741	6.352815072	6.177930169	5.99848398	NON	A1
MvSl-1064-A1-R4_MC02g03647	Auto	Auto	0.30073	0.0445	0.51234	0.12892	0.58697338	1185992	1188000	3.320028852	-0.265996922	0.99004422	2.906477549	3.410562811	3.426234613	3.46248834	NON	A1
MvSl-1064-A1-R4_MC15g12040	Auto	Auto	0.85994	0.11448	1.46603	0.4629	0.586577315	64738	66884	3.390828569	-0.348253079	0.883004819	3.296292304	3.110832613	3.414015402	3.677115039	NON	A1
MvSl-1064-A1-R4_MC03g04926	Auto	Auto	0.71931	0.09455	1.22651	0.34648	0.586468876	1657624	1659758	1.343771996	0.489274586	0.860272853	1.79916092	1.292629299	1.125731176	1.064706382	NON	A1
MvSl-1064-A1-R4_MC01-1g02831	Auto	Auto	0.01202	0.00429	0.02051	0.00848	0.586052725	2241972	2244590	3.791521479	0.122721247	0.999948201	3.952365237	3.743697835	3.456337385	3.95950417	NON	A1
MvSl-1064-A1-R4_MC13g11567	Auto	Auto	0.00277	0.00277	0.00473	0.00474	0.585611298	680853	682936	7.115535335	0.332749023	0.56773709	7.229515517	7.313972645	6.937610356	6.94207887	NON	A1
MvSl-1064-A1-R4_MC13g11388	Auto	Auto	0.00374	0.00216	0.00642	0.00457	0.582545443	236291	239016	5.705148224	0.000369437	0.999970273	5.529646422	5.861741078	5.672542765	5.736704698	NON	A1
MvSl-1064-A1-R4_MC08g08365	Auto	Auto	0.00233	0.00232	0.004	0.00399	0.582485438	332757	333770	5.222233031	0.124350922	0.999948201	5.161088488	5.395421792	5.149778684	5.168290369	NON	A1
MvSl-1064-A1-R4_MC06g07534	Auto	Auto	1.11989	0.2012	1.92279	1.05568	0.582429668	16741	19855	5.903965212	0.099046685	0.999948201	5.901603017	6.001907703	5.808280735	5.897861717	NON	A1
MvSl-1064-A1-R4_MC08g08345	Auto	Auto	0.00364	0.00211	0.00625	0.0036	0.582390682	278725	279152	6.743209022	-0.033707181	0.999948201	6.683121689	6.768102216	6.798245641	6.720584852	NON	A1
MvSl-1064-A1-R4_MC03g04634	Auto	Auto	0.00573	0.00183	0.00984	0.00314	0.582311155	927914	928747	4.690311978	-0.092622745	0.999948201	4.59710949	4.68783536	4.801421712	4.666499754	NON	A1
MvSl-1064-A1-R4_MC06g07237	Auto	Auto	0.54721	0.06528	0.94112	0.20869	0.58144545	1038711	1040465	6.555274047	-0.137659249	0.999948201	6.469095736	6.500306332	6.680766029	6.561406483	NON	A1
MvSl-1064-A1-R4_MC14g11916	Auto	Auto	0.00916	0.00463	0.01577	0.00797	0.580846031	442312	443079	4.890482236	-0.960087485	0.00472136	4.361438404	4.30291961	5.461673627	5.093632573	Down	A1
MvSl-1064-A1-R4_MC01-1g01985	Auto	Auto	0.0044	0.00255	0.00759	0.00539	0.579702507	366735	370125	6.232209593	0.567313435	0.116013092	6.401236581	6.57031157	6.121748986	5.689322793	NON	A1
MvSl-1064-A1-R4_MC07g07868	Auto	Auto	0.01389	0.00401	0.02399	0.00697	0.578988833	811047	812746	5.001113551	-0.608141379	0.232351585	4.499335685	4.81386865	5.474968585	5.034989217	NON	A1
MvSl-1064-A1-R4_MC12g11199	Auto	Auto	0.00493	0.00285	0.00852	0.00603	0.578631706	1135977	1137468	0.828099189	0.323703993	0.999948201	1.110078419	0.835762276	0.497214348	0.827313457	NON	A1
MvSl-1064-A1-R4_MC04-2g06094	Auto	Auto	0.00383	0.00268	0.00662	0.00644	0.57854111	1944366	1948563	3.736543337	-0.351611505	0.84923821	3.518870515	3.580569617	4.033060139	3.751847514	NON	A1
MvSl-1064-A1-R4_MC01-1g01768	Auto	Auto	0.00273	0.00096	0.00472	0.00168	0.578377577	97489	102257	7.623132891	0.446905602	0.332252509	7.751312557	7.903427517	7.45706168	7.30427812	NON	A1
MvSl-1064-A1-R4_A1g00520	Black	OldStrata	0.0024	0.00238	0.00415	0.00412	0.578299318	2776699	2777667	5.552318964	0.210227654	0.942355402	5.542794307	5.756474011	5.525537008	5.357261752	NON	A1
MvSl-1064-A1-R4_MC05-3g06706	Auto	Auto	0.00329	0.00146	0.00569	0.00326	0.57819722	589360	591904	3.855692435	-0.153947975	0.999948201	4.024435119	3.478341191	3.90794211	3.951070703	NON	A1
MvSl-1064-A1-R4_MC10-2g10065	Auto	Auto	0.00869	0.00436	0.01503	0.00845	0.578173133	612784	614419	5.46836533	-0.078780826	0.999948201	5.30307436	5.543581338	5.594834922	5.413591385	NON	A1
MvSl-1064-A1-R4_MC10-1g09733	Auto	Auto	0.02124	0.0096	0.03677	0.02161	0.577643248	205764	209375	2.626291728	1.244038423	0.015446778	3.051513981	3.18573243	1.539742065	2.182691146	Up	A1
MvSl-1064-A1-R4_MC14g11896	Auto	Auto	0.86768	0.12424	1.50385	0.56743	0.576972399	408672	409990	7.447148856	0.058296868	0.999948201	7.485006122	7.466954214	7.370392729	7.463581983	NON	A1
MvSl-1064-A1-R4_MC04-1g05463	Auto	Auto	0.17365	0.02336	0.30098	0.05595	0.576948443	424450	425123	8.788576715	0.136716236	0.999948201	8.889781279	8.820019548	8.743540486	8.693285449	NON	A1
MvSl-1064-A1-R4_MC06g06896	Auto	Auto	0.00706	0.00502	0.01224	0.01235	0.576792673	138764	138937	6.077396432	1.01441135	2.58E-05	6.360048768	6.62292059	5.505521831	5.463363321	Up	A1
MvSl-1064-A1-R4_MC03g05121	Auto	Auto	0.01527	0.00676	0.02649	0.013	0.576441765	2143040	2143243	5.234687106	0.055564674	0.999948201	5.297267434	5.226349886	5.099161622	5.306928377	NON	A1
MvSl-1064-A1-R4_MC11g10682	Auto	Auto	0.01256	0.00508	0.0218	0.01275	0.576144146	1297940	1299246	3.713980772	-0.082717618	0.999948201	3.78541318	3.549394397	3.751642136	3.756694687	NON	A1
MvSl-1064-A1-R4_MC03g04454	Auto	Auto	0.03865	0.01099	0.0671	0.02257	0.576005103	501330	502240	4.962425631	-0.177235605	0.999948201	4.86913206	4.872983343	5.280039793	4.770811857	NON	A1
MvSl-1064-A1-R4_MC12g10775	Auto	Auto	0.00229	0.00161	0.00398	0.00395	0.575362428	96991	97152	7.315073714	-0.131780072	0.999948201	7.381323831	7.100433456	7.221466488	7.521687814	NON	A1
