gene	youngold		dn	dnse	ds	dsse	dnds	start	end	logCPM	logFC.A1.A2	FDR.A1.A2	A1_1	A1_2	A2_1	A2_2	DE	haploid 
MvSl-1064-A1-R4_MC12g11061	Auto	Auto	0.00243	0.00172	0.01017	0.00722	0.238936	816058	818371	6.7009229	-0.036930496	0.999948201	6.658419101	6.705844637	6.763152506	6.673943368	NON	A1
MvSl-1064-A1-R4_MC12g11063	Auto	Auto	0.00271	0.00136	0.01508	0.00537	0.179707	822447	825271	5.693624499	0.050706613	0.999948201	5.316533645	6.032667676	5.881105745	5.418187732	NON	A1
MvSl-1064-A1-R4_MC12g11065	Auto	Auto	0.00178	0.00177	0.00648	0.00459	0.274687	828772	829398	6.788428326	-0.041285135	0.999948201	6.779991302	6.755180811	6.854147886	6.7621545	NON	A1
MvSl-1064-A1-R4_MC12g11068	Auto	Auto	0.00283	0.00127	0.00511	0.00296	0.553805	834711	836487	6.239692855	0.039487182	0.999948201	6.19392926	6.321786094	6.214498117	6.225234505	NON	A1
MvSl-1064-A1-R4_MC12g11069	Auto	Auto	0.01042	0.00466	0.00922	0.00646	1.13014	836921	839448	6.947468024	-0.00226801	0.999948201	6.913145618	6.97875418	7.041048312	6.849825163	NON	A1
MvSl-1064-A1-R4_MC12g11070	Auto	Auto	0.00233	0.00234	0.00566	0.00567	0.411654	839770	841580	3.81593831	0.212355055	0.999948201	4.056874045	3.765566058	3.526120279	3.868393754	NON	A1
MvSl-1064-A1-R4_MC12g11071	Auto	Auto	0.00341	0.00153	0.01247	0.00512	0.273454	842087	846759	5.485051588	0.065449403	0.999948201	5.763822937	5.220424191	4.867881524	5.866814233	NON	A1
MvSl-1064-A1-R4_MC12g11075	Auto	Auto	0.005	0.00354	0.00469	0.00469	1.06608	855158	856674	4.252240468	0.199403338	0.999948201	4.217178338	4.468728841	4.177397937	4.122340555	NON	A1
MvSl-1064-A1-R4_MC12g11078	Auto	Auto	0.00624	0.00441	0.00733	0.0073	0.851284	873399	875525	1.728244219	0.163738364	0.999948201	1.731871886	1.878656708	1.517070891	1.768309798	NON	A1
MvSl-1064-A1-R4_MC12g11082	Auto	Auto	0.00204	0.00205	0.01661	0.00835	0.122817	882284	883328	6.06282783	-0.112082901	0.999948201	6.00140807	6.009945701	6.159750086	6.074215782	NON	A1
MvSl-1064-A1-R4_MC12g11093	Auto	Auto	0.00001	0	0.00811	0.00036	0.00123303	898082	898273	6.861259997	-0.117902878	0.999948201	6.778602648	6.823229537	7.048972134	6.775948037	NON	A1
MvSl-1064-A1-R4_MC12g11097	Auto	Auto	0.00003	0	0.03091	0.00273	0.000970557	904344	905329	5.369021831	-0.011208524	0.999948201	5.100135726	5.585677498	5.518420564	5.214825063	NON	A1
MvSl-1064-A1-R4_MC12g11100	Auto	Auto	0.00163	0.00062	0.01643	0.00767	0.0992082	913014	915492	7.5782618	-0.05283792	0.999948201	7.552781339	7.550414886	7.583828448	7.624704307	NON	A1
MvSl-1064-A1-R4_MC12g11101	Auto	Auto	0.00001	0	0.00768	0.001	0.00130207	915947	916859	2.013144302	0.16657945	0.999948201	2.399870721	1.708465553	1.709324701	2.123879492	NON	A1
MvSl-1064-A1-R4_MC12g11107	Auto	Auto	0.00381	0.00171	0.01821	0.00648	0.209225	932540	938613	6.43818036	0.081857387	0.999948201	6.32718055	6.615413941	6.586599599	6.178136758	NON	A1
MvSl-1064-A1-R4_MC12g11108	Auto	Auto	0.00128	0.00129	0.01374	0.00976	0.093158	938890	940475	8.705678272	0.197605714	0.999948201	8.77015565	8.831403877	8.631253013	8.575292774	NON	A1
MvSl-1064-A1-R4_MC12g11114	Auto	Auto	0.00867	0.00437	0.02299	0.01043	0.377119	956839	958455	6.782018209	0.136312139	0.999948201	6.754082303	6.937207475	6.816928088	6.599677648	NON	A1
MvSl-1064-A1-R4_MC12g11123	Auto	Auto	0.01246	0.00478	0.0128	0.00765	0.97343	976481	977308	5.139413015	0.068417116	0.999948201	5.316533645	5.014397705	5.018733615	5.186366395	NON	A1
MvSl-1064-A1-R4_MC12g11125	Auto	Auto	0.0047	0.00148	0.00319	0.00181	1.47331	979648	979989	5.881121643	-0.001313874	0.999948201	5.935644324	5.823160398	5.80477518	5.95486134	NON	A1
MvSl-1064-A1-R4_MC12g11126	Auto	Auto	0.00539	0.00382	0.00005	0.00025	107.585	980595	980969	6.69602578	0.012470429	0.999948201	6.847773076	6.540497798	6.501097608	6.856613965	NON	A1
MvSl-1064-A1-R4_MC12g11130	Auto	Auto	0.00002	0.00042	0.01521	0.00957	0.00131492	991485	994581	4.018202592	0.092116075	0.999948201	3.981626619	4.140867986	4.029059729	3.912497872	NON	A1
MvSl-1064-A1-R4_MC12g11132	Auto	Auto	0.01009	0.00584	0.0001	0.00036	100.799	998442	999413	0.025579879	0.047243859	0.999948201	0.206836906	-0.127744564	-0.543337924	0.40162833	NON	A1
MvSl-1064-A1-R4_MC12g11144	Auto	Auto	0.00338	0.00227	0.00897	0.00603	0.376807	1022626	1023126	6.837118399	0.038263755	0.999948201	6.809528556	6.901235688	6.855842757	6.778929261	NON	A1
MvSl-1064-A1-R4_MC12g11151	Auto	Auto	0.02254	0.01016	0.00023	0.00122	97.9574	1029876	1031605	4.562297388	-0.011115615	0.999948201	4.401685342	4.69639917	4.613839323	4.520247875	NON	A1
MvSl-1064-A1-R4_MC12g11158	Auto	Auto	0.00808	0.00405	0.00503	0.00506	1.60633	1049557	1051644	2.608901092	-0.145367098	0.999948201	2.601820333	2.464328711	2.646613484	2.708158223	NON	A1
MvSl-1064-A1-R4_MC12g11163	Auto	Auto	0.00342	0.00342	0.00003	0.00003	113.621	1058540	1059445	4.964763775	0.045096355	0.999948201	4.932940982	5.039296028	5.052627605	4.822582855	NON	A1
MvSl-1064-A1-R4_MC12g11164	Auto	Auto	0.0039	0.00196	0.00695	0.00406	0.561143	1059579	1060605	1.688569477	-0.022095664	0.999948201	1.964617018	1.322441863	1.398041741	1.948573304	NON	A1
MvSl-1064-A1-R4_MC12g11166	Auto	Auto	0.00289	0.0029	0.00773	0.00775	0.373863	1065045	1067363	4.760642346	0.062302013	0.999948201	4.752312965	4.829524918	4.82006334	4.632622125	NON	A1
MvSl-1064-A1-R4_MC12g11167	Auto	Auto	0.00351	0.00203	0.00648	0.00459	0.541658	1067537	1071136	1.62481606	-0.09437999	0.999948201	1.636974197	1.515478206	1.787183034	1.539942038	NON	A1
MvSl-1064-A1-R4_MC12g11177	Auto	Auto	0.00556	0.00397	0.01035	0.01075	0.537193	1091144	1091955	7.656538151	-0.027286518	0.999948201	7.586503529	7.697019025	7.708502959	7.630657478	NON	A1
MvSl-1064-A1-R4_MC12g11182	Auto	Auto	0.0039	0.00275	0.00544	0.00541	0.716899	1098828	1101057	0.512345101	-0.120305953	0.999948201	0.206836906	0.660109451	0.671575593	0.450312356	NON	A1
MvSl-1064-A1-R4_MC12g11185	Auto	Auto	0.00505	0.00229	0.02634	0.0095	0.191723	1103178	1104713	5.821710502	0.063742602	0.999948201	5.934397755	5.767353153	5.752357026	5.825888377	NON	A1
MvSl-1064-A1-R4_MC12g11186	Auto	Auto	0.00401	0.00402	0.03128	0.01842	0.128197	1105345	1107955	11.33043352	0.253643965	0.999948201	11.03720356	11.77328259	11.41236249	10.94626018	NON	A1
MvSl-1064-A1-R4_MC12g11189	Auto	Auto	0.01278	0.00741	0.00013	0.00069	98.2321	1114637	1116378	8.96332193	-0.054331936	0.999948201	8.645050817	9.177814276	9.289784419	8.611698022	NON	A1
MvSl-1064-A1-R4_MC12g11190	Auto	Auto	0.00348	0.00349	0.01241	0.0125	0.280417	1117002	1119206	8.82862123	0.04052972	0.999948201	8.439854776	9.166943232	9.132630547	8.389030703	NON	A1
MvSl-1064-A1-R4_MC12g11192	Auto	Auto	0.00447	0.00447	0.01273	0.01275	0.351136	1124488	1126624	6.229078332	-0.080394125	0.999948201	6.136546774	6.238232467	6.318129827	6.217344374	NON	A1
MvSl-1064-A1-R4_MC12g11199	Auto	Auto	0.0082	0.0032	0.00869	0.00387	0.943602	1135977	1137468	0.828099189	0.323703993	0.999948201	1.110078419	0.835762276	0.497214348	0.827313457	NON	A1
MvSl-1064-A1-R4_MC12g11202	Auto	Auto	0.00696	0.00221	0.00966	0.00367	0.720489	1146705	1148626	5.343365365	-0.094269762	0.999948201	5.293383123	5.297499898	5.397957209	5.381000282	NON	A1
MvSl-1064-A1-R4_MC12g11203	Auto	Auto	0.012	0.00322	0.01587	0.00565	0.756139	1148894	1152232	8.01792896	-0.14793481	0.999948201	8.127167081	7.729717905	8.105359064	8.074358968	NON	A1
MvSl-1064-A1-R4_MC12g11204	Auto	Auto	0.0032	0.00321	0.00003	0	106.312	1152433	1157305	7.246617551	0.022554766	0.999948201	7.311502362	7.202158074	7.24148528	7.229103868	NON	A1
MvSl-1064-A1-R4_MC12g11207	Auto	Auto	0.00318	0.00319	0.00003	0.00037	105.648	1163924	1164829	4.558878185	-0.00126452	0.999948201	4.398072574	4.702080266	4.55940561	4.559611626	NON	A1
MvSl-1064-A1-R4_MC12g11209	Auto	Auto	0.00292	0.00294	0.00909	0.0092	0.321229	1165908	1167842	5.016113807	0.10031863	0.999948201	4.940411813	5.180285081	5.146089571	4.758782043	NON	A1
MvSl-1064-A1-R4_MC12g11212	Auto	Auto	0.00249	0.00102	0.00226	0.0016	1.10172	1176013	1178040	7.900276151	0.163806742	0.999948201	7.869840638	8.082062404	7.804947473	7.827210967	NON	A1
MvSl-1064-A1-R4_MC12g11221	Auto	Auto	0.00877	0.00392	0.00761	0.00533	1.15242	1196444	1197809	8.437627446	-0.017222558	0.999948201	8.467912095	8.38899577	8.494510242	8.396231896	NON	A1
MvSl-1064-A1-R4_MC12g11235	Auto	Auto	0.00684	0.00397	0.01662	0.00965	0.41155	1248344	1250334	3.964865497	-0.091109286	0.999948201	3.31173618	4.34346876	4.177397937	3.818269293	NON	A1
MvSl-1064-A1-R4_MC12g11244	Auto	Auto	0.00259	0.0026	0.01005	0.01014	0.257709	1261614	1263971	7.229523187	0.045976729	0.999948201	7.398150668	7.090180076	7.140811181	7.269090088	NON	A1
MvSl-1064-A1-R4_MC12g11259	Auto	Auto	0.004	0.00283	0.00004	0	99.7506	1313886	1314246	4.693282683	0.091996866	0.999948201	5.07546725	4.299176178	4.391952949	4.863601266	NON	A1
MvSl-1064-A1-R4_MC13g11292	Auto	Auto	0	0	0	0	0	34049	35754	5.312717718	-0.162028521	0.999948201	5.314618561	5.138997168	5.512702027	5.258197481	NON	A1
MvSl-1064-A1-R4_MC13g11296	Auto	Auto	0	0.00003	0.00001	0	0	44121	44745	7.369866412	-0.130785354	0.999948201	7.192453096	7.405606148	7.556990913	7.298888173	NON	A1
MvSl-1064-A1-R4_MC13g11297	Auto	Auto	0	0	0.00001	0	0	44834	45034	4.854594015	0.127758055	0.999948201	4.700456689	5.105094408	4.922815583	4.643130995	NON	A1
MvSl-1064-A1-R4_MC13g11351	Auto	Auto	0.00447	0.00317	0.01704	0.00995	0.262322	154196	158501	5.311554877	0.208460609	0.999948201	5.672568168	5.094334303	4.315185021	5.750135019	NON	A1
MvSl-1064-A1-R4_MC13g11352	Auto	Auto	0.00329	0.00332	0.00708	0.00717	0.464683	158550	159079	4.958815413	0.190286049	0.999948201	5.448138851	4.501676497	3.959298593	5.41205601	NON	A1
MvSl-1064-A1-R4_MC13g11353	Auto	Auto	0	0	0.00001	0	0	160788	161746	6.318010951	0.131128176	0.999948201	6.373909104	6.390245932	6.21008792	6.291031236	NON	A1
MvSl-1064-A1-R4_MC13g11355	Auto	Auto	0.00423	0.00299	0.02343	0.0118	0.180537	163595	166821	5.613294022	0.114528973	0.999948201	5.472391275	5.8425797	5.616325243	5.491259756	NON	A1
MvSl-1064-A1-R4_MC13g11373	Auto	Auto	0.00442	0.00443	0.00004	0.00004	110.224	205275	205989	6.306955159	0.00627925	0.999948201	6.353534757	6.265346244	6.356946095	6.248649245	NON	A1
MvSl-1064-A1-R4_MC13g11379	Auto	Auto	0.0022	0.00221	0.00668	0.00673	0.329336	217408	220374	5.757189217	-0.194779376	0.999948201	5.971334106	5.253685793	5.715493178	5.974758923	NON	A1
MvSl-1064-A1-R4_MC13g11397	Auto	Auto	0.00655	0.00466	0.00909	0.00917	0.720564	266335	271177	6.614179207	-0.092024105	0.999948201	6.650849189	6.478955723	6.651790582	6.666879619	NON	A1
MvSl-1064-A1-R4_MC13g11407	Auto	Auto	0.00284	0.00284	0.00003	0.00012	94.3522	297446	297763	5.088107698	-0.16396084	0.999948201	5.036493721	4.970352712	4.890106781	5.399713823	NON	A1
MvSl-1064-A1-R4_MC13g11409	Auto	Auto	0	0	0.00001	0	0	298216	299138	0.042737307	0.156106931	0.999948201	-0.168391579	0.348579756	0.497214348	-0.861835706	NON	A1
MvSl-1064-A1-R4_MC13g11412	Auto	Auto	0.00243	0.00244	0.00888	0.00893	0.273646	304599	306638	3.370725201	0.032329106	0.999948201	3.00477005	3.687531565	3.598093666	3.061497786	NON	A1
MvSl-1064-A1-R4_MC13g11415	Auto	Auto	0.0032	0.00159	0.00273	0.00268	1.17212	310957	312538	6.629647446	-0.080740136	0.999948201	6.784841092	6.361815666	6.498206633	6.822345917	NON	A1
MvSl-1064-A1-R4_MC13g11424	Auto	Auto	0.0056	0.00397	0.00006	0.0003	93.178	326617	326855	7.973109242	0.093038026	0.999948201	7.932994885	8.099924153	8.091039718	7.739336508	NON	A1
MvSl-1064-A1-R4_MC13g11425	Auto	Auto	0.00284	0.00284	0.01691	0.00983	0.167947	327441	331945	3.735552398	0.146388539	0.999948201	3.922498054	3.681792774	3.376724262	3.899407627	NON	A1
MvSl-1064-A1-R4_MC13g11442	Auto	Auto	0.00374	0.00265	0.00719	0.00511	0.52016	383884	386472	6.464458775	-0.063523486	0.999948201	6.571278634	6.278714406	6.309909962	6.660427878	NON	A1
MvSl-1064-A1-R4_MC13g11446	Auto	Auto	0.00861	0.00499	0.01299	0.00925	0.662812	394766	397314	6.618531009	0.064444236	0.999948201	6.637888475	6.662795064	6.658927393	6.509224693	NON	A1
MvSl-1064-A1-R4_MC13g11447	Auto	Auto	0.00569	0.0033	0.02107	0.00952	0.270051	399597	402064	7.40244604	-0.041652514	0.999948201	7.542181731	7.200653905	7.256533029	7.572398126	NON	A1
MvSl-1064-A1-R4_MC13g11448	Auto	Auto	0.00397	0.00163	0.00868	0.00357	0.457368	402325	402775	7.211334357	-0.039592556	0.999948201	7.306693105	7.066151841	7.228897136	7.233022301	NON	A1
MvSl-1064-A1-R4_MC13g11449	Auto	Auto	0.00547	0.00225	0.00259	0.00265	2.11189	403249	404902	4.44644875	0.201942613	0.999948201	4.879533047	4.10700968	4.206028254	4.468006006	NON	A1
MvSl-1064-A1-R4_MC13g11456	Auto	Auto	0.00295	0.00296	0.00003	0.00006	98.0066	421486	422366	6.742775638	-0.024793575	0.999948201	6.606142727	6.844575455	6.700393656	6.807823792	NON	A1
MvSl-1064-A1-R4_MC13g11461	Auto	Auto	0.00404	0.00234	0.00593	0.0042	0.68127	433303	435900	6.744449886	0.069655711	0.999948201	6.764642094	6.792937605	6.777530828	6.637616827	NON	A1
MvSl-1064-A1-R4_MC13g11468	Auto	Auto	0.00678	0.00258	0.0163	0.00582	0.415948	450856	461350	5.230940984	0.030661495	0.999948201	5.324168662	5.163911433	5.219892799	5.211298279	NON	A1
MvSl-1064-A1-R4_MC13g11469	Auto	Auto	0.00573	0.00332	0.00428	0.0043	1.33875	462239	463361	5.163850759	0.018813939	0.999948201	5.052669351	5.284305469	5.200459579	5.106979715	NON	A1
MvSl-1064-A1-R4_MC13g11476	Auto	Auto	0	0.00005	0.00002	0.00441	0	477355	477561	6.483311972	-0.03389557	0.999948201	6.477678979	6.454762775	6.451892621	6.54678894	NON	A1
MvSl-1064-A1-R4_MC13g11477	Auto	Auto	0.00285	0.00128	0.01599	0.00569	0.178235	479410	480063	8.700861131	0.236431164	0.999948201	9.115275062	8.43343062	8.118126074	8.92597661	NON	A1
MvSl-1064-A1-R4_MC13g11497	Auto	Auto	0.00865	0.00616	0.00009	0.00069	96.0044	510510	511970	4.530292323	0.051805488	0.999948201	4.568466755	4.543413475	4.570457898	4.435123439	NON	A1
MvSl-1064-A1-R4_MC13g11501	Auto	Auto	0	0	0.00001	0	0	521878	523234	2.442207588	0.205257497	0.999948201	2.62673098	2.450894936	2.358584432	2.320015668	NON	A1
MvSl-1064-A1-R4_MC13g11510	Auto	Auto	0.00782	0.00555	0.00865	0.00869	0.904036	551126	552010	7.196434916	0.046117803	0.999948201	7.271584943	7.165103911	7.187770977	7.158521318	NON	A1
MvSl-1064-A1-R4_MC13g11518	Auto	Auto	0.00294	0.00169	0.00721	0.00416	0.407761	566344	567315	6.726983013	0.097773345	0.999948201	6.757610829	6.792271969	6.596770749	6.753693406	NON	A1
MvSl-1064-A1-R4_MC13g11522	Auto	Auto	0.00972	0.00691	0.0114	0.01145	0.852624	576191	578129	4.372012185	-0.021529466	0.999948201	4.664820494	3.97714866	4.166513371	4.570663921	NON	A1
MvSl-1064-A1-R4_MC13g11526	Auto	Auto	0.0083	0.00589	0.00008	0.00038	103.62	586585	589680	6.281707831	-0.094405906	0.999948201	6.17399834	6.291017754	6.457112658	6.186243646	NON	A1
MvSl-1064-A1-R4_MC13g11528	Auto	Auto	0.00001	0.00001	0.01007	0.01019	0.000993039	596213	597629	7.783543397	0.131733251	0.999948201	7.718374784	7.966741621	7.83704958	7.584376059	NON	A1
MvSl-1064-A1-R4_MC13g11531	Auto	Auto	0.00001	0	0.00913	0.00042	0.00109528	602994	603363	5.989234537	0.168754194	0.999948201	5.871957532	6.246031397	6.054462016	5.733020079	NON	A1
MvSl-1064-A1-R4_MC13g11534	Auto	Auto	0.00002	0	0.02335	0.00172	0.000856527	608130	610007	11.43738221	0.133646934	0.999948201	11.35423973	11.63722221	11.47637793	11.25301798	NON	A1
MvSl-1064-A1-R4_MC13g11535	Auto	Auto	0.00144	0.00102	0.00655	0.0038	0.219844	610713	612452	8.897554665	0.153516841	0.999948201	9.079633387	8.856296838	8.738649543	8.894710373	NON	A1
MvSl-1064-A1-R4_MC13g11537	Auto	Auto	0.00325	0.00227	0.00343	0.00333	0.947494	614378	615448	5.332842792	0.081194997	0.999948201	5.444640696	5.297499898	5.393296519	5.182769263	NON	A1
MvSl-1064-A1-R4_MC13g11539	Auto	Auto	0	0	0.00337	0	0	618107	620842	5.184051962	-0.140293244	0.999948201	5.291437039	4.90781508	5.178956827	5.321723075	NON	A1
MvSl-1064-A1-R4_MC13g11549	Auto	Auto	0.00795	0.00563	0.02924	0.01701	0.271887	634294	635091	6.555479375	0.079618464	0.999948201	6.647810068	6.539704845	6.651140027	6.365109639	NON	A1
MvSl-1064-A1-R4_MC13g11565	Auto	Auto	0.00506	0.00293	0.00005	0	100.998	674280	675752	5.652628727	-0.109726329	0.999948201	5.63469332	5.55775031	5.730351941	5.681697111	NON	A1
MvSl-1064-A1-R4_MC13g11569	Auto	Auto	0.00664	0.00471	0.00007	0.00026	94.7218	685487	688051	4.984528096	0.069415767	0.999948201	5.048066219	4.989062124	4.975734397	4.923021788	NON	A1
MvSl-1064-A1-R4_MC13g11575	Auto	Auto	0.00326	0.00134	0.00691	0.00311	0.471773	700213	702811	4.607914591	0.190842105	0.999948201	4.900112733	4.468728841	4.391952949	4.619377468	NON	A1
MvSl-1064-A1-R4_MC13g11578	Auto	Auto	0.00384	0.00222	0.00888	0.00514	0.432428	707604	708137	8.402510584	0.052599183	0.999948201	8.442487899	8.414523548	8.443198425	8.305490846	NON	A1
MvSl-1064-A1-R4_MC13g11580	Auto	Auto	0.01115	0.00561	0.00011	0.00006	101.272	709588	710491	4.658715397	0.172537043	0.999948201	4.740949355	4.743990032	4.629776847	4.508800958	NON	A1
MvSl-1064-A1-R4_MC13g11582	Auto	Auto	0.00108	0.00108	0.00546	0.00387	0.197799	712919	715932	5.22832714	0.146628236	0.999948201	5.20929931	5.384864074	5.273291412	5.02296897	NON	A1
MvSl-1064-A1-R4_MC13g11586	Auto	Auto	0	0.00005	0.00001	0	0	723510	724188	5.889217185	-0.080307058	0.999948201	5.837694907	5.859200885	6.055445691	5.789691739	NON	A1
MvSl-1064-A1-R4_MC13g11592	Auto	Auto	0.00229	0.0023	0.00002	0.00046	113.93	736807	738377	6.284196711	0.052992503	0.999948201	6.096983252	6.496224911	6.38538794	6.11725205	NON	A1
MvSl-1064-A1-R4_MC13g11600	Auto	Auto	0.01121	0.00566	0.00623	0.00629	1.79933	754397	754924	5.859003514	0.130467918	0.999948201	5.75254998	6.074877684	5.824528296	5.75982459	NON	A1
MvSl-1064-A1-R4_MC13g11607	Auto	Auto	0	0.00682	0.00001	0.01652	0	772124	774422	5.661045239	-0.11691758	0.999948201	5.899049195	5.226349886	5.393296519	5.983055443	NON	A1
MvSl-1064-A1-R4_MC13g11621	Auto	Auto	0.00403	0.00164	0.01729	0.00562	0.233081	802941	804042	7.066265588	-0.099764571	0.999948201	7.14042655	6.878837913	7.063713009	7.164916787	NON	A1
MvSl-1064-A1-R4_MC13g11636	Auto	Auto	0.00001	0.0005	0.01079	0.00676	0.000926775	832592	836730	1.307766989	-0.256073095	0.999948201	1.42611192	0.876526105	1.184460656	1.627224042	NON	A1
MvSl-1064-A1-R4_MC13g11639	Auto	Auto	0.00945	0.00669	0.00891	0.0089	1.06059	842213	843180	4.422449738	0.069940934	0.999948201	4.472103455	4.441818002	4.379438627	4.395270555	NON	A1
MvSl-1064-A1-R4_MC13g11654	Auto	Auto	0.00001	0	0.00655	0.00022	0.00152669	877737	881562	5.620411603	-0.076180175	0.999948201	5.708015825	5.443694613	5.589411948	5.723148175	NON	A1
MvSl-1064-A1-R4_MC13g11656	Auto	Auto	0.01269	0.00569	0.00013	0.00049	97.5404	884408	885523	4.887203945	-0.150806852	0.999948201	4.643618817	4.958534908	5.089590035	4.817952422	NON	A1
MvSl-1064-A1-R4_MC13g11658	Auto	Auto	0.00542	0.00243	0.01287	0.00528	0.421131	888427	888821	6.796239632	-0.043174095	0.999948201	6.887608633	6.651828916	6.776934583	6.857178259	NON	A1
MvSl-1064-A1-R4_MC13g11662	Auto	Auto	0.01432	0.00642	0.00567	0.00556	2.52553	893910	894571	6.343608512	-0.070728395	0.999948201	6.412024262	6.195575243	6.284965574	6.466224222	NON	A1
MvSl-1064-A1-R4_MC13g11663	Auto	Auto	0	0.00003	0.00002	0	0	894825	896935	8.781548931	0.159322936	0.999948201	9.0338062	8.660119393	8.657889738	8.740386563	NON	A1
MvSl-1064-A1-R4_MC13g11673	Auto	Auto	0.00201	0.00143	0.00785	0.00455	0.256048	917625	918536	9.513540124	-0.064498816	0.999948201	9.578396268	9.376405377	9.546236047	9.544604794	NON	A1
MvSl-1064-A1-R4_MC13g11674	Auto	Auto	0.00157	0.00111	0.00633	0.00367	0.248021	918865	920053	4.865838475	-0.171693103	0.999948201	4.882121619	4.664746847	4.996370119	4.899108087	NON	A1
MvSl-1064-A1-R4_MC13g11679	Auto	Auto	0.00001	0	0.00953	0	0.00104931	928670	930529	6.714084062	0.147083767	0.999948201	6.689785992	6.875699427	6.698505836	6.576562887	NON	A1
MvSl-1064-A1-R4_MC13g11691	Auto	Auto	0.0043	0.00249	0.00004	0.00016	107.232	960241	961818	4.95456827	0.016322159	0.999948201	4.947844156	4.977397205	5.020749575	4.868087703	NON	A1
MvSl-1064-A1-R4_MC13g11698	Auto	Auto	0.00389	0.00275	0.00396	0.00394	0.982298	984282	985249	5.827979037	0.066768358	0.999948201	5.978609238	5.733079795	5.735271047	5.851036283	NON	A1
MvSl-1064-A1-R4_MC13g11706	Auto	Auto	0.00519	0.00368	0.00005	0.0002	103.593	1001755	1002676	5.630592071	-0.083013553	0.999948201	5.387484936	5.764641049	5.803604767	5.525743438	NON	A1
MvSl-1064-A1-R4_MC13g11709	Auto	Auto	0.0029	0.00291	0.01746	0.01244	0.166093	1008029	1012636	5.956115795	0.146610889	0.999948201	5.941861065	6.108420331	6.043597084	5.698168774	NON	A1
MvSl-1064-A1-R4_MC14g11736	Auto	Auto	0	0	0.00001	0	0	28993	30766	4.225300602	0.172822571	0.999948201	4.015031289	4.552875999	4.278586442	3.980374644	NON	A1
MvSl-1064-A1-R4_MC14g11752	Auto	Auto	0.00476	0.00195	0.01639	0.00626	0.290419	73383	75056	5.426743094	0.055564414	0.999948201	5.327971072	5.570229182	5.391739604	5.405898115	NON	A1
MvSl-1064-A1-R4_MC14g11754	Auto	Auto	0.00814	0.00579	0.00008	0.00032	101.623	79824	80423	6.029358775	-0.053998266	0.999948201	5.916831735	6.082520287	6.146886326	5.959073171	NON	A1
MvSl-1064-A1-R4_MC14g11756	Auto	Auto	0.00355	0.00178	0.00583	0.00413	0.608909	80988	83052	7.870521944	-0.013438593	0.999948201	8.137224852	7.526199992	7.644900323	8.07726805	NON	A1
MvSl-1064-A1-R4_MC14g11769	Auto	Auto	0.00504	0.00222	0.02288	0.00805	0.220279	112403	113420	7.204416957	0.009373796	0.999948201	7.412099282	6.972891688	7.055869957	7.330523556	NON	A1
MvSl-1064-A1-R4_MC14g11778	Auto	Auto	0.00876	0.0036	0.02334	0.00964	0.37532	123519	123716	4.688791677	0.044792542	0.999948201	4.947844156	4.428171971	4.473698995	4.836385646	NON	A1
MvSl-1064-A1-R4_MC14g11779	Auto	Auto	0.0033	0.00234	0.01831	0.00922	0.180228	124076	124473	8.162982467	-0.092894617	0.999948201	7.909714106	8.296031553	8.392720896	7.997611538	NON	A1
MvSl-1064-A1-R4_MC14g11796	Auto	Auto	0.00974	0.0049	0.02356	0.01194	0.413411	164310	166688	6.448826665	-0.058110084	0.999948201	6.272982358	6.552340099	6.536754326	6.415786696	NON	A1
MvSl-1064-A1-R4_MC14g11822	Auto	Auto	0.00001	0	0.0077	0.00019	0.00129868	209367	214581	7.201263282	0.108628362	0.999948201	7.242668579	7.266356086	7.142663677	7.149335472	NON	A1
MvSl-1064-A1-R4_MC14g11836	Auto	Auto	0.00001	0	0.00615	0	0.00162599	237868	240138	8.464040365	0.17073243	0.999948201	8.600161482	8.491582213	8.206016183	8.528410765	NON	A1
