target_id	est_counts	est_counts	tpm	tpm
MvSl-1064-A1-R4_MC02g04114	108.981	199.94	1.03407	1.8733
MvSl-1064-A1-R4_MC02g04115	98	164	1.4657	2.41383
MvSl-1064-A1-R4_MC02g04116	503	1055	1.82547	3.78808
MvSl-1064-A1-R4_MC02g04117	15694	24271	221.909	337.986
MvSl-1064-A1-R4_MC02g04118	43	34	3.33647	2.44789
MvSl-1064-A1-R4_MC02g04119	1076.07	1229.22	7.65777	8.64457
MvSl-1064-A1-R4_MC02g04120	878	1122	4.53013	5.72462
MvSl-1064-A1-R4_MC02g04121	1255	709	2.24853	1.25756
MvSl-1064-A1-R4_MC02g04122	252	296	0.441018	0.512839
MvSl-1064-A1-R4_MC02g04123	112	168	1.45729	2.15504
MvSl-1064-A1-R4_MC02g04124	2146	2403	14.1973	15.7129
MvSl-1064-A1-R4_MC02g04125	232	189	2.33364	1.87687
MvSl-1064-A1-R4_MC02g04126	1862	2536	29.9456	40.0504
MvSl-1064-A1-R4_MC02g04127	793	903	9.41357	10.5763
MvSl-1064-A1-R4_MC02g04128	47.463	45	1.41796	1.29712
MvSl-1064-A1-R4_MC02g04129	3511	5567	42.4002	66.3272
MvSl-1064-A1-R4_MC02g04130	3089	3172	12.4047	12.601
MvSl-1064-A1-R4_MC02g04131	278	132	2.23278	1.04736
MvSl-1064-A1-R4_MC02g04132	6816	3994	29.4792	17.0865
MvSl-1064-A1-R4_MC02g04133	1237	1127	147.078	125.515
MvSl-1064-A1-R4_MC02g04134	2212	2218	15.3245	15.186
MvSl-1064-A1-R4_MC02g04135	440	573	4.12816	5.30864
MvSl-1064-A1-R4_MC02g04136	542	670	2.66193	3.25421
MvSl-1064-A1-R4_MC02g04137	700	793	7.2503	8.10801
MvSl-1064-A1-R4_MC02g04138	1898	2266	39.4852	45.9441
MvSl-1064-A1-R4_MC02g04139	3315.04	3236	5.12243	4.95061
MvSl-1064-A1-R4_MC02g04140	3185	2628	5.61981	4.5906
MvSl-1064-A1-R4_MC02g04141	2643	2711	7.48018	7.59312
MvSl-1064-A1-R4_MC02g04142	17	14	0.568736	0.448664
MvSl-1064-A1-R4_MC02g04143	0	0	0	0
MvSl-1064-A1-R4_MC02g04144	3768	3782	13.7462	13.6506
MvSl-1064-A1-R4_MC02g04145	1446	1581	8.26034	8.92933
MvSl-1064-A1-R4_MC02g04146	1876	2335	3.61833	4.45831
MvSl-1064-A1-R4_MC02g04147	295	421	4.85337	6.79665
MvSl-1064-A1-R4_MC02g04148	936	1143	5.14331	6.21015
MvSl-1064-A1-R4_MC02g04149	1838	1573	13.9078	11.7606
MvSl-1064-A1-R4_MC02g04150	2747	3124	11.5408	12.9827
MvSl-1064-A1-R4_MC02g04151	1358	1735	5.36081	6.77554
MvSl-1064-A1-R4_MC02g04152	18145	15725	45.1003	38.6847
MvSl-1064-A1-R4_MC02g04153	2056	2117	8.89219	9.05661
MvSl-1064-A1-R4_MC02g04154	4338	4899	34.3465	38.3211
MvSl-1064-A1-R4_MC02g04155	589	711	7.27036	8.65775
MvSl-1064-A1-R4_MC02g04156	1296	1451	8.60117	9.51794
MvSl-1064-A1-R4_MC02g04157	1281	1475	7.70707	8.77295
MvSl-1064-A1-R4_MC02g04158	592	740	8.70117	10.7059
MvSl-1064-A1-R4_MC02g04159	324	303	2.31952	2.1436
MvSl-1064-A1-R4_MC02g04160	512	398	0.866326	0.666709
MvSl-1064-A1-R4_MC02g04161	521	495	6.88536	6.44687
MvSl-1064-A1-R4_MC02g04162	179	248	2.23922	3.06032
MvSl-1064-A1-R4_MC02g04163	1307	1265	9.23829	8.83623
MvSl-1064-A1-R4_MC02g04164	961	951	5.20213	5.09025
MvSl-1064-A1-R4_MC02g04165	51831	78803	915.381	1362.7
MvSl-1064-A1-R4_MC02g04166	1843	2111	8.71895	9.87705
MvSl-1064-A1-R4_MC02g04167	1695	2201	18.6404	23.8889
MvSl-1064-A1-R4_MC02g04168	162	207	54.4528	71.1734
MvSl-1064-A1-R4_MC02g04169	2160.2	1992.17	4.89664	4.4698
MvSl-1064-A1-R4_MC02g04170	11	13	1.37511	1.52658
MvSl-1064-A1-R4_MC02g04171	1043	1374	9.11145	11.8552
MvSl-1064-A1-R4_MC02g04172	770	911	19.3076	22.1918
MvSl-1064-A1-R4_MC02g04173	14.8768	17.0493	0.107423	0.121655
MvSl-1064-A1-R4_MC02g04174	0	0	0	0
MvSl-1064-A1-R4_MC02g04175	0	0	0	0
MvSl-1064-A1-R4_MC02g04176	391	768	2.47148	4.79855
MvSl-1064-A1-R4_MC02g04177	2759	2285	15.1806	12.4312
MvSl-1064-A1-R4_MC02g04178	511	699	12.442	16.5483
MvSl-1064-A1-R4_MC02g04179	1908	2111	3.51713	3.85228
MvSl-1064-A1-R4_MC02g04180	652	788	61.2107	69.0012
MvSl-1064-A1-R4_MC02g04181	661.747	825.754	4.958	6.11314
MvSl-1064-A1-R4_MC02g04182	15.9826	8.62012	0.887826	0.449376
MvSl-1064-A1-R4_MC02g04183	2.04031	1.09933	0.224195	0.112685
MvSl-1064-A1-R4_MC02g04184	14.9995	11.7362	0.151973	0.117391
MvSl-1064-A1-R4_MC02g04185	231.818	259.033	0.995408	1.1002
MvSl-1064-A1-R4_MC02g04186	1488	1484	10.4734	10.3225
MvSl-1064-A1-R4_MC02g04187	3906	3250	22.3743	18.4058
MvSl-1064-A1-R4_MC02g04188	4634	2807	18.8809	11.3137
MvSl-1064-A1-R4_MC02g04189	1966	2312	13.2687	15.422
MvSl-1064-A1-R4_MC02g04190	589	575	8.07164	7.7664
MvSl-1064-A1-R4_MC02g04191	1511.62	1141.34	3.5248	2.63425
MvSl-1064-A1-R4_MC02g04192	14	15	0.0747221	0.0791633
MvSl-1064-A1-R4_MC02g04193	0	0	0	0
MvSl-1064-A1-R4_MC02g04194	346.811	257.41	1.80051	1.32148
MvSl-1064-A1-R4_MC02g04195	20	20	0.590256	0.570149
MvSl-1064-A1-R4_MC02g04196	1.27909	2.51381	0.260645	0.492856
MvSl-1064-A1-R4_MC02g04197	111.77	57.8372	1.08013	0.551877
MvSl-1064-A1-R4_MC02g04198	91.2505	71.4613	1.21917	0.941059
MvSl-1064-A1-R4_MC02g04199	1.8686	2	0.57077	0.619569
MvSl-1064-A1-R4_MC02g04200	1525.19	1148.59	8.1145	6.04252
MvSl-1064-A1-R4_MC02g04201	69.3804	59.659	0.504463	0.428647
MvSl-1064-A1-R4_MC02g04202	39	36	0.207098	0.189029
MvSl-1064-A1-R4_MC02g04203	784	477	3.35783	2.02081
MvSl-1064-A1-R4_MC02g04204	1315	1301	5.23801	5.12656
MvSl-1064-A1-R4_MC02g04205	75.0293	65.5964	0.546011	0.471716
MvSl-1064-A1-R4_MC02g04206	27	28	0.151346	0.155181
MvSl-1064-A1-R4_MC02g04207	824.989	798.517	1.82073	1.74441
MvSl-1064-A1-R4_MC02g04208	386.339	374.171	33.0159	29.6337
MvSl-1064-A1-R4_MC02g04209	1896	1348	10.4254	7.32877
MvSl-1064-A1-R4_MC02g04210	90	252	1.46117	4.0156
MvSl-1064-A1-R4_MC02g04211	971	852	11.3021	9.78538
MvSl-1064-A1-R4_MC02g04212	1538	1381	4.53215	4.02718
MvSl-1064-A1-R4_MC02g04213	359	258	1.39352	0.990742
MvSl-1064-A1-R4_MC02g04214	0	0	0	0
MvSl-1064-A1-R4_MC02g04215	0	0	0	0
MvSl-1064-A1-R4_MC02g04216	0	31.687	0	0.593505
MvSl-1064-A1-R4_MC02g04217	237.138	262.681	0.467948	0.513129
MvSl-1064-A1-R4_MC02g04218	1244	912	4.97176	3.60571
MvSl-1064-A1-R4_MC02g04219	254	143	3.65174	2.02455
MvSl-1064-A1-R4_MC02g04220	65	47	1.97804	1.3783
MvSl-1064-A1-R4_MC02g04221	0	5	0	0.0240736
MvSl-1064-A1-R4_MC02g04222	922	1631	5.27777	9.23059
MvSl-1064-A1-R4_MC02g04223	81	127	1.30268	2.00568
MvSl-1064-A1-R4_MC02g04224	607	321	3.42774	1.79222
MvSl-1064-A1-R4_MC02g04225	1	0	0.207944	0
MvSl-1064-A1-R4_MC02g04226	514.118	461.511	1.75903	1.56236
MvSl-1064-A1-R4_MC02g04227	10.6298	22.74	2.09186	4.31196
MvSl-1064-A1-R4_MC02g04228	261	228	8.78606	7.35653
MvSl-1064-A1-R4_MC02g04229	862	1041	3.00832	3.59458
MvSl-1064-A1-R4_MC02g04230	1170	1240	6.19329	6.49045
MvSl-1064-A1-R4_MC02g04231	880	959	9.08095	9.76913
MvSl-1064-A1-R4_MC02g04232	4443	3391	8.24086	6.22648
MvSl-1064-A1-R4_MC02g04233	24	16.0914	0.886225	0.566629
MvSl-1064-A1-R4_MC02g04234	1047.71	986.923	12.726	11.8265
MvSl-1064-A1-R4_MC02g04235	41.2038	30.322	1.5936	1.11488
MvSl-1064-A1-R4_MC02g04236	1940.5	1641.98	16.8463	14.0794
MvSl-1064-A1-R4_MC02g04237	28.8643	15.3169	2.76701	1.36631
MvSl-1064-A1-R4_MC02g04238	13.5334	20.8115	1.51779	2.1911
MvSl-1064-A1-R4_MC02g04239	27.1111	16.9583	0.412605	0.253906
MvSl-1064-A1-R4_MC02g04240	1931.5	1820.5	8.53457	7.95651
MvSl-1064-A1-R4_MC02g04241	364.302	295.5	61.2061	47.6829
MvSl-1064-A1-R4_MC02g04242	61.3742	63.2048	2.89324	2.81507
MvSl-1064-A1-R4_MC02g04243	507.757	472.694	27.6652	24.2153
MvSl-1064-A1-R4_MC02g04244	5.57174	1	0.0709663	0.0125594
MvSl-1064-A1-R4_MC02g04245	85	94	0.163042	0.178491
MvSl-1064-A1-R4_MC02g04246	10.1263	5	0.321774	0.152871
MvSl-1064-A1-R4_MC02g04247	14	14	0.129464	0.127848
MvSl-1064-A1-R4_MC02g04248	232.469	216.519	0.415794	0.383387
MvSl-1064-A1-R4_MC02g04249	934.068	639.881	11.1039	7.50513
MvSl-1064-A1-R4_MC02g04250	3283.56	3068.88	20.4159	18.8619
MvSl-1064-A1-R4_MC02g04251	410.249	413.782	54.7425	52.3458
MvSl-1064-A1-R4_MC02g04252	371.774	225.467	1.27149	0.762966
MvSl-1064-A1-R4_MC02g04253	8108.56	7650.1	33.3462	31.1214
MvSl-1064-A1-R4_MC02g04254	7130.2	5727.53	78.516	62.246
MvSl-1064-A1-R4_MC02g04255	0	0	0	0
MvSl-1064-A1-R4_MC02g04256	198.498	143.087	9.53723	6.4829
MvSl-1064-A1-R4_MC02g04257	285.68	303.615	5.68983	5.89608
MvSl-1064-A1-R4_MC02g04258	127.7	145.307	32.2076	36.9491
MvSl-1064-A1-R4_MC02g04259	41.2038	30.322	1.5936	1.11488
MvSl-1064-A1-R4_MC02g04260	1940.5	1641.98	16.8463	14.0794
MvSl-1064-A1-R4_MC02g04261	28.8643	15.3169	2.76701	1.36631
MvSl-1064-A1-R4_MC02g04262	13.5334	20.8115	1.51779	2.1911
MvSl-1064-A1-R4_MC02g04263	27.1111	16.9583	0.412605	0.253906
MvSl-1064-A1-R4_MC02g04264	1931.5	1820.5	8.53457	7.95651
MvSl-1064-A1-R4_MC02g04265	364.302	295.5	61.2061	47.6829
MvSl-1064-A1-R4_MC02g04266	61.3742	63.2048	2.89324	2.81507
MvSl-1064-A1-R4_MC02g04267	507.757	472.694	27.6652	24.2153
MvSl-1064-A1-R4_MC02g04268	5.57174	1	0.0709663	0.0125594
MvSl-1064-A1-R4_MC02g04269	0	0	0	0
MvSl-1064-A1-R4_MC02g04270	0	0	0	0
MvSl-1064-A1-R4_MC03g04271	15.5321	13	0.289244	0.236876
MvSl-1064-A1-R4_MC03g04272	0	2.33333	0	0.00348854
MvSl-1064-A1-R4_MC03g04273	9.15588	30.6387	0.0429028	0.141991
MvSl-1064-A1-R4_MC03g04274	0	0	0	0
MvSl-1064-A1-R4_MC03g04275	6.33838	7.56039	0.00535212	0.00632204
MvSl-1064-A1-R4_MC03g04276	41.7102	112.941	0.362104	0.968431
MvSl-1064-A1-R4_MC03g04277	134.397	368.297	1.3374	3.61837
MvSl-1064-A1-R4_MC03g04278	12.4031	32.8336	0.233479	0.604731
MvSl-1064-A1-R4_MC03g04279	389.108	528.139	1.41398	1.8988
MvSl-1064-A1-R4_MC03g04280	381.941	396.276	4.63924	4.74868
MvSl-1064-A1-R4_MC03g04281	1244	817	84.5783	51.7733
MvSl-1064-A1-R4_MC03g04282	2344.33	1630.94	46.3652	31.4608
MvSl-1064-A1-R4_MC03g04283	286	222	1.16472	0.894341
MvSl-1064-A1-R4_MC03g04284	5666	6402	11.0044	12.3086
MvSl-1064-A1-R4_MC03g04285	882	964	6.5034	7.02369
MvSl-1064-A1-R4_MC03g04286	644	891	7.01769	9.58277
MvSl-1064-A1-R4_MC03g04287	728	814	9.34352	10.2993
MvSl-1064-A1-R4_MC03g04288	66	41	0.270095	0.165978
MvSl-1064-A1-R4_MC03g04289	1086	1470	3.43484	4.60067
MvSl-1064-A1-R4_MC03g04290	2375	2499	169.411	166.109
MvSl-1064-A1-R4_MC03g04291	334	172	1.02501	0.522337
MvSl-1064-A1-R4_MC03g04292	664	518	1.59544	1.23191
MvSl-1064-A1-R4_MC03g04293	1605	1345	4.47584	3.71197
MvSl-1064-A1-R4_MC03g04294	1700	1744	4.24688	4.31213
MvSl-1064-A1-R4_MC03g04295	8127	13787	28.795	48.3313
MvSl-1064-A1-R4_MC03g04296	536	659	3.79824	4.61489
MvSl-1064-A1-R4_MC03g04297	412	351	5.39375	4.52918
MvSl-1064-A1-R4_MC03g04298	1431	1499	12.2956	12.7219
MvSl-1064-A1-R4_MC03g04299	674	501	2.13659	1.57154
MvSl-1064-A1-R4_MC03g04300	85.0079	64.9387	1.73082	1.2896
MvSl-1064-A1-R4_MC03g04301	1083	1099	4.61011	4.62753
MvSl-1064-A1-R4_MC03g04302	1118	1225	3.18461	3.45322
MvSl-1064-A1-R4_MC03g04303	13.8669	18.7337	1.81587	2.31664
MvSl-1064-A1-R4_MC03g04304	431.711	314.416	5.2667	3.78413
MvSl-1064-A1-R4_MC03g04305	576	800	4.24338	5.82367
MvSl-1064-A1-R4_MC03g04306	8409	12510	35.0467	51.5753
MvSl-1064-A1-R4_MC03g04307	107	246	14.0117	30.4208
MvSl-1064-A1-R4_MC03g04308	1044	1407	2.29984	3.06802
MvSl-1064-A1-R4_MC03g04309	259	348	2.42999	3.2241
MvSl-1064-A1-R4_MC03g04310	882	1258	3.19262	4.50527
MvSl-1064-A1-R4_MC03g04311	2593	1510	7.0024	4.03568
MvSl-1064-A1-R4_MC03g04312	3021	2691	7.37523	6.50237
MvSl-1064-A1-R4_MC03g04313	686	494	2.38812	1.70153
MvSl-1064-A1-R4_MC03g04314	1569	1932	2.38048	2.90212
MvSl-1064-A1-R4_MC03g04315	1092	1239	15.834	17.6889
MvSl-1064-A1-R4_MC03g04316	8305	6428	11.9689	9.17208
MvSl-1064-A1-R4_MC03g04317	758	1204	17.7591	27.4377
MvSl-1064-A1-R4_MC03g04318	1422	1787	14.4425	17.9176
MvSl-1064-A1-R4_MC03g04319	517	517	1.84429	1.82473
MvSl-1064-A1-R4_MC03g04320	605	735	18.411	21.5543
MvSl-1064-A1-R4_MC03g04321	0	0	0	0
MvSl-1064-A1-R4_MC03g04322	20	17	0.27408	0.229615
MvSl-1064-A1-R4_MC03g04323	4	3	1.41665	1.07677
MvSl-1064-A1-R4_MC03g04324	243.098	257.159	1.32022	1.38091
MvSl-1064-A1-R4_MC03g04325	48	39	1.00096	0.792599
MvSl-1064-A1-R4_MC03g04326	23.2112	15	1.98359	1.18797
MvSl-1064-A1-R4_MC03g04327	186	198	5.15633	5.33159
MvSl-1064-A1-R4_MC03g04328	845	944	5.82994	6.43671
MvSl-1064-A1-R4_MC03g04329	629	724	6.12811	6.96445
MvSl-1064-A1-R4_MC03g04330	704	666	3.94093	3.68616
MvSl-1064-A1-R4_MC03g04331	33	43	6.22431	7.74155
MvSl-1064-A1-R4_MC03g04332	26.0491	22.1591	1.33287	1.06856
MvSl-1064-A1-R4_MC03g04333	473.376	388.154	74.8394	57.2921
MvSl-1064-A1-R4_MC03g04334	439.413	450.633	3.32797	3.37222
MvSl-1064-A1-R4_MC03g04335	13.2203	12.8214	0.135921	0.130129
MvSl-1064-A1-R4_MC03g04336	2681	3441	16.5221	20.9626
MvSl-1064-A1-R4_MC03g04337	1501	1379	6.74633	6.13035
MvSl-1064-A1-R4_MC03g04338	68.6803	77.4721	0.65094	0.725044
MvSl-1064-A1-R4_MC03g04339	0	0	0	0
MvSl-1064-A1-R4_MC03g04340	332.121	447.345	27.6449	34.4835
MvSl-1064-A1-R4_MC03g04341	1393.96	1679.59	4.23597	5.0507
MvSl-1064-A1-R4_MC03g04342	435.273	371.636	3.88769	3.27821
MvSl-1064-A1-R4_MC03g04343	101.025	371.636	0.902318	3.27821
MvSl-1064-A1-R4_MC03g04344	1393.96	1679.59	4.23597	5.0507
MvSl-1064-A1-R4_MC03g04345	332.121	447.345	27.6449	34.4835
MvSl-1064-A1-R4_MC03g04346	0	0	0	0
MvSl-1064-A1-R4_MC03g04347	964.911	606.275	1.06057	0.659857
MvSl-1064-A1-R4_MC03g04348	252.614	225.492	0.764866	0.675625
MvSl-1064-A1-R4_MC03g04349	1.52561	2.50168	0.5944	0.951838
MvSl-1064-A1-R4_MC03g04350	1	1	0.300915	0.305096
MvSl-1064-A1-R4_MC03g04351	0	5	0	0.26329
MvSl-1064-A1-R4_MC03g04352	3.05833	9.15377	0.0845212	0.245765
MvSl-1064-A1-R4_MC03g04353	1906	3107	19.3582	31.1527
MvSl-1064-A1-R4_MC03g04354	2232	2662	7.63667	9.01173
MvSl-1064-A1-R4_MC03g04355	1424	1583	6.41058	7.04858
MvSl-1064-A1-R4_MC03g04356	3114	4198	10.3251	13.7729
MvSl-1064-A1-R4_MC03g04357	1143	1194	5.01605	5.18287
MvSl-1064-A1-R4_MC03g04358	2005	2198	39.4755	42.2072
MvSl-1064-A1-R4_MC03g04359	1663	1867	64.8109	69.1746
MvSl-1064-A1-R4_MC03g04360	7513	6613	13.5799	11.8334
MvSl-1064-A1-R4_MC03g04361	231	141	0.701199	0.42354
MvSl-1064-A1-R4_MC03g04362	7	3	0.0445153	0.018858
MvSl-1064-A1-R4_MC03g04363	913	1164	5.36572	6.76307
MvSl-1064-A1-R4_MC03g04364	1043	887	5.91779	4.97579
MvSl-1064-A1-R4_MC03g04365	3004	3511	9.55895	11.0552
MvSl-1064-A1-R4_MC03g04366	1436	1867	9.56064	12.2856
MvSl-1064-A1-R4_MC03g04367	72	148	0.501715	1.0192
MvSl-1064-A1-R4_MC03g04368	369	596	2.42968	3.87881
MvSl-1064-A1-R4_MC03g04369	206	200	3.66763	3.48512
MvSl-1064-A1-R4_MC03g04370	1452.39	1055	3.21132	2.30897
MvSl-1064-A1-R4_MC03g04371	274	213	1.96493	1.50946
MvSl-1064-A1-R4_MC03g04372	111	97	0.980938	0.846631
MvSl-1064-A1-R4_MC03g04373	873.277	893.677	3.02247	3.06038
MvSl-1064-A1-R4_MC03g04374	0	0	0	0
MvSl-1064-A1-R4_MC03g04375	0	0	0	0
MvSl-1064-A1-R4_MC03g04376	4	0	0.170519	0
MvSl-1064-A1-R4_MC03g04377	54	34	0.162795	0.101432
MvSl-1064-A1-R4_MC03g04378	1	1	0.00867244	0.00856582
MvSl-1064-A1-R4_MC03g04379	16373	13068	35.4523	28.009
MvSl-1064-A1-R4_MC03g04380	1023	1258	7.19443	8.74313
MvSl-1064-A1-R4_MC03g04381	89	262	0.542484	1.5787
MvSl-1064-A1-R4_MC03g04382	1857	1654	9.52267	8.38735
MvSl-1064-A1-R4_MC03g04383	951	1709	3.64413	6.47868
MvSl-1064-A1-R4_MC03g04384	3625	5415	10.7236	15.8522
MvSl-1064-A1-R4_MC03g04385	392	411	1.77042	1.83596
MvSl-1064-A1-R4_MC03g04386	1241	1130	3.33518	3.00554
MvSl-1064-A1-R4_MC03g04387	1420	1900	4.16828	5.51929
MvSl-1064-A1-R4_MC03g04388	11503	7626	11.4209	7.49772
MvSl-1064-A1-R4_MC03g04389	664	632	1.99244	1.87666
MvSl-1064-A1-R4_MC03g04390	488	388	2.93392	2.30608
MvSl-1064-A1-R4_MC03g04391	2	1	0.0573394	0.0277524
MvSl-1064-A1-R4_MC03g04392	6.10641	7.13327	0.296962	0.327179
MvSl-1064-A1-R4_MC03g04393	66	34	0.19232	0.0980448
MvSl-1064-A1-R4_MC03g04394	25	30	0.225699	0.267477
MvSl-1064-A1-R4_MC03g04395	261	341	2.45425	3.16632
MvSl-1064-A1-R4_MC03g04396	194	200	1.16803	1.19041
MvSl-1064-A1-R4_MC03g04397	102	86	1.45673	1.2093
MvSl-1064-A1-R4_MC03g04398	6	0	0.0935065	0
MvSl-1064-A1-R4_MC03g04399	3057	3088	18.5928	18.5665
MvSl-1064-A1-R4_MC03g04400	1120.79	899.866	35.2762	27.2639
MvSl-1064-A1-R4_MC03g04401	564	452	166.141	135.142
MvSl-1064-A1-R4_MC03g04402	853	648	64.9734	45.8923
MvSl-1064-A1-R4_MC03g04403	690	627	5.40181	4.84962
MvSl-1064-A1-R4_MC03g04404	1233	1317	5.53882	5.8516
MvSl-1064-A1-R4_MC03g04405	207	754	1.90579	6.8553
MvSl-1064-A1-R4_MC03g04406	975	981	5.11256	5.08661
MvSl-1064-A1-R4_MC03g04407	444	356	2.29937	1.8231
MvSl-1064-A1-R4_MC03g04408	187	134	2.43315	1.7189
MvSl-1064-A1-R4_MC03g04409	1115	924	3.07354	2.52071
MvSl-1064-A1-R4_MC03g04410	46	28	0.11648	0.0701733
MvSl-1064-A1-R4_MC03g04411	1435	1926	6.1054	8.10565
MvSl-1064-A1-R4_MC03g04412	512	529	9.29956	9.40354
MvSl-1064-A1-R4_MC03g04413	828	1465	6.61838	11.5687
MvSl-1064-A1-R4_MC03g04414	89	132	1.33348	1.94629
MvSl-1064-A1-R4_MC03g04415	212	126	11.7765	6.56852
MvSl-1064-A1-R4_MC03g04416	898	623	17.722	11.991
MvSl-1064-A1-R4_MC03g04417	379	265	55.2241	36.4037
MvSl-1064-A1-R4_MC03g04418	537	606	1.89384	2.11454
MvSl-1064-A1-R4_MC03g04419	16.8947	16.391	0.0756497	0.0725936
MvSl-1064-A1-R4_MC03g04420	1	2.09977	0.0353412	0.0710217
MvSl-1064-A1-R4_MC03g04421	2	1.00577	0.12675	0.0593554
MvSl-1064-A1-R4_MC03g04422	1080.04	867.338	3.12974	2.48727
MvSl-1064-A1-R4_MC03g04423	2357.57	2753.09	28.066	32.3366
MvSl-1064-A1-R4_MC03g04424	103.108	88.7392	0.217464	0.185264
MvSl-1064-A1-R4_MC03g04425	0	1	0	0.082733
MvSl-1064-A1-R4_MC03g04426	99.2121	73.0945	4.93339	3.43146
MvSl-1064-A1-R4_MC03g04427	176.631	111.682	0.804245	0.502958
MvSl-1064-A1-R4_MC03g04428	6.06349	11.046	0.0378692	0.0681941
MvSl-1064-A1-R4_MC03g04429	7.41033	4.59217	0.200767	0.120971
MvSl-1064-A1-R4_MC03g04430	53.0467	40.4817	11.2084	8.30629
MvSl-1064-A1-R4_MC03g04431	366.997	166.686	1.06385	0.478172
MvSl-1064-A1-R4_MC03g04432	1.00362	0	0.105845	0
MvSl-1064-A1-R4_MC03g04433	2753	2730	32.82	32.1109
MvSl-1064-A1-R4_MC03g04434	399	415	3.50756	3.60321
MvSl-1064-A1-R4_MC03g04435	408	408	1.99562	1.97358
MvSl-1064-A1-R4_MC03g04436	342	377	1.29392	1.41111
MvSl-1064-A1-R4_MC03g04437	693	788	1.72044	1.93624
MvSl-1064-A1-R4_MC03g04438	27	20	0.119366	0.0874563
MvSl-1064-A1-R4_MC03g04439	73	52	0.268894	0.189502
MvSl-1064-A1-R4_MC03g04440	2161	4431	11.3032	22.918
MvSl-1064-A1-R4_MC03g04441	0	0	0	0
MvSl-1064-A1-R4_MC03g04442	497.479	580.525	1.3259	1.53129
MvSl-1064-A1-R4_MC03g04443	148.603	216.931	2.21856	3.18723
MvSl-1064-A1-R4_MC03g04444	4.53812	0	0.0588647	0
MvSl-1064-A1-R4_MC03g04445	12.3506	4.19735	0.16604	0.055622
MvSl-1064-A1-R4_MC03g04446	165.036	183.881	0.403966	0.445487
MvSl-1064-A1-R4_MC03g04447	0	0.5	0	0.114647
MvSl-1064-A1-R4_MC03g04448	3286	3107	10.7338	10.0425
MvSl-1064-A1-R4_MC03g04449	380	226	0.588156	0.346322
MvSl-1064-A1-R4_MC03g04450	427	422	12.0941	11.587
MvSl-1064-A1-R4_MC03g04451	1401	1328	6.69605	6.27728
MvSl-1064-A1-R4_MC03g04452	1242	1619	8.81608	11.3568
MvSl-1064-A1-R4_MC03g04453	809	999	24.5375	29.2085
MvSl-1064-A1-R4_MC03g04454	551	571	11.8784	11.9818
MvSl-1064-A1-R4_MC03g04455	4828	5380	41.0621	45.1968
MvSl-1064-A1-R4_MC03g04456	107	261	0.707323	1.7053
MvSl-1064-A1-R4_MC03g04457	450	329	2.8947	2.09189
MvSl-1064-A1-R4_MC03g04458	2602	2559	6.08941	5.9277
MvSl-1064-A1-R4_MC03g04459	1250	1601	10.1074	12.7889
MvSl-1064-A1-R4_MC03g04460	1980	1815	5.94132	5.38946
MvSl-1064-A1-R4_MC03g04461	284	206	1.43006	1.02579
MvSl-1064-A1-R4_MC03g04462	217	164	1.67687	1.25213
MvSl-1064-A1-R4_MC03g04463	113	94	0.791368	0.650575
MvSl-1064-A1-R4_MC03g04464	153.089	135.118	3.16155	2.72045
MvSl-1064-A1-R4_MC03g04465	1447	1573	9.23705	9.92552
MvSl-1064-A1-R4_MC03g04466	1315	1644	10.7158	13.2344
MvSl-1064-A1-R4_MC03g04467	5	10	0.16322	0.313599
MvSl-1064-A1-R4_MC03g04468	1291	1363	12.5777	13.1112
MvSl-1064-A1-R4_MC03g04469	8401	7707	70.6605	64.0319
MvSl-1064-A1-R4_MC03g04470	4106	4495	11.9522	12.9486
MvSl-1064-A1-R4_MC03g04471	3721	5605	53.6756	79.6099
MvSl-1064-A1-R4_MC03g04472	701	655	10.4469	9.60647
MvSl-1064-A1-R4_MC03g04473	36	17	0.182483	0.0852157
MvSl-1064-A1-R4_MC03g04474	30.1154	42.7538	4.42662	5.92013
MvSl-1064-A1-R4_MC03g04475	324.275	346.048	10.3041	10.5801
MvSl-1064-A1-R4_MC03g04476	504	550	2.05051	2.21356
MvSl-1064-A1-R4_MC03g04477	2	0	0.00697114	0
MvSl-1064-A1-R4_MC03g04478	4103	4091	9.7108	9.58356
MvSl-1064-A1-R4_MC03g04479	1570	1790	5.99686	6.76409
MvSl-1064-A1-R4_MC03g04480	2697	3365	8.91422	11.0051
MvSl-1064-A1-R4_MC03g04481	3818	3194	12.163	10.0685
MvSl-1064-A1-R4_MC03g04482	669	727	6.02669	6.46794
MvSl-1064-A1-R4_MC03g04483	622	619	6.03882	5.93376
MvSl-1064-A1-R4_MC03g04484	4704	4098	17.9431	15.4645
MvSl-1064-A1-R4_MC03g04485	36	21	3.7735	2.05633
MvSl-1064-A1-R4_MC03g04486	1146	1253	8.1554	8.81181
MvSl-1064-A1-R4_MC03g04487	4035	2790	4.64616	3.18108
MvSl-1064-A1-R4_MC03g04488	665	619	8.05404	7.39625
MvSl-1064-A1-R4_MC03g04489	60	48	0.45857	0.36247
MvSl-1064-A1-R4_MC03g04490	1903	1808	5.80391	5.45663
MvSl-1064-A1-R4_MC03g04491	710	930	9.69903	12.5205
MvSl-1064-A1-R4_MC03g04492	900	1185	8.38755	10.9055
MvSl-1064-A1-R4_MC03g04493	3620	4553	11.0205	13.7162
MvSl-1064-A1-R4_MC03g04494	2093	2494	9.01031	10.6201
