target_id	length	eff_length	est_counts	tpm
MvSl-1064-A1-R4_MC01-1g02596	2115	1785.8	273	1.26731
MvSl-1064-A1-R4_MC01-1g02597	1708	1378.8	124	0.745546
MvSl-1064-A1-R4_MC01-1g02598	317	83.6761	65.6513	6.50422
MvSl-1064-A1-R4_MC01-1g02599	1150	820.796	2928	29.5725
MvSl-1064-A1-R4_MC01-1g02600	1302	972.796	290	2.47132
MvSl-1064-A1-R4_MC01-1g02601	912	584.603	68	0.964274
MvSl-1064-A1-R4_MC01-1g02602	1814	1484.8	1899	10.6026
MvSl-1064-A1-R4_MC01-1g02603	1351	1021.8	759	6.15787
MvSl-1064-A1-R4_MC01-1g02604	2135	1805.8	67	0.307581
MvSl-1064-A1-R4_MC01-1g02605	801	478.445	0	0
MvSl-1064-A1-R4_MC01-1g02606	1541	1211.8	2201	15.0572
MvSl-1064-A1-R4_MC01-1g02607	1187	857.796	799	7.72174
MvSl-1064-A1-R4_MC01-1g02608	3308	2978.8	7113.73	19.7975
MvSl-1064-A1-R4_MC01-1g02609	4695	4365.8	915	1.73744
MvSl-1064-A1-R4_MC01-1g02610	462	180.741	53	2.43093
MvSl-1064-A1-R4_MC01-1g02611	266	58.4171	1	0.14191
MvSl-1064-A1-R4_MC01-1g02612	484	198.389	230.178	9.61833
MvSl-1064-A1-R4_MC01-1g02613	706	389.504	3332.82	70.9338
MvSl-1064-A1-R4_MC01-1g02614	2619	2289.8	1877	6.79548
MvSl-1064-A1-R4_MC01-1g02615	1442	1112.8	1149	8.55967
MvSl-1064-A1-R4_MC01-1g02616	3823	3493.8	4184	9.92766
MvSl-1064-A1-R4_MC01-1g02617	1277	947.796	3534	30.9104
MvSl-1064-A1-R4_MC01-1g02618	3323	2993.8	3893	10.7799
MvSl-1064-A1-R4_MC01-1g02619	171	24.8137	3	1.00226
MvSl-1064-A1-R4_MC01-1g02620	1854	1524.8	2689	14.6195
MvSl-1064-A1-R4_MC01-1g02621	1478	1148.8	868.99	6.27082
MvSl-1064-A1-R4_MC01-1g02622	2889	2559.8	1493	4.83512
MvSl-1064-A1-R4_MC01-1g02623	3960	3630.8	4777	10.907
MvSl-1064-A1-R4_MC01-1g02624	1754	1424.8	945	5.49834
MvSl-1064-A1-R4_MC01-1g02625	2428	2098.8	309	1.22051
MvSl-1064-A1-R4_MC01-1g02626	777	455.915	1033	18.7832
MvSl-1064-A1-R4_MC01-1g02627	1612	1282.8	979.474	6.32977
MvSl-1064-A1-R4_MC01-1g02628	183	28.9589	2769.49	792.812
MvSl-1064-A1-R4_MC01-1g02629	174	25.8341	1.08915	0.349498
MvSl-1064-A1-R4_MC01-1g02630	2163	1833.8	1540	6.96181
MvSl-1064-A1-R4_MC01-1g02631	1410	1080.8	998	7.6549
MvSl-1064-A1-R4_MC01-1g02632	1223	893.796	101	0.936776
MvSl-1064-A1-R4_MC01-1g02633	570	268.462	1	0.0308795
MvSl-1064-A1-R4_MC01-1g02634	1680	1350.8	47.1224	0.289195
MvSl-1064-A1-R4_MC01-1g02635	3496	3166.8	73	0.191098
MvSl-1064-A1-R4_MC01-1g02636	1293	963.796	1958	16.8415
MvSl-1064-A1-R4_MC01-1g02637	839	514.499	30	0.483381
MvSl-1064-A1-R4_MC01-1g02638	1819	1489.8	656	3.65031
MvSl-1064-A1-R4_MC01-1g02639	813	489.712	0	0
MvSl-1064-A1-R4_MC01-1g02640	3166	2836.8	193	0.564004
MvSl-1064-A1-R4_MC01-1g02641	4498	4168.8	1667	3.31496
MvSl-1064-A1-R4_MC01-1g02642	6618	6288.8	7259	9.5689
MvSl-1064-A1-R4_MC01-1g02643	1541	1211.8	1710	11.6982
MvSl-1064-A1-R4_MC01-1g02644	2128	1798.8	1449	6.67789
MvSl-1064-A1-R4_MC01-1g02645	1056	726.796	1334	15.2158
MvSl-1064-A1-R4_MC01-1g02646	1763	1433.8	417	2.41102
MvSl-1064-A1-R4_MC01-1g02647	300	74.4355	1086	120.949
MvSl-1064-A1-R4_MC01-1g02648	5510	5180.8	19253	30.8074
MvSl-1064-A1-R4_MC01-1g02649	1210	880.796	4515	42.4947
MvSl-1064-A1-R4_MC01-1g02650	1803	1473.8	225	1.2656
MvSl-1064-A1-R4_MC01-1g02651	1690	1360.8	2353.88	14.3398
MvSl-1064-A1-R4_MC01-1g02652	517	224.593	0	0
MvSl-1064-A1-R4_MC01-1g02653	767	446.418	147.578	2.74051
MvSl-1064-A1-R4_MC01-1g02654	198	33.4222	11.3333	2.81109
MvSl-1064-A1-R4_MC01-1g02655	3861	3531.8	1615	3.79079
MvSl-1064-A1-R4_MC01-1g02656	775	453.962	354	6.46453
MvSl-1064-A1-R4_MC01-1g02657	2905	2575.8	6499	20.9164
MvSl-1064-A1-R4_MC01-1g02658	1716	1386.8	136	0.812978
MvSl-1064-A1-R4_MC01-1g02659	1700	1370.8	515	3.11449
MvSl-1064-A1-R4_MC01-1g02660	1856	1526.8	770	4.18083
MvSl-1064-A1-R4_MC01-1g02661	3101	2771.8	2678	8.00944
MvSl-1064-A1-R4_MC01-1g02662	763	442.598	743	13.9166
MvSl-1064-A1-R4_MC01-1g02663	2232	1902.8	283	1.23295
MvSl-1064-A1-R4_MC01-1g02664	276	62.8383	25	3.29813
MvSl-1064-A1-R4_MC01-1g02665	1609	1279.8	6846	44.3454
MvSl-1064-A1-R4_MC01-1g02666	1460	1130.8	270.181	1.98072
MvSl-1064-A1-R4_MC01-1g02667	2073	1743.8	1456	6.92179
MvSl-1064-A1-R4_MC01-1g02668	2017	1687.8	8	0.0392937
MvSl-1064-A1-R4_MC01-1g02669	597	290.8	2	0.0570149
MvSl-1064-A1-R4_MC01-1g02670	828	503.96	44	0.723785
MvSl-1064-A1-R4_MC01-1g02671	994	664.929	653	8.14124
MvSl-1064-A1-R4_MC01-1g02672	706	389.504	427	9.08801
MvSl-1064-A1-R4_MC01-1g02673	2204	1874.8	1445	6.38949
MvSl-1064-A1-R4_MC01-1g02674	2278	1948.8	2263	9.62655
MvSl-1064-A1-R4_MC01-1g02675	1104	774.796	2166	23.1752
MvSl-1064-A1-R4_MC01-1g02676	207	36.5821	115	26.0605
MvSl-1064-A1-R4_MC01-1g02677	514	222.167	1602	59.7773
MvSl-1064-A1-R4_MC01-1g02678	6077	5747.8	1240	1.78843
MvSl-1064-A1-R4_MC01-1g02679	1090	760.796	2863	31.1965
MvSl-1064-A1-R4_MC01-1g02680	389	128.124	23	1.48816
MvSl-1064-A1-R4_MC01-1g02681	2860	2530.8	838	2.74498
MvSl-1064-A1-R4_MC01-1g02682	618	308.769	3789	101.729
MvSl-1064-A1-R4_MC01-1g02683	765	444.418	6012	112.145
MvSl-1064-A1-R4_MC01-1g02684	751	431.712	1269	24.368
MvSl-1064-A1-R4_MC01-1g02685	1460	1130.8	254.073	1.86263
MvSl-1064-A1-R4_MC01-1g02686	1552	1222.8	105.2	0.713203
MvSl-1064-A1-R4_MC01-1g02687	354	105.705	176	13.8029
MvSl-1064-A1-R4_MC01-1g02688	1777	1447.8	1301	7.44942
MvSl-1064-A1-R4_MC01-1g02689	3085	2755.8	759	2.28322
MvSl-1064-A1-R4_MC01-1g02690	3838	3508.8	5899	13.9371
MvSl-1064-A1-R4_MC01-1g02691	1234	904.796	4028	36.9055
MvSl-1064-A1-R4_MC01-1g02692	183	28.9589	650	186.073
MvSl-1064-A1-R4_MC01-1g02693	795	473.023	2220	38.9066
MvSl-1064-A1-R4_MC01-1g02694	2122	1792.8	2430	11.2364
MvSl-1064-A1-R4_MC01-1g02695	4828	4498.8	4521	8.33088
MvSl-1064-A1-R4_MC01-1g02696	918	590.545	675	9.47554
MvSl-1064-A1-R4_MC01-1g02697	324	87.5591	153	14.4858
MvSl-1064-A1-R4_MC01-1g02698	366	113.242	90	6.58854
MvSl-1064-A1-R4_MC01-1g02699	2472	2142.8	1436	5.55554
MvSl-1064-A1-R4_MC01-1g02700	3338	3008.8	747	2.05817
MvSl-1064-A1-R4_MC01-1g02701	288	68.4487	0.702118	0.0850349
MvSl-1064-A1-R4_MC01-1g02702	2307	1977.8	1844	7.72916
MvSl-1064-A1-R4_MC01-1g02703	1351	1021.8	822	6.66899
MvSl-1064-A1-R4_MC01-1g02704	2091	1761.8	1255	5.90528
MvSl-1064-A1-R4_MC01-1g02705	1838	1508.8	3016	16.5712
MvSl-1064-A1-R4_MC01-1g02706	1878	1548.8	642	3.43632
MvSl-1064-A1-R4_MC01-1g02707	288	68.4487	0.702118	0.0850349
MvSl-1064-A1-R4_MC01-1g02708	227	43.3606	2	0.382373
MvSl-1064-A1-R4_MC01-1g02709	1866	1536.8	2265	12.2181
MvSl-1064-A1-R4_MC01-1g02710	4443	4113.8	5108	10.2934
MvSl-1064-A1-R4_MC01-1g02711	2165	1835.8	2814	12.7073
MvSl-1064-A1-R4_MC01-1g02712	1344	1014.8	2611	21.3295
MvSl-1064-A1-R4_MC01-1g02713	3563	3233.8	1830	4.69128
MvSl-1064-A1-R4_MC01-1g02714	2462	2132.8	3290	12.7879
MvSl-1064-A1-R4_MC01-1g02715	2337	2007.8	283.701	1.17137
MvSl-1064-A1-R4_MC01-1g02716	853	527.5	11.6484	0.183062
MvSl-1064-A1-R4_MC01-1g02717	312	80.8747	174.746	17.9121
MvSl-1064-A1-R4_MC01-1g02718	1930	1600.8	638	3.30398
MvSl-1064-A1-R4_MC01-1g02719	1438	1108.8	1460	10.9158
MvSl-1064-A1-R4_MC01-1g02720	2382	2052.8	3197	12.9107
MvSl-1064-A1-R4_MC01-1g02721	2260	1930.8	2643	11.3478
MvSl-1064-A1-R4_MC01-1g02722	2133	1803.8	4926	22.6391
MvSl-1064-A1-R4_MC01-1g02723	614	305.379	60.9465	1.65448
MvSl-1064-A1-R4_MC01-1g02724	363	111.448	13.9565	1.03814
MvSl-1064-A1-R4_MC01-1g02725	952	623.578	277.359	3.68726
MvSl-1064-A1-R4_MC01-1g02726	287	67.7807	5.39822	0.660233
MvSl-1064-A1-R4_MC01-1g02727	1288	958.796	100.875	0.87219
MvSl-1064-A1-R4_MC01-1g02728	1025	695.796	1.68043	0.0200212
MvSl-1064-A1-R4_MC01-1g02729	693	377.015	163.077	3.5858
MvSl-1064-A1-R4_MC01-1g02730	1358	1028.8	682.099	5.49631
MvSl-1064-A1-R4_MC01-1g02731	4006	3676.8	2411	5.43601
MvSl-1064-A1-R4_MC01-1g02732	1378	1048.8	403	3.18542
MvSl-1064-A1-R4_MC01-1g02733	225	42.8083	158	30.5972
MvSl-1064-A1-R4_MC01-1g02734	1059	729.796	140	1.5903
MvSl-1064-A1-R4_MC01-1g02735	228	43.7188	0	0
MvSl-1064-A1-R4_MC01-1g02736	389	128.124	47.9326	3.10137
MvSl-1064-A1-R4_MC01-1g02737	522	228.811	89	3.22453
MvSl-1064-A1-R4_MC01-1g02738	1505	1175.8	105.106	0.741054
MvSl-1064-A1-R4_MC01-1g02739	183	28.9589	6680.37	1912.37
MvSl-1064-A1-R4_MC01-1g02740	4375	4045.8	1552	3.1801
MvSl-1064-A1-R4_MC01-1g02741	4504	4174.8	4562	9.05884
MvSl-1064-A1-R4_MC01-1g02742	693	377.015	163.077	3.5858
MvSl-1064-A1-R4_MC01-1g02743	1025	695.796	1.68043	0.0200212
MvSl-1064-A1-R4_MC01-1g02744	679	363.774	351.779	8.01661
MvSl-1064-A1-R4_MC01-1g02745	1495	1165.8	357.244	2.54036
MvSl-1064-A1-R4_MC01-1g02746	192	31.7143	0	0
MvSl-1064-A1-R4_MC01-1g02747	633	322.03	0	0
MvSl-1064-A1-R4_MC01-1g02748	434	159.591	0	0
MvSl-1064-A1-R4_MC01-1g02749	2278	1948.8	10354	44.0448
MvSl-1064-A1-R4_MC01-1g02750	1134	804.796	455	4.68682
MvSl-1064-A1-R4_MC01-1g02751	2089	1759.8	115.268	0.542997
MvSl-1064-A1-R4_MC01-1g02752	2580	2250.8	1290	4.75123
MvSl-1064-A1-R4_MC01-1g02753	156	20.9717	114.016	45.07
MvSl-1064-A1-R4_MC01-1g02754	1338	1008.8	9745.85	80.0883
MvSl-1064-A1-R4_MC01-1g02755	233	45.5459	0	0
MvSl-1064-A1-R4_MC01-1g02756	1857	1527.8	1075.19	5.83407
MvSl-1064-A1-R4_MC01-1g02757	1512	1182.8	41.9188	0.2938
MvSl-1064-A1-R4_MC01-1g02758	682	366.474	31	0.701248
MvSl-1064-A1-R4_MC01-1g02759	1137	807.796	120	1.23149
MvSl-1064-A1-R4_MC01-1g02760	1707	1377.8	416.225	2.50436
MvSl-1064-A1-R4_MC01-1g02761	3016	2686.8	152.33	0.470006
MvSl-1064-A1-R4_MC01-1g02762	2537	2207.8	2688	10.0931
MvSl-1064-A1-R4_MC01-1g02763	1829	1499.8	6083	33.6231
MvSl-1064-A1-R4_MC01-1g02764	3235	2905.8	3407	9.71985
MvSl-1064-A1-R4_MC01-1g02765	2644	2314.8	829	2.96889
MvSl-1064-A1-R4_MC01-1g02766	2393	2063.8	2355	9.45969
MvSl-1064-A1-R4_MC01-1g02767	5573	5243.8	4890	7.73065
MvSl-1064-A1-R4_MC01-1g02768	739	420.318	1148	22.6421
MvSl-1064-A1-R4_MC01-1g02769	1180	850.796	199.332	1.94225
MvSl-1064-A1-R4_MC01-1g02770	2438	2108.8	845	3.32181
MvSl-1064-A1-R4_MC01-1g02771	1967	1637.8	632	3.19897
MvSl-1064-A1-R4_MC01-1g02772	1091	761.796	5815	63.2796
MvSl-1064-A1-R4_MC01-1g02773	312	80.8747	1.12444	0.115259
MvSl-1064-A1-R4_MC01-1g02774	597	290.8	2.08749	0.0595091
MvSl-1064-A1-R4_MC01-1g02775	721	403.366	428	8.79624
MvSl-1064-A1-R4_MC01-1g02776	6955	6625.8	2002	2.50483
MvSl-1064-A1-R4_MC01-1g02777	1784	1454.8	49	0.27922
MvSl-1064-A1-R4_MC01-1g02778	354	105.705	5.95624	0.46712
MvSl-1064-A1-R4_MC01-1g02779	717	399.818	845.427	17.5294
MvSl-1064-A1-R4_MC01-1g02780	419	148.784	221	12.3137
MvSl-1064-A1-R4_MC01-1g02781	552	253.513	462	15.1076
MvSl-1064-A1-R4_MC01-1g02782	1241	911.796	1343	12.2104
MvSl-1064-A1-R4_MC01-1g02783	1194	864.796	613	5.87624
MvSl-1064-A1-R4_MC01-1g02784	186	29.8345	0	0
MvSl-1064-A1-R4_MC01-1g02785	561	261.059	319.027	10.1307
MvSl-1064-A1-R4_MC01-1g02786	1629	1299.8	886	5.65082
MvSl-1064-A1-R4_MC01-1g02787	1103	773.796	15.7523	0.16876
MvSl-1064-A1-R4_MC01-1g02788	4028	3698.8	1298.04	2.90925
MvSl-1064-A1-R4_MC01-1g02789	1235	905.796	1.29769	0.0118767
MvSl-1064-A1-R4_MC01-1g02790	1282	952.796	4	0.0348027
MvSl-1064-A1-R4_MC01-1g02791	4924	4594.8	753	1.35857
MvSl-1064-A1-R4_MC01-1g02792	1818	1488.8	7304	40.6704
MvSl-1064-A1-R4_MC01-1g02793	3192	2862.8	6227	18.0319
MvSl-1064-A1-R4_MC01-1g02794	3403	3073.8	2342	6.31633
MvSl-1064-A1-R4_MC01-1g02795	2544	2214.8	1628	6.09359
MvSl-1064-A1-R4_MC01-1g02796	375	118.926	134.339	9.36437
MvSl-1064-A1-R4_MC01-1g02797	210	37.3451	65.913	14.6315
MvSl-1064-A1-R4_MC01-1g02798	1023	693.796	126.907	1.51638
MvSl-1064-A1-R4_MC01-1g02799	2207	1877.8	3141.62	13.8694
MvSl-1064-A1-R4_MC01-1g02800	8818	8488.8	3457	3.37603
MvSl-1064-A1-R4_MC01-1g02801	1653	1323.8	428	2.68025
MvSl-1064-A1-R4_MC01-1g02802	1928	1598.8	2183	11.3191
MvSl-1064-A1-R4_MC01-1g02803	1051	721.796	5401	62.0315
MvSl-1064-A1-R4_MC01-1g02804	198	33.4222	0	0
MvSl-1064-A1-R4_MC01-1g02805	3456	3126.8	19.1416	0.0507496
MvSl-1064-A1-R4_MC01-1g02806	1980	1650.8	322.025	1.61714
MvSl-1064-A1-R4_MC01-1g02807	1021	691.796	38	0.455363
MvSl-1064-A1-R4_MC01-1g02808	374	118.275	30.0837	2.10858
MvSl-1064-A1-R4_MC01-1g02809	3461	3131.8	249	0.659111
MvSl-1064-A1-R4_MC01-1g02810	883	556.517	2806	41.7986
MvSl-1064-A1-R4_MC01-1g02811	5090	4760.8	10647	18.5395
MvSl-1064-A1-R4_MC01-1g02812	2209	1879.8	716	3.15758
MvSl-1064-A1-R4_MC01-1g02813	1442	1112.8	270.26	2.01335
MvSl-1064-A1-R4_MC01-1g02814	192	31.7143	0	0
MvSl-1064-A1-R4_MC01-1g02815	4837	4507.8	3079	5.66237
MvSl-1064-A1-R4_MC01-1g02816	264	57.5397	98	14.1192
MvSl-1064-A1-R4_MC01-1g02817	5367	5037.8	2733	4.4973
MvSl-1064-A1-R4_MC01-1g02818	3063	2733.8	2257	6.84413
MvSl-1064-A1-R4_MC01-1g02819	891	564.236	2358	34.6446
MvSl-1064-A1-R4_MC01-1g02820	1394	1064.8	1078	8.39276
MvSl-1064-A1-R4_MC01-1g02821	1398	1068.8	1216	9.43173
MvSl-1064-A1-R4_MC01-1g02822	2272	1942.8	2628	11.2137
MvSl-1064-A1-R4_MC01-1g02823	1976	1646.8	5782	29.1066
MvSl-1064-A1-R4_MC01-1g02824	231	44.7059	606	112.373
MvSl-1064-A1-R4_MC01-1g02825	5169	4839.8	3827	6.55517
MvSl-1064-A1-R4_MC01-1g02826	2005	1675.8	2046	10.1213
MvSl-1064-A1-R4_MC01-1g02827	510	219.108	4	0.15134
MvSl-1064-A1-R4_MC01-1g02828	523	229.658	1.00709	0.0363529
MvSl-1064-A1-R4_MC01-1g02829	503	213.594	2	0.0776234
MvSl-1064-A1-R4_MC01-1g02830	1316	986.796	18.1166	0.152196
MvSl-1064-A1-R4_MC01-1g02831	1065	735.796	260	2.92933
MvSl-1064-A1-R4_MC01-1g02832	1245	915.796	285.811	2.58721
MvSl-1064-A1-R4_MC01-1g02833	383	124.057	2	0.133648
MvSl-1064-A1-R4_MC01-1g02834	3252	2922.8	16839	47.7607
MvSl-1064-A1-R4_MC01-1g02835	1025	695.796	2650	31.5731
MvSl-1064-A1-R4_MC01-1g02836	1177	847.796	698.521	6.83031
MvSl-1064-A1-R4_MC01-1g02837	345	100.201	338.957	28.0429
MvSl-1064-A1-R4_MC01-1g02838	3537	3207.8	819.732	2.11845
MvSl-1064-A1-R4_MC01-1g02839	4400	4070.8	174.188	0.354726
MvSl-1064-A1-R4_MC01-1g02840	447	169.136	12.0522	0.590721
MvSl-1064-A1-R4_MC01-1g02841	6521	6191.8	646.454	0.865513
MvSl-1064-A1-R4_MC01-1g02842	2851	2521.8	518.188	1.70345
MvSl-1064-A1-R4_MC01-1g02843	780	458.683	40.1769	0.726132
MvSl-1064-A1-R4_MC01-1g02844	1784	1454.8	972	5.53881
MvSl-1064-A1-R4_MC01-1g02845	3588	3258.8	196.073	0.498785
MvSl-1064-A1-R4_MC01-1g02846	978	649.258	82.4511	1.05277
MvSl-1064-A1-R4_MC01-1g02847	980	651.258	32.3764	0.412125
MvSl-1064-A1-R4_MC01-1g02848	821	497.414	965.143	16.0852
MvSl-1064-A1-R4_MC01-1g02849	1977	1647.8	434.5	2.18594
MvSl-1064-A1-R4_MC01-1g02850	180	27.7268	11	3.28886
MvSl-1064-A1-R4_MC01-1g02851	402	136.97	950	57.4976
MvSl-1064-A1-R4_MC01-1g02852	4224	3894.8	20.0581	0.0426932
MvSl-1064-A1-R4_MC01-1g02853	1480	1150.8	791.158	5.69925
MvSl-1064-A1-R4_MC01-1g02854	709	392.184	169.773	3.58866
MvSl-1064-A1-R4_MC01-1g02855	406	139.763	602.85	35.7577
MvSl-1064-A1-R4_MC01-1g02856	211	37.3433	7.76071	1.72283
MvSl-1064-A1-R4_MC01-1g02857	367	113.865	0	0
MvSl-1064-A1-R4_MC01-1g02858	1238	908.796	1448	13.2085
MvSl-1064-A1-R4_MC01-1g02859	249	51.3745	0	0
MvSl-1064-A1-R4_MC01-1g02860	1608	1278.8	4.07741	0.0264323
MvSl-1064-A1-R4_MC01-1g02861	3702	3372.8	262.109	0.644235
MvSl-1064-A1-R4_MC01-1g02862	3415	3085.8	19	0.0510433
MvSl-1064-A1-R4_MC01-1g02863	1162	832.796	995	9.9046
MvSl-1064-A1-R4_MC01-1g02864	561	261.059	1220.98	38.7723
MvSl-1064-A1-R4_MC01-1g02865	660	346.601	556	13.2983
MvSl-1064-A1-R4_MC01-1g02866	210	37.3451	37	8.21336
MvSl-1064-A1-R4_MC01-1g02867	411	143.011	835	48.4027
MvSl-1064-A1-R4_MC01-1g02868	261	56.4467	0	0
MvSl-1064-A1-R4_MC01-1g02869	249	51.3745	26	4.19545
MvSl-1064-A1-R4_MC01-1g02870	2012	1682.8	31.2297	0.153847
MvSl-1064-A1-R4_MC01-1g02871	2755	2425.8	0	0
MvSl-1064-A1-R4_MC01-1g02872	381	122.633	0	0
MvSl-1064-A1-R4_MC01-1g02873	330	91.0972	1.06475	0.0968939
MvSl-1064-A1-R4_MC01-1g02874	5712	5382.8	3.29011	0.00506704
MvSl-1064-A1-R4_MC01-1g02875	302	75.6939	63.295	6.93204
MvSl-1064-A1-R4_MC01-1g02876	4041	3711.8	9.17319	0.0204875
MvSl-1064-A1-R4_MC01-1g02877	465	182.971	0	0
MvSl-1064-A1-R4_MC01-1g02878	231	44.7059	0	0
MvSl-1064-A1-R4_MC01-1g02879	426	153.722	0	0
MvSl-1064-A1-R4_MC01-1g02880	629	318.363	1.00037	0.0260489
MvSl-1064-A1-R4_MC01-1g02881	192	31.7143	1	0.261395
MvSl-1064-A1-R4_MC01-1g02882	267	58.8209	5.09832	0.718536
MvSl-1064-A1-R4_MC01-1g02883	2870	2540.8	233.742	0.762639
MvSl-1064-A1-R4_MC01-1g02884	1062	732.796	7.75637	0.0877461
MvSl-1064-A1-R4_MC01-1g02885	4634	4304.8	0	0
MvSl-1064-A1-R4_MC01-1g02886	813	489.712	0	0
MvSl-1064-A1-R4_MC01-1g02887	375	118.926	0.666667	0.0464714
MvSl-1064-A1-R4_MC01-1g02888	3587	3257.8	31.8488	0.0810441
MvSl-1064-A1-R4_MC01-1g02889	813	489.712	0	0
MvSl-1064-A1-R4_MC01-1g02890	375	118.926	0.666667	0.0464714
MvSl-1064-A1-R4_MC01-1g02891	522	228.811	0	0
MvSl-1064-A1-R4_MC01-1g02892	2604	2274.8	9.05421	0.0329959
MvSl-1064-A1-R4_MC01-1g02893	4545	4215.8	0	0
MvSl-1064-A1-R4_MC01-1g02894	1833	1503.8	0	0
MvSl-1064-A1-R4_MC01-1g02895	1031	701.796	0	0
MvSl-1064-A1-R4_MC01-1g02896	4767	4437.8	0.972316	0.00181632
MvSl-1064-A1-R4_MC01-1g02897	267	58.8209	0	0
MvSl-1064-A1-R4_MC01-1g02898	5007	4677.8	0	0
MvSl-1064-A1-R4_MC01-1g02899	3242	2912.8	0	0
MvSl-1064-A1-R4_MC01-1g02900	1382	1052.8	0	0
MvSl-1064-A1-R4_MC01-1g02901	2438	2108.8	0	0
MvSl-1064-A1-R4_MC01-1g02902	774	453.008	0	0
MvSl-1064-A1-R4_MC01-1g02903	6483	6153.8	0	0
MvSl-1064-A1-R4_MC01-1g02904	2301	1971.8	0	0
MvSl-1064-A1-R4_MC01-1g02905	153	20.1873	0	0
MvSl-1064-A1-R4_MC01-1g02906	2530	2200.8	2.28603	0.00861103
MvSl-1064-A1-R4_MC01-1g02907	3636	3306.8	19.1037	0.0478921
MvSl-1064-A1-R4_MC01-1g02908	4040	3710.8	26.049	0.0581938
MvSl-1064-A1-R4_MC01-1g02909	7716	7386.8	59.1955	0.0664332
MvSl-1064-A1-R4_MC01-1g02910	1117	787.796	2.85742	0.0300686
MvSl-1064-A1-R4_MC01-1g02911	1167	837.796	0	0
MvSl-1064-A1-R4_MC01-1g02912	7766	7436.8	17.4457	0.0194471
MvSl-1064-A1-R4_MC01-1g02913	153	20.1873	0	0
MvSl-1064-A1-R4_MC01-1g02914	2798	2468.8	30.5794	0.102683
MvSl-1064-A1-R4_MC01-1g02915	786	464.45	0	0
MvSl-1064-A1-R4_MC01-1g02916	4760	4430.8	0.00982194	1.83767e-05
MvSl-1064-A1-R4_MC01-1g02917	408	141.218	0	0
MvSl-1064-A1-R4_MC01-1g02918	1443	1113.8	0	0
MvSl-1064-A1-R4_MC01-1g02919	4855	4525.8	245.647	0.449955
MvSl-1064-A1-R4_MC01-1g02920	786	464.45	0	0
MvSl-1064-A1-R4_MC01-1g02921	2797	2467.8	0	0
MvSl-1064-A1-R4_MC01-1g02922	153	20.1873	0	0
MvSl-1064-A1-R4_MC01-1g02923	7410	7080.8	24.8658	0.0291121
MvSl-1064-A1-R4_MC01-1g02924	8100	7770.8	10.1056	0.0107807
MvSl-1064-A1-R4_MC01-1g02925	1167	837.796	0	0
MvSl-1064-A1-R4_MC01-1g02926	733	414.616	105.024	2.09989
MvSl-1064-A1-R4_MC01-1g02927	11313	10983.8	171.757	0.129633
MvSl-1064-A1-R4_MC01-1g02928	4040	3710.8	0	0
MvSl-1064-A1-R4_MC01-1g02929	3636	3306.8	20.5437	0.0515021
MvSl-1064-A1-R4_MC01-1g02930	3673	3343.8	0	0
MvSl-1064-A1-R4_MC01-1g02931	4608	4278.8	4.82135	0.00934113
MvSl-1064-A1-R4_MC01-1g02932	717	399.818	0	0
MvSl-1064-A1-R4_MC01-1g02933	3067	2737.8	115.998	0.351238
MvSl-1064-A1-R4_MC01-1g02934	3684	3354.8	0	0
MvSl-1064-A1-R4_MC01-1g02935	1167	837.796	0	0
MvSl-1064-A1-R4_MC01-1g02936	724	406.16	9.3123	0.19007
MvSl-1064-A1-R4_MC01-1g02937	1601	1271.8	0	0
MvSl-1064-A1-R4_MC01-1g02938	288	68.4487	0	0
MvSl-1064-A1-R4_MC01-1g02939	5040	4710.8	0	0
MvSl-1064-A1-R4_MC01-1g02940	4272	3942.8	0	0
MvSl-1064-A1-R4_MC01-1g02941	288	68.4487	0	0
MvSl-1064-A1-R4_MC01-1g02942	4664	4334.8	0	0
MvSl-1064-A1-R4_MC01-1g02943	717	399.818	0	0
MvSl-1064-A1-R4_MC01-1g02944	256	54.7664	0	0
MvSl-1064-A1-R4_MC01-1g02945	1746	1416.8	0	0
MvSl-1064-A1-R4_MC01-2g02946	3803	3473.8	1.24175	0.00296334
MvSl-1064-A1-R4_MC01-2g02947	3512	3182.8	3.20959	0.00835975
MvSl-1064-A1-R4_MC01-2g02948	930	602.068	0.776359	0.0106898
MvSl-1064-A1-R4_MC01-2g02949	2820	2490.8	0	0
MvSl-1064-A1-R4_MC01-2g02950	1689	1359.8	49.4171	0.30127
MvSl-1064-A1-R4_MC01-2g02951	1267	937.796	3.56082	0.0314771
MvSl-1064-A1-R4_MC01-2g02952	912	584.603	0	0
MvSl-1064-A1-R4_MC01-2g02953	2055	1725.8	1	0.00480356
MvSl-1064-A1-R4_MC01-2g02954	387	126.691	0	0
MvSl-1064-A1-R4_MC01-2g02955	1003	673.796	0	0
MvSl-1064-A1-R4_MC01-2g02956	2571	2241.8	2.15993	0.00798723
MvSl-1064-A1-R4_MC01-2g02957	4434	4104.8	24.5728	0.0496267
MvSl-1064-A1-R4_MC01-2g02958	905	577.778	5.29324	0.0759476
MvSl-1064-A1-R4_MC01-2g02959	360	109.468	0	0
MvSl-1064-A1-R4_MC01-2g02960	7481	7151.8	419.078	0.485772
MvSl-1064-A1-R4_MC01-2g02961	1848	1518.8	240.392	1.31212
MvSl-1064-A1-R4_MC01-2g02962	860	534.393	102	1.58231
MvSl-1064-A1-R4_MC01-2g02963	276	62.8383	561	74.0101
